Reference	ID	Tags	SupportReference	Quote	Occurrence	Note
1:4	m9p2		rc://*/ta/man/translate/figs-litany	The residue of the cutting locust, the swarming locust has eaten, and the residue of the swarming locust, the hopping locust has eaten, and the residue of the hopping locust, the destroying locust has eaten	1	See the discussion in the General Introduction to Joel of the litany form and how you might format this verse in your translation to show that Joel is using it.
1:4	r2s6		rc://*/ta/man/translate/translate-unknown	The residue of the cutting locust, the swarming locust has eaten, and the residue of the swarming locust, the hopping locust has eaten, and the residue of the hopping locust, the destroying locust has eaten	1	The terms **cutting**, **swarming**, **hopping**, and **destroying** describe different kinds of locusts. Interpreters are not certain specifically what kinds of locusts these were. You may wish to use more general expressions in your translation. Alternate translation: “The residue of one kind of locust, another kind of locust has eaten, and the residue of that kind of locust, yet another kind of locust has eaten, and the residue of that kind of locust, still another kind of locust has eaten”
1:5	f2g7		rc://*/ta/man/translate/grammar-connect-logic-result	Wake up, drunkards, and weep! And wail, all of the drinkers of wine, upon the sweet wine, for it has been cut off from your mouth	1	See the discussion in the General Introduction to Joel of places such as this where the speaker describes a result before giving the reason for it. If it would be more natural in your language, you could reverse the order of these phrases, since the second phrase gives the reason for the result that the first phrase describes. Alternate translation: “The sweet wine has been cut off from your mouth, so wail upon it, all of the drinkers of wine”
1:5	q7n2		rc://*/ta/man/translate/figs-idiom	it has been cut off from your mouth	1	This is an expression that means that something is no longer available. Your language may have a comparable expression that you can use in your translation. Alternate translation: “it is no longer available for you to drink”
1:5	v7w2		rc://*/ta/man/translate/grammar-collectivenouns	from your mouth	1	Since Joel is referring to a group of people, it might be more natural in your language to use the plural form of **mouth**. Alternate translation: “from your mouths”
1:5	w4x8		rc://*/ta/man/translate/figs-activepassive	it has been cut off from your mouth	1	If your language does not use this passive form, you could express the idea in active form or in another way that is natural in your language. Alternate translation: “the locusts have cut it off from your mouth”
1:6	j003		rc://*/ta/man/translate/grammar-connect-words-phrases	For	1	Joel is using the word **For** to introduce the reason for what he described in the previous verse. Alternate translation: “This has happened because”
1:6	z8a3		rc://*/ta/man/translate/figs-explicit	a nation has come up against my land	1	See the discussion in the General Introduction to Joel of travel descriptions marked for change in elevation. Alternate translation: “a nation has come against my land”
1:6	j002		rc://*/ta/man/translate/figs-metaphor	a nation	1	Joel is speaking as if this locust swarm were literally a **nation**, meaning in this context an “army.” If it would be clearer in your language, you could state the meaning plainly. Alternate translation: “a great swarm of locusts”
1:6	u3v7		rc://*/ta/man/translate/writing-pronouns	my land	1	Since Joel and the people he is addressing live in the same land, it may be more natural in your language to say “our” instead of **my**. Alternate translation: “our land”
1:6	j7k9		rc://*/ta/man/translate/figs-hyperbole	and without number	1	Joel is making an overstatement for emphasis. If it would be clearer in your language, you could express the emphasis in a different way. Alternate translation: “and in huge numbers”
1:6	e5f8		rc://*/ta/man/translate/figs-metaphor	Its teeth {are} the teeth of a lion, and the fangs of a lioness {are} to it	1	Joel is describing the locusts as if they literally had the teeth of lions and lionesses. He means that they have strong teeth that can chew even the toughest of plants. If it would be clearer in your language, you could state the meaning plainly. Alternate translation: “Like a lion or lioness, these locusts have strong teeth that powerfully grind and chew”
1:6	r35y		rc://*/ta/man/translate/figs-parallelism	Its teeth {are} the teeth of a lion,\nand the fangs of a lioness {are} to it	1	These two phrases, **Its teeth {are} the teeth of a lion,\nand the fangs of a lioness {are} to it**, mean similar things. Joel is using repetition to emphasize the idea that the phrases express. If it would be helpful to your readers, you could combine the phrases and express the emphasis in another way. Alternate translation: “Its teeth are as strong and sharp as the teeth of a lion” or “Its teeth, like the teeth of a lion, can tear through anything”
1:6	q8r9		rc://*/ta/man/translate/figs-possession	and the fangs of a lioness {are} to it	1	Joel is using a particular possessive form here. A different kind of possessive form may be more natural in your language. Alternate translation: “and it has the fangs of a lioness”
1:7	w9x2		rc://*/ta/man/translate/writing-pronouns	It has made my vine into a desolation and my fig tree into splinters	1	Since Joel and the people he is addressing eat the same crops, it may be more natural in your language to say “our” instead of **my**. Alternate translation: “It has made our vines into a desolation and our fig trees into splinters”
1:7	g4h8		rc://*/ta/man/translate/figs-abstractnouns	It has made my vine into a waste	1	If your language does not use an abstract noun for the idea of **waste**, you could express the same idea in another way. Alternate translation: “It has laid waste my vine” or “It has ruined my vine”
1:7	b5c9		rc://*/ta/man/translate/figs-reduplication	Stripping, it has stripped it	1	Joel is repeating the verb “strip” in order to intensify the idea that it expresses. If your language can repeat words for intensification, it would be appropriate to do that here in your translation. If not, your language may have another way of expressing the emphasis. Alternate translation: “It has stripped it completely”
1:7	g1h4		rc://*/ta/man/translate/figs-metaphor	thrown {it} away	1	Joel is speaking as if the locusts had literally **thrown … away** the vegetation they had finished eating. If it would be clearer in your language, you could state the meaning plainly. Alternate translation: “spit it out”
1:7	j004		rc://*/ta/man/translate/figs-metonymy	its branches have become white	1	Joel is using the term **have become white** to mean that the branches have been stripped of their bark, by association with the way the wood underneath the bark is white in color. If it would be helpful in your language, you could state the meaning plainly. Alternate translation: “its branches have been stripped of their bark”
1:8	q5r7		rc://*/ta/man/translate/writing-pronouns	Mourn	1	The imperative **Mourn** is feminine singular because Joel is telling the community to mourn as it would as if it were a young woman whose fiancé had died. It may be more natural in your language to use a plural imperative.
1:8	h7j2		rc://*/ta/man/translate/figs-simile	like a virgin dressed in sackcloth for the husband of her youth	1	The point of this comparison is that just as a virgin dresses in sackcloth to express her grief, so the Israelites should mourn to express their grief. If it would be helpful in your language, you could make this point explicitly. Alternate translation: “like a virgin dressed in sackcloth to express her grief for the husband of her youth”
1:8	g7h3		rc://*/ta/man/translate/translate-symaction	like a virgin dressed in sackcloth	1	To wear **sackcloth**, which is clothing made of rough, uncomfortable fabric, is a symbolic action that expresses grief. If it would be helpful to your readers, you could explain the significance of this action. Alternate translation: “like a virgin dressed in sackcloth to express her grief”
1:8	y6z1		rc://*/ta/man/translate/figs-activepassive	like a virgin dressed in sackcloth	1	If your language does not use this passive form, you could express the idea in active form or in another way that is natural in your language. Alternate translation: “like a virgin who has dressed herself in sackcloth”
1:8	j005		rc://*/ta/man/translate/figs-explicit	the husband of her youth	1	Joel assumes that his listeners will know that by **the husband of her youth**, he means the fiancé to whom a young woman was betrothed. The word **virgin** indicates that this woman was not yet married, but in this culture, engagement was tanatmount to marriage and a fiancé was considered a **husband**. You could express this relationship with your own culture’s characteristic terms if that would be helpful to your readers. Alternate translation: “the fiancé of her youth”
1:8	j2k6		rc://*/ta/man/translate/figs-abstractnouns	the husband of her youth	1	If your language does not use an abstract noun for the idea of **youth**, you could express the same idea in another way. Alternate translation: “the man she became engaged to while young” or “the young man to whom she was engaged”
1:9	j006		rc://*/ta/man/translate/figs-activepassive	The grain offering and the drink offering have been cut off	1	If your language does not use this passive form, you could express the idea in active form or in another way that is natural in your language. Alternate translation: “The locusts have cut off the grain offering and the drink offering”
1:9	m5db		rc://*/ta/man/translate/figs-idiom	have been cut off from the house	1	The phrase **have been cut off** is an expression that means that something is no longer available. Your language may have a comparable expression that you can use in your translation. Alternate translation: “are no longer available for the house”
1:9	t9u2		rc://*/ta/man/translate/figs-metaphor	from the house of Yahweh	1	As the General Notes to this chapter discuss,  here and often in this chapter, Joel is using the word **house** to mean “temple.” Alternate translation: “from the temple of Yahweh”
1:10	j007		rc://*/ta/man/translate/figs-activepassive	The field has been destroyed, the ground mourns, for the grain has been destroyed	1	If your language does not use this passive form, you could express the idea in active form or in another way that is natural in your language. Alternate translation: “The locusts have destroyed the field, the ground mourns, for the locusts have destroyed the grain”
1:10	k6l2		rc://*/ta/man/translate/figs-genericnoun	The field has been destroyed	1	Joel is not referring to a specific **field**. He means fields in general. It may be more natural in your language to express this meaning by using a plural form. Alternate translation: “The fields have been destroyed”
1:10	c7d9		rc://*/ta/man/translate/figs-personification	the ground mourns	1	Joel is speaking of **the ground** as if it were a living thing that could **mourn** because it was bare of crops. If it would be helpful in your language, you could state the meaning plainly. Alternate translation: “the ground is bare”
1:10	j7k2		rc://*/ta/man/translate/figs-metaphor	the new wine dries up	1	Joel is speaking as if the **new wine** the Israelites would have gotten from this harvest had literally dried up. If it would be clearer in your language, you could state the meaning plainly. Alternate translation: “the new wine disappears as if it had evaporated” or “the new wine runs out”
1:10	j008		rc://*/ta/man/translate/figs-activepassive	the oil is made weak	1	If your language does not use this passive form, you could express the idea in active form or in another way that is natural in your language. Alternate translation: “the oil has become weak”
1:10	a6rw		rc://*/ta/man/translate/figs-metaphor	the oil is made weak	1	Here Joel is speaking of the supply of **oil** as if it had been strong and now was **weak**. If it would be helpful in your language, you could state the meaning plainly. Alternate translation: “the supply of oil is low” or “the oil runs out”
1:11	m8n5		rc://*/ta/man/translate/figs-genericnoun	the field	1	Joel is not referring to a specific **field**. He means fields in general. It may be more natural in your language to express this meaning by using a plural form. Alternate translation: “the fields”
1:12	p3q7		rc://*/ta/man/translate/figs-genericnoun	The vine has dried up and the fig tree has been made weak. The pomegranate tree, also the palm tree and the apple tree	1	Joel is not referring to a specific **vine**, **fig tree**, **pomegranate tree**, **palm tree**, or **apple tree**. He is talking about these kinds of trees in general. It may be more natural in your language to express this meaning by using plural forms. Alternate translation: “The vines have dried up and the fig trees have been made weak. The pomegranate trees, also the palm trees and the apple trees”
1:12	j009		rc://*/ta/man/translate/figs-activepassive	has been made weak	1	If your language does not use this passive form, you could express the idea in active form or in another way that is natural in your language. Alternate translation: “has become weak”
1:12	kiyn		rc://*/ta/man/translate/figs-metaphor		1	Here Joel is speaking of **the fig tree** as if it had been strong and now was **weak**. If it would be helpful in your language, you could state the meaning plainly. Alternate translation: “the fig tree is withered” or “the fig tree is dying”
1:12	m3n5		rc://*/ta/man/translate/figs-hyperbole	all of the trees of the field have dried up	1	Joel is making an overstatement for emphasis. If it would be clearer in your language, you could express the emphasis in a different way. Alternate translation: “trees of the field of every kind have dried up”
1:12	l3m6		rc://*/ta/man/translate/figs-metaphor	joy has dried up from the sons of man	1	Joel is speaking of **joy** as if it were a liquid that had literally **dried up**. If it would be clearer in your language, you could state the meaning plainly. Alternate translation: “people no longer feel joyful”
1:12	h2j8		rc://*/ta/man/translate/figs-gendernotations	the sons of man	1	Here the masculine terms **sons** and **man** have a generic sense that includes both men and women. If it would be helpful to your readers, you could use language in your translation that is clearly inclusive of both men and women. Alternate translation: “human beings”
1:13	j010		rc://*/ta/man/translate/figs-explicit	Dress	1	Joel assumes that his listeners will know that by **Dress**, he means “Dress in sackcloth.” You could say that explicitly if that would be helpful to your readers. Alternate translation: “Dress in sackcloth”
1:13	i9j5		rc://*/ta/man/translate/translate-symaction	lodge in sackcloth	1	To **lodge in sackcloth** is a symbolic action that expresses deep mourning and repentance. If it would be helpful to your readers, you could explain the significance of this action. Alternate translation: “spend the night wearing sackcloth to show your deep sorrow and repentance”
1:13	j011		rc://*/ta/man/translate/figs-activepassive	the grain offering and the drink offering have been withheld	1	If your language does not use this passive form, you could express the idea in active form or in another way that is natural in your language. Alternate translation: “the locusts have taken away the grain offering and the drink offering”
1:13	y5z8		rc://*/ta/man/translate/writing-pronouns	my God	1	Since Joel and the people he is addressing worship the same God, it may be more natural in your language to say “our” instead of **my**. Languages that mark the distinction should use the inclusive form of “our.” Alternate translation: “our God”
1:13	a1b4		rc://*/ta/man/translate/writing-pronouns	your God	1	Since Joel and the people he is addressing worship the same God, it may be more natural in your language to say “our” instead of **your**. Languages that mark the distinction should use the inclusive form of “our.” Alternate translation: “our God”
1:14	k2l7		rc://*/ta/man/translate/translate-symaction	Consecrate a fast	1	A **fast** is a time of going without eating. In this context, not eating would be a symbolic action that expressed sorrow for the sins that had caused Yahweh to punish the Israelites. If it would be helpful to your readers, you could explain the significance of this action. Alternate translation: “Consecrate a fast to show your sorrow for your sin”
1:14	c7d2		rc://*/ta/man/translate/writing-pronouns	your God	1	Since Joel and the people he is addressing worship the same God, it may be more natural in your language to say “our” instead of **your**. Languages that mark the distinction should use the inclusive form of “our.” Alternate translation: “our God”
1:15	f9g3		rc://*/ta/man/translate/figs-exclamations	Alas for the day	1	Joel is using this phrase as an exclamation to express a strong feeling. There may be an equivalent phrase in your language that you can use in your translation to convey this strong feeling. If not, you could say what Joel was feeling. Alternate translation: “Oh, what a terrible day!” or “I am very distressed about this day”
1:15	j013		rc://*/ta/man/translate/figs-metonymy	Alas for the day	1	Joel is using the term **day** to mean this particular time of trouble, by association with the way a day is a specific period of time. If it would be helpful in your language, you could state the meaning plainly. Alternate translation: “Alas for this time”
1:15	j014		rc://*/ta/man/translate/figs-metonymy	the day of Yahweh	1	Joel is using the term **day** to mean the time when Yahweh will judge and punish his enemies, by association with the way days make up specific periods of time. If it would be helpful in your language, you could state the meaning plainly. Alternate translation: “the time when Yahweh will judge and punish his enemies”
1:15	l9m3		rc://*/ta/man/translate/figs-abstractnouns	and as destruction it will come from Shaddai	1	If your language does not use an abstract noun for the idea of **destruction**, you could express the same idea in another way. Alternate translation: “when Shaddai will destroy many things”
1:15	j012		rc://*/ta/man/translate/translate-names	Shaddai	1	The word **Shaddai** is another name for God. Some versions choose to translate the name as “The Almighty,” as in the UST.
1:16	s7t2		rc://*/ta/man/translate/figs-rquestion	Has not food been cut off before our eyes, joy and gladness from the house of our God?	1	Joel is using the question form for emphasis. If a speaker of your language would not use the question form for that purpose, you could translate this as a statement or as an exclamation. Alternate translation: “Food has been cut off before our eyes, and joy and gladness from the house of our God!”
1:16	j015		rc://*/ta/man/translate/figs-activepassive	Has not food been cut off before our eyes	1	If your language does not use this passive form, you could express the idea in active form or in another way that is natural in your language. Alternate translation: “Have not the locusts cut off food before our eyes”
1:16	j016		rc://*/ta/man/translate/figs-metonymy	before our eyes	1	Joel is using the term **eyes** to mean sight, by association with the way eyes are used for seeing. If it would be helpful in your language, you could state the meaning plainly. Alternate translation: “from our sight”
1:16	f1g6		rc://*/ta/man/translate/figs-ellipsis	joy and gladness from the house of our God	1	Joel is leaving out some of the words that in many languages a sentence would need in order to be complete. You can supply these words from the context if that would be clearer in your language. Alternate translation: “and joy and gladness have been cut off from the house of our God”
1:16	k2m6		rc://*/ta/man/translate/figs-doublet	joy and gladness	1	The terms **joy** and **gladness** mean similar things. Joel is using the two terms together for emphasis. If it would be clearer for your readers, you could express the emphasis with a single phrase. Alternate translation: “all celebration”
1:17	n9p4		rc://*/ta/man/translate/figs-activepassive	the granaries have been broken down	1	If your language does not use this passive form, you could express the idea in active form or in another way that is natural in your language. Alternate translation: “the granaries have broken down”
1:17	j017		rc://*/ta/man/translate/figs-metaphor	the grain has dried up	1	Joel is speaking of **grain** as if it were a liquid that had **dried up**. If it would be clearer in your language, you could state the meaning plainly. Alternate translation: “the grain has disappeared as if it had evaporated” or “the grain has run out”
1:18	h5j7		rc://*/ta/man/translate/figs-exclamations	How the beast groans	1	Joel is using this phrase as an exclamation to express a strong feeling. There may be an equivalent phrase in your language that you can use in your translation to convey this strong feeling. If not, you could say what Joel was feeling. Alternate translation: “Listen to the animals’ pitiful cries!” or “It makes me sad to hear the beasts groan”
1:18	r9s4		rc://*/ta/man/translate/figs-genericnoun	How the beast groans	1	Joel is not referring to a specific **beast**. He means beasts in general. It may be more natural in your language to express this meaning by using a plural form. Alternate translation: “How the beasts groan”
1:18	q5r8		rc://*/ta/man/translate/figs-activepassive	The herds of cattle are perplexed	1	If your language does not use this passive form, you could express the idea in active form or in another way that is natural in your language. Alternate translation: “The locusts have perplexed the herds of cattle”
1:18	j018		rc://*/ta/man/translate/figs-metaphor	the flocks of sheep are punished	1	Joel is speaking of the sheep dying from hunger as if they were literally being punished. If it would be clearer in your language, you could state the meaning plainly. Alternate translation: “the flocks of sheep die from hunger, perishing as if they were being punished”
1:18	s1t3		rc://*/ta/man/translate/figs-activepassive	the flocks of sheep are punished	1	If your language does not use this passive form, you could express the idea in active form or in another way that is natural in your language. Alternate translation: “the locusts have punished the flocks of sheep”
1:19	y3z6		rc://*/ta/man/translate/figs-youformal	To you, Yahweh, I cry	1	Joel is appealing to God here, so use the form of “you” that speakers of your language would use to address God. 
1:19	j019		rc://*/ta/man/translate/figs-metaphor	and fire has devoured the pastures of the wilderness	1	Joel is speaking of the locusts’ destruction as if it were literally a fire consuming the **pastures**. If it would be clearer in your language, you could state the meaning plainly. Alternate translation: “and the locusts have eaten up the grass in the pastures of the wilderness”
1:19	t6u2		rc://*/ta/man/translate/figs-genericnoun	and the flame has burned all of the trees of the field	1	Joel is not referring to a specific **flame** or **field**. He means flames and fields in general. It may be more natural in your language to express this meaning by using plural forms. Alternate translation: “and flames have burned all of the trees of the fields”
1:19	u7v2		rc://*/ta/man/translate/figs-metaphor	and the flame has burned all of the trees of the field	1	Joel is speaking of the locusts’ destruction as if it were literally a flame burning the **trees**. If it would be clearer in your language, you could state the meaning plainly. Alternate translation: “yes, the locusts have eaten all of the leaves and bark from the trees of the field”
1:20	b1c4		rc://*/ta/man/translate/figs-youformal	you	1	By **you**, Joel means Yahweh, so use the same form of “you” as you used in the previous verse.
1:20	w3x9		rc://*/ta/man/translate/figs-metaphor	and fire has devoured the pastures of the wilderness	1	See how you translated this same expression in [1:19](../01/19.md).
2:intro	j2gp				0	# Joel 2 General Notes\n\n## Structure and Formatting\n\n2:1–11 Joel depicts the locust swarm as an army and the attack as the “day of Yahweh”\n2:12–17 Joel and Yahweh call the people of Judah to repentance\n2:18–27 Yahweh promises to have mercy on his people and restore them\n2:28–32 Yahweh says that in the future he will pour out his Spirit\n\nThe ULT sets the lines of this chapter farther to the right on the page than its usual text because it is poetry.\n\n## Translation Issues in This Chapter\n\n### “Face” meaning “in front of”\n\nSeveral times in this chapter (2:3, 2:6, 2:10, 2:11, 2:31), phrases with the word **face** mean “in front of” or “before,” by association with the way people can see what is in front of or before their faces. (See: [[rc://*/ta/man/translate/figs-metonymy]])\n\n## Textual Issues in This Chapter\n\nIn 2:7, the traditional Hebrew text reads “they do not pledge their paths.” The ULT follows that reading. Some ancient versions suggest that the original reading may have been “they do not turn from their paths.” If a translation of the Bible exists in your region, you may wish to use the reading that it uses. If a translation of the Bible does not exist in your region, you may wish to use the reading of the ULT.\n\nIn 2:17, the traditional Hebrew text reads “for the nations to rule over them.” The ULT follows that reading. The consonantal text also permits the reading “for them to become a byword to the nations.” Several modern versions of the Bible follow that reading. If a translation of the Bible exists in your region, you may wish to use the reading that it uses. If a translation of the Bible does not exist in your region, you may wish to use the reading of the ULT.
2:1	j020		rc://*/ta/man/translate/figs-explicit	Blow the shofar in Zion, and shout on the mountain of my holiness	1	Joel assumes that his listeners will know that he wants them to do the things he describes in order to sound an alarm. You could say that explicitly if that would be helpful to your readers. Alternate translation: “Blow the shofar in Zion, and shout on the mountain of my holiness in order to sound an alarm”
2:1	h3j7		rc://*/ta/man/translate/translate-unknown	the shofar	1	A **shofar** is a trumpet made from a ram’s horn. If your readers would not be familiar with what a shofar is, in your translation you could use the name of a similar thing that your readers would recognize, or you could use a general expression. Alternate translation: “a trumpet” or “a ram’s horn”
2:1	gpe1		rc://*/ta/man/translate/figs-genericnoun		1	The phrase **the shofar** refers to shofars in general, not to any particular shofar. If it would be helpful in your language, you could use a more natural expression. Alternate translation: “a shofar” or “shofars”
2:1	n5p7		rc://*/ta/man/translate/figs-abstractnouns	on the mountain of my holiness	1	If your language does not use an abstract noun for the idea of **holiness**, you could express the same idea in another way. Alternate translation: “on my holy mountain”
2:1	j021		rc://*/ta/man/translate/figs-explicit	tremble	1	Joel assumes that his listeners will know that by **tremble**, he means to tremble in fear or awe. You could say that explicitly if that would be helpful to your readers. Alternate translation: “tremble in fear” or “tremble in awe”
