Reference	ID	Tags	SupportReference	Quote	Occurrence	Note
1:4	h2r1			God saw the light, that it was good	0	“God considered the light and was pleased with it.” “Good” here means “pleasing” or “suitable.”
1:4	m8ue			divided the light from the darkness	0	“separated the light and the darkness” or “made it light at one time and dark at another.” This refers to God creating the daytime and the night time.
1:5	gl7g			This was evening and morning, the first day	0	God did these things on the first day that the universe existed.
1:5	jc2d		rc://*/ta/man/translate/figs-merism	evening and morning	0	This refers to the whole day. The writer speaks of the whole day as if it were these two parts. In the Jewish culture, a day begins when the sun sets. (See: [[rc://*/ta/man/translate/figs-merism]])
1:6	urb3		rc://*/ta/man/translate/figs-imperative	Let there be an expanse & let it divide	0	These are commands. By commanding that the expanse should exist and that it divide the waters, God made it exist and divide the waters. (See: [[rc://*/ta/man/translate/figs-imperative]])
1:6	t6zc			expanse	0	large empty space. The Jewish people thought of this space as being shaped like the inside of dome or the inside of a bowl that is turned upside down.
1:6	se1i			between the waters	0	“in the water”
1:7	tq7f			God made the expanse and divided the waters	0	“In this way God made the expanse and divided the waters.” When God spoke, it happened. This sentence explains what God did when he spoke.
1:7	mt8y			It was so	0	“It happened like that” or “That is what happened.” What God commanded happened just as he said it should. This phrase appears throughout the chapter and has the same meaning wherever it appears.
1:8	ss9r		rc://*/ta/man/translate/figs-merism	evening and morning	0	This refers to the whole day. The writer speaks of the whole day as if it were these two parts. In the Jewish culture, a day begins when the sun sets. See how you translated this in [Genesis 1:5](../01/05.md). (See: [[rc://*/ta/man/translate/figs-merism]])
1:8	s25m			the second day	0	This refers to the second day that the universe existed. See how you translated “the first day” in [Genesis 1:5](../01/05.md) and decide if you should translate this the same way.
1:9	zu6f		rc://*/ta/man/translate/figs-activepassive	Let the waters & be gathered	0	This can be translated with an active verb. This is a command. By commanding that the waters gather together, God made them gather together. Alternate translation: “Let the waters … gather” or “Let the waters … come together” (See: [[rc://*/ta/man/translate/figs-activepassive]] and [[rc://*/ta/man/translate/figs-imperative]])
1:9	iv2c		rc://*/ta/man/translate/figs-imperative	let the dry land appear	0	The water had covered the land. Now the water would move aside and some of the land would be uncovered. This is a command. By commanding that dry land should appear, God made it appear. Alternate translation: “let dry land become visible” or “let the dry land become clear” or “let the land be uncovered” (See: [[rc://*/ta/man/translate/figs-imperative]])
1:9	l151			dry land	0	This refers to land that is not covered with water. It does not refer to land that is too dry for farming.
1:9	ha33			It was so	0	“It happened like that” or “That is what happened.” What God commanded happened just as he said it should. This phrase appears throughout the chapter and has the same meaning wherever it appears. See how you translated it in [Genesis 1:7](../01/07.md).
1:10	g6hl			the dry land “earth,” and	0	“the part that was dry ‘earth,’ and”
1:10	ey94			He saw that it was good	0	Here “it” refers to the land and the sea. See how you translated this in [Genesis 1:4](../01/04.md).
1:11	d9q7		rc://*/ta/man/translate/figs-imperative	Let the earth sprout vegetation	0	This is a command. By commanding that vegetation should sprout on the earth, God made it sprout. Alternate translation: “Let vegetation sprout up on the earth” or “Let vegetation grow on the earth” (See: [[rc://*/ta/man/translate/figs-imperative]])
1:11	q5yp			vegetation: plants yielding seed and fruit trees bearing fruit	0	“vegetation, each plant that bears seed and each tree that bears fruit” or “vegetation. Let them be plants that produce seeds and fruit trees that produce fruit.” Here “vegetation” is used here as a general term that includes all plants and trees.
1:11	ssc1			plants	0	These are kinds of vegetation that have soft stems, rather than woody stems.
1:11	v3v1			fruit trees bearing fruit whose seed is in the fruit	0	“trees that bear fruit with seeds in them”
1:11	j3au			each according to its own kind	0	The seeds would produce plants and trees that would be like the ones they came from. In this way, the plants and trees would “reproduce themselves” .
1:11	fx6h			It was so	0	“It happened like that” or “That is what happened.” What God commanded happened just as he said it should. This phrase appears throughout the chapter and has the same meaning wherever it appears. See how you translated this in [Genesis 1:7](../01/07.md).
1:12	d6s3			God saw that it was good	0	Here “it” refers to the vegetation, plants, and trees. See how you translated this in [Genesis 1:10](../01/10.md).
1:13	ch8e		rc://*/ta/man/translate/figs-merism	evening and morning	0	This refers to the whole day. The writer speaks of the whole day as if it were these two parts. In the Jewish culture, a day begins when the sun sets. See how you translated this in [Genesis 1:5](../01/05.md). (See: [[rc://*/ta/man/translate/figs-merism]])
1:13	vw3s			the third day	0	This refers to the third day that the universe existed. See how you translated “the first day” in [Genesis 1:5](../01/05.md) and decide if you should translate this the same way.
1:14	sr8w		rc://*/ta/man/translate/figs-imperative	Let there be lights in the sky	0	This is a command. By commanding that lights should exist, God made them exist. (See: [[rc://*/ta/man/translate/figs-imperative]])
1:14	g95y			lights in the sky	0	“things that shine in the sky” or “things that give light in the sky.” This refers to the sun, moon, and stars.
1:14	t7b1			in the sky	0	“in the expanse of the sky” or “in the large space of the sky”
1:14	uw3r			to divide the day from the night	0	“to separate the day from the night.” This means “to help us tell the difference between day and night.” The sun means it is daytime, and the moon and stars mean it is nighttime.
1:14	m2r4		rc://*/ta/man/translate/figs-imperative	let them be as signs	0	This is a command. By commanding that they should serve as signs, God made them serve as signs. Alternate translation: “Let them serve as signs” or “let them show” (See: [[rc://*/ta/man/translate/figs-imperative]])
1:14	e4bt			signs	0	Here this means something that reveals or points to something.
1:14	x7vq			for seasons, for days and years	0	The sun, moon, and stars show the passing of time. This enables us to know when it is time for events that happen each week, month, or year.
1:14	ln32			seasons	0	times that are set aside for festivals and other things that people do
1:15	q4ne		rc://*/ta/man/translate/figs-imperative	Let them be lights in the sky to give light upon the earth	0	This is a command. By commanding that they should light the earth, God made them light the earth. (See: [[rc://*/ta/man/translate/figs-imperative]])
1:15	p48m			to give light upon the earth	0	“to shine light on the earth” or “to brighten the earth.” The earth does not self-shine but it is lit and so reflects light.
1:15	y2g4			It was so	0	“It happened like that” or “That is what happened.” What God commanded happened just as he said it should. This phrase appears throughout the chapter and has the same meaning. See how you translated this in [Genesis 1:7](../01/07.md).
1:16	p5cz			God made the two great lights	0	“In this way God made the two great lights.” This sentence explains what God did when he spoke.
1:16	z4uy			the two great lights	0	“the two large lights” or “the two bright lights.” The two great lights are the sun and the moon.
1:16	byf5		rc://*/ta/man/translate/figs-personification	to rule the day	0	The lights that controlled the day are spoken of as if they were a human ruler that controlled what people do. Alternate translation: “to direct the daytime as a ruler directs a group of people” or “to mark the times of the day” (See: [[rc://*/ta/man/translate/figs-personification]] and [[rc://*/ta/man/translate/figs-metaphor]])
1:16	ce4u			day	0	This refers only to the daylight hours.
1:16	a3ky			the lesser light	0	“the smaller light” or “the dimmer light”
1:17	n5jb			in the sky	0	“in the heavens” or “in the open space of the sky”
1:18	uz9k			to divide the light from the darkness	0	“to separate the light from the darkness” or “to make it light at one time and dark at another.” See how you translated this in [Genesis 1:4](../01/04.md).
1:18	ugh9			God saw that it was good	0	Here “it” refers to the sun, moon, and stars. See how you translated this in [Genesis 1:4](../01/04.md).
1:19	ds1l		rc://*/ta/man/translate/figs-merism	evening and morning	0	This refers to the whole day. The writer speaks of the whole day as if it were these two parts. In the Jewish culture, a day begins when the sun sets. See how you translated this in [Genesis 1:5](../01/05.md). (See: [[rc://*/ta/man/translate/figs-merism]])
1:19	ukw9			the fourth day	0	This refers to the fourth day that the universe existed. See how you translated “the first day” in [Genesis 1:5](../01/05.md) and decide if you should translate this the same way.
1:20	uw3u		rc://*/ta/man/translate/figs-imperative	Let the waters be filled with great numbers of living creatures	0	This is a command. By commanding that living creatures should fill the waters, God made them exist. Some languages may have one word that refers to all kinds of fish and sea animals. Alternate translation: “Let the waters be full of many living things” or “Let many animals that swim live in the oceans” (See: [[rc://*/ta/man/translate/figs-imperative]])
1:20	g6cj		rc://*/ta/man/translate/figs-imperative	let birds fly	0	This is a command. By commanding that birds should fly, God made them fly. (See: [[rc://*/ta/man/translate/figs-imperative]])
1:20	p48l			birds	0	“animals that fly” or “flying things”
1:20	mqw4			the expanse of the sky	0	“the open space of the sky” or “the sky”
1:21	ks9m			God created	0	“In this way God created”
1:21	j9az			great sea creatures	0	“large animals that live in the sea”
1:21	hum1			after its kind	0	Living things of the same “kind” are like the ones they came from. See how you translated “kind” in [Genesis 1:11,12](./11.md).
1:21	p614			every winged bird	0	“every flying thing that has wings.” If the word for birds is used, it may be more natural in some languages to simply say “every bird,” since all birds have wings.
1:21	s322			God saw that it was good	0	Here “it” refers to the birds and the fish. See how you translated this in [Genesis 1:4](../01/04.md).
1:22	y1bp			blessed them	0	“blessed the animals that he had made”
1:22	ti8f		rc://*/ta/man/translate/figs-doublet	Be fruitful and multiply	0	This is God’s blessing. He told the sea animals to produce more sea animals like themselves, so that there would be many of them in the seas. The word “multiply” explains how they are to be “fruitful.” (See: [[rc://*/ta/man/translate/figs-doublet]] and [[rc://*/ta/man/translate/figs-idiom]])
1:22	e4tn			multiply	0	increase greatly in number
1:22	lm9s		rc://*/ta/man/translate/figs-imperative	Let birds multiply	0	This is a command. By commanding that birds should multiply, God made birds multiply. (See: [[rc://*/ta/man/translate/figs-imperative]])
1:22	sg3v			birds	0	“animals that fly” or “flying things.” See how you translated this in [Genesis 1:20](../01/20.md).
1:23	kpz8		rc://*/ta/man/translate/figs-merism	evening and morning	0	This refers to the whole day. The writer speaks of the whole day as if it were these two parts. In the Jewish culture, a day begins when the sun sets. See how you translated this in [Genesis 1:5](../01/05.md). (See: [[rc://*/ta/man/translate/figs-merism]])
1:23	ne8k			the fifth day	0	This refers to the fifth day that the universe existed. See how you translated “the first day” in [Genesis 1:5](../01/05.md) and decide if you should translate this the same way.
1:24	ke21		rc://*/ta/man/translate/figs-imperative	Let the earth produce living creatures	0	“Let the earth produce living things” or “Let many living animals live on the earth.” This is a command. By commanding that the earth should produce living creatures, God made the earth produce living creatures. (See: [[rc://*/ta/man/translate/figs-imperative]])
1:24	x6eu			each according to its own kind	0	“so that each kind of animal will produce more of its own kind”
1:24	m1pi			livestock, creeping things, and beasts of the earth	0	This shows that God created all kinds of animals. If your language has another way of grouping all the animals, you can use that, or you can use these groups.
1:24	g2m4			livestock	0	animals that people look after
1:24	yk9w			creeping things	0	“small animals”
1:24	r6l3			beasts of the earth	0	“wild animals” or “dangerous animals”
1:24	l3v2			It was so	0	“It happened like that” or “That is what happened.” What God commanded happened just as he said it should. This phrase appears throughout the chapter and has the same meaning. See how you translated this in [Genesis 1:7](../01/07.md).
1:25	m7h6			God made the beasts	0	“In this way God made the beasts”
1:25	s88h			He saw that it was good	0	Here “it” refers to the living creatures on the earth. See how you translated this in [Genesis 1:4](../01/04.md).
1:26	x8fd		rc://*/ta/man/translate/figs-pronouns	Let us make	0	The word “us” here refers to God. God was saying what he intended to do. The pronoun “us” is plural. Possible reasons for the plural use are (1) the plural form suggests that God is discussing something with the angels that make up his heavenly court or (2) the plural form foreshadows the later New Testament implications that God exists in the form of the Holy Trinity. Some translate it as “Let me make” or “I will make.” If you do this, consider adding a footnote to say that the word is plural. (See: [[rc://*/ta/man/translate/figs-pronouns]])
1:26	xk37			man	0	human beings
1:26	kt75		rc://*/ta/man/translate/figs-doublet	in our image, after our likeness	0	These two phrases mean the same thing and emphasize that God made mankind to be like him. This verse does not tell in what ways God made people to be like himself. God does not have a body, so it does not mean that people would look like God. Alternate translation: “to truly be like us” (See: [[rc://*/ta/man/translate/figs-doublet]] and [[rc://*/ta/man/translate/figs-pronouns]])
1:26	st51			have dominion over	0	“rule over” or “have authority over”
1:27	qip4		rc://*/ta/man/translate/figs-parallelism	God created man & he created him	0	These two sentences mean the same thing and emphasize that God created people in his own image. (See: [[rc://*/ta/man/translate/figs-parallelism]])
1:27	r7sx			God created man	0	The way that God created man was different from the way he created everything else. Do not specify that he created man by simply speaking, as in the preceding verses.
1:28	uiq2			God blessed them	0	The word “them” refers to the man and woman God had created.
1:28	tfr1		rc://*/ta/man/translate/figs-doublet	Be fruitful, and multiply	0	God told the man and the woman to produce more people like themselves so that there would be many of them. The word “multiply” explains how they are to be “fruitful.” See how you translated this in [Genesis 1:22](../01/22.md). (See: [[rc://*/ta/man/translate/figs-doublet]] and [[rc://*/ta/man/translate/figs-idiom]])
1:28	a7nj			Fill the earth	0	Fill the earth with people.
1:30	j3is			General Information:	0	# General Information:\n\nGod continues speaking.
1:30	vc53			every bird of the heavens	0	“all the birds that fly in the sky”
1:30	etp6			that has the breath of life	0	“that breathes.” This phrase emphasizes that these animals had a different kind of life than the plants. Plants do not breathe, and were to be used as food for the animals. Here “life” means physical life.
1:30	di9p			It was so	0	“It happened like that” or “That is what happened.” What God commanded happened just as he said it should. This phrase appears throughout the chapter and has the same meaning. See how you translated it in [Genesis 1:7](../01/07.md).
1:31	re3q			Behold, it	0	“This is true and important: it”
1:31	r2m5			it was very good	0	Now when God looked at everything he had made, it was “very good. “See how you translated “it was good” in [Genesis 1:10](../01/10.md).
1:31	stn7		rc://*/ta/man/translate/figs-merism	evening and morning	0	This refers to the whole day. The writer speaks of the whole day as if it were these two parts. In the Jewish culture, a day begins when the sun sets. See how you translated this in [Genesis 1:5](../01/05.md). (See: [[rc://*/ta/man/translate/figs-merism]])
1:31	vqp1			the sixth day	0	This refers to the sixth day that the universe existed. See how you translated “the first day” in [Genesis 1:5](../01/05.md) and decide if you should translate this the same way.
2:intro	nfp7				0	# Genesis 02 General Notes\n## Structure and formatting\n\nGen. 2:1-3 ends the first creation account, begun in the previous chapter. The second creation account, beginning in 2:4, is very different, using a more natural, story-telling style instead of following a set formula using repeated phrases. Translators should try to imitate this difference in their versions.\n\n## Special concepts in this chapter\n\n### The second creation account in Gen. 2:4-25\n\nGen. 2:4-25 presents an account of creation from a different viewpoint than the one given in Gen. 1:1-2:3. This second account should be regarded as filling out the first account, not as conflicting with it.\n\n### Yahweh, the name of God\n\n“Yahweh,” the personal name of God in the Old Testament, appears for the first time in this chapter. Translators must decide how to represent it in their versions. For 2,000 years, it has been traditional for many Christians to represent it with the term “the Lord.” Indeed, it is demanded by Roman Catholics for their Bible versions to continue doing this. Of course, the disadvantage of using “the Lord” is that this is a title for God, not a personal name. (See: [[rc://*/tw/dict/bible/kt/yahweh]])\n\nTranslators who are not producing versions for Roman Catholics can consider transliterating the name “Yahweh,” approximating the name as best as their project languages allow.\n\nOr translators can consider using expressions for the supreme god that might exist in their project languages, such as, “The Great One,” “The Ruler of All,” “The One who Never Sleeps,” etc. Of course, these are descriptive titles, not personal names, so they suffer from the same disadvantages that “the Lord” has.\n\nTranslators can also consider pairing a transliteration of “Yahweh” with a meaningful title for the supreme god in the project language. Whatever solution is found should be followed consistently when the name “Yahweh” occurs in the Scriptures.\n\n### The Garden of Eden\n\nThis was not a vegetable garden or cultivated field. Instead, it was probably a large area of land with fruit trees and other plants bearing leaves, etc., that were good to eat. A river flowed out from the Garden of Eden, giving the impression that the Garden was a holy place; in the ancient Near East, temples had gardens and waterways. In Rev. 22:1-2, the throne of God in the New Jerusalem is pictured with a river flowing out from it. (See: [[rc://*/tw/dict/bible/kt/holy]])
2:1	c32g			the heavens	0	“the sky” or “the skies”
2:1	u4a2			and all the living things that filled them	0	“and all the many living things that are in them” or “and all the crowds of living things in them”
2:1	yv5z		rc://*/ta/man/translate/figs-activepassive	were finished	0	This can be stated in active form. Alternate translation: “God had finished creating them” (See: [[rc://*/ta/man/translate/figs-activepassive]])
2:2	hi76			On the seventh day God came to the end of his work	0	God did not work at all on the seventh day.
2:2	qf2n		rc://*/ta/man/translate/figs-idiom	came to the end of	0	This is an idiom. Alternate translation: “had finished” (See: [[rc://*/ta/man/translate/figs-idiom]])
2:2	a69h			he rested on the seventh day from all his work	0	“on that day he did not work”
2:3	k8jv			God blessed the seventh day	0	Possible meanings are (1) God caused the seventh day to produce good result or (2) God said that the seventh day was good.
2:3	k5p6			sanctified it	0	“set it apart” or “called it his own”
2:3	dc8y			in it he rested from all his work	0	“on it he did not work”
2:4	br8g			General Information:	0	# General Information:\n\nThe rest of Genesis 2 tells about how God created people on the sixth day.
2:4	f65q			These were the events concerning the heavens and the earth	0	“This is the account of the heavens and the earth” or “This is the story about the heavens and the earth.” Possible meanings are (1) it is a summary of the events described in Genesis 1:1-2:3 or (2) it introduces the events described in Genesis 2. If possible, translate this so that people can understood it either way.
2:4	e8kg			they were created	0	“Yahweh God created them.” In chapter 1 the writer always speaks of God as “God,” but in chapter 2 he always speaks of God as “Yahweh God.”
2:4	j1fv			on the day that Yahweh God made	0	“when Yahweh God created.” The word “day” refers to the whole time span of the creation, not to just one particular day.
2:4	rpv8			Yahweh	0	This is the name of God that he revealed to his people in the Old Testament. See the translationWord page about Yahweh concerning how to translate this.
2:5	s14i			No bush of the field	0	no shrubs growing in the wild that animals might eat
2:5	rk64			no plant of the field	0	no leafy plants like vegetables or greens that both animals and humans can eat
2:5	ef6d			to cultivate	0	to do everything he needed to do so that the plants would grow well
2:6	xfl8			mist	0	Possible meanings are (1) something like dew or morning fog o (2) springs from underground streams.
2:6	v3yt			the whole surface of the ground	0	the entire earth
2:7	id8h			formed man	0	“molded man” or “shaped man” or “created man”
2:7	dk8k			man & man	0	“a human being … the human” or “a person … the person” not specifically a male
2:7	hjr4			his nostrils	0	“his nose”
2:7	ix5v			breath of life	0	“breath that makes things live.” Here “life” refers to physical life.
2:8	ezu8			a garden	0	This could have been an orchard of fruit trees or an area with all kinds of trees.
2:8	mn4d			eastward	0	in the east
2:9	rq2t			the tree of life	0	“the tree that gives people life”
2:9	ff9d			life	0	Here this means “eternal life” or life that does not end.
2:9	p743			the tree of the knowledge of good and evil	0	“the tree that gives people the ability to understand both good and evil” or “the tree that makes people who eat its fruit able to know good things and bad things”
2:9	rp99		rc://*/ta/man/translate/figs-merism	good and evil	0	This is a figure of speech that refers to both extremes and everything in between. Alternate translation: “everything, including both good and evil” (See: [[rc://*/ta/man/translate/figs-merism]])
2:9	r1nw			in the midst of the garden	0	“in the middle of the garden.” The two trees may not have been in the exact center of the garden.
2:10	qg1f			A river went out of Eden to water the garden	0	The garden was in Eden. The river continued to flow outside of Eden. “A river flowed through Eden to water the garden”
2:11	nw6i		rc://*/ta/man/translate/translate-names	Pishon	0	This is the only time this river is referred to in the Bible. (See: [[rc://*/ta/man/translate/translate-names]])
2:11	k6gw		rc://*/ta/man/translate/translate-names	the whole land of Havilah	0	“the whole land called Havilah.” It was somewhere in the Arabian Desert. (See: [[rc://*/ta/man/translate/translate-names]])
2:11	i82f		rc://*/ta/man/translate/figs-distinguish	where there is gold	0	This phrase gives information about Havilah. Some languages would translate it as a separate sentence. Alternate translation: “There is gold in Havilah” (See: [[rc://*/ta/man/translate/figs-distinguish]])
2:12	x7hc			There are also bdellium and the onyx stone	0	The word “there” is placed first in the sentence for emphasis. Alternate translation: “This is also where people can find bdellium and onyx stones”
2:12	zst7		rc://*/ta/man/translate/translate-unknown	bdellium	0	This resin comes from a tree and smells nice. A resin is sticky stuff that comes out of some trees and can burn. (See: [[rc://*/ta/man/translate/translate-unknown]])
2:12	eyf8		rc://*/ta/man/translate/translate-unknown	the onyx stone	0	“onyx stones.” Onyx is a certain kind of beautiful stone. (See: [[rc://*/ta/man/translate/translate-unknown]])
2:13	tr82		rc://*/ta/man/translate/translate-names	Gihon	0	This is the only mention of this river in the Bible. (See: [[rc://*/ta/man/translate/translate-names]])
2:13	lzz9			flows throughout the whole land of Cush	0	The river did not cover the whole land, but wound through various parts of the land.
2:13	hc9p			the whole land of Cush	0	“the entire land called Cush”
2:14	trw5		rc://*/ta/man/translate/figs-distinguish	which flows east of Ashur	0	“which flows in the land east of the city of Ashur.” The Tigris River flows from north to south. The phrase “which flows east of Ashur” gives information about where the Tigris River is. Some languages would translate it as a separate sentence. Alternate translation: “It flows east of Ashur” (See: [[rc://*/ta/man/translate/figs-distinguish]])
2:15	js9w			the garden of Eden	0	“the garden that was in Eden”
2:15	e3ky			to work it	0	“to cultivate it.” This means to do everything necessary so that the plants will grow well.
2:15	r7v3			to maintain it	0	to guard against anything bad happening in it
2:16	c3wj			From every tree in the garden	0	“The fruit of every tree in the garden”
2:16	b9cu		rc://*/ta/man/translate/figs-you	you	0	This pronoun is singular. (See: [[rc://*/ta/man/translate/figs-you]])
2:16	e4ij			may freely eat	0	“may eat without restriction”
2:17	ydc7			But from the tree of the knowledge of good and evil you may not eat	0	These words complete the command that begins with the words “From every tree in the garden you may freely eat” in verse 15. In some languages, it may be more natural to say what is not permitted and to then say what is permitted, as in the UST.
