Reference	ID	Tags	SupportReference	Quote	Occurrence	Note
1:5	cd56		rc://*/ta/man/translate/figs-metonymy	וַֽ⁠יהוָ֖ה סָגַ֥ר רַחְמָֽ⁠הּ	1	By association, the author is using the idea of a **womb** opening to release a child into the world to mean the ability to have children. If it would be helpful in your language, you could use an equivalent expression or plain language. Alternate translation: [but Yahweh had prevented her from having children]
1:6	cd78		rc://*/ta/man/translate/figs-explicit	וְ⁠כִֽעֲסַ֤תָּ⁠ה צָֽרָתָ⁠הּ֙	1	The author assumes that readers will know that by **her adversary**, he means Peninnah. You could indicate this explicitly in your translation if that would be helpful to your readers. Alternate translation: [but Peninnah]
1:6	cd90		rc://*/ta/man/translate/writing-poetry	וְ⁠כִֽעֲסַ֤תָּ⁠ה & כַּ֔עַס	1	For emphasis, the author is using a construction in which a verb and its object come from the same root. You may be able to use the same construction in your language to express the meaning here. Alternatively, your language may have another way of showing the emphasis. Alternate translation: [greatly provoked her]
1:6	ef12		rc://*/ta/man/translate/figs-metaphor	הַרְּעִמָ֑⁠הּ	1	The author is speaking as if Hannah would actually **thunder**. He means that Peninnah would try to make her so upset that she would speak loudly and emotionally. Your language may have a comparable expression that you can use in your translation.  You could also use plain language. Alternate translation: [to make her explode] or [to make her lose her composure]
1:6	ef34		rc://*/ta/man/translate/figs-metonymy	כִּֽי־סָגַ֥ר יְהוָ֖ה בְּעַ֥ד רַחְמָֽ⁠הּ	1	See how you translated the similar expression in [1:5](../01/05.md).
1:7	ef56		rc://*/ta/man/translate/figs-explicit	וְ⁠כֵ֨ן יַעֲשֶׂ֜ה	1	The author assumes that readers will know that by **thus he did**, he means that Elkanah gave portions to his wives and children as he has described. You could indicate this explicitly in your translation if that would be helpful to your readers. Alternate translation: [And Elkanah gave these portions to his family]
1:7	ef78		rc://*/ta/man/translate/writing-pronouns	עֲלֹתָ⁠הּ֙ & תַּכְעִסֶ֑⁠נָּה וַ⁠תִּבְכֶּ֖ה	1	The first instances of **her** and **she** refer to Peninnah, while the second instances of **her** and **she** refer to Hannah. It may be helpful to clarify this for your readers. Alternate translation: [Peninnah’s going up … Peninnah would provoke Hannah. And Hannah wept]
1:8	gh12		rc://*/ta/man/translate/figs-rquestion	חַנָּה֙ לָ֣⁠מֶה תִבְכִּ֗י וְ⁠לָ֨⁠מֶה֙ לֹ֣א תֹֽאכְלִ֔י וְ⁠לָ֖⁠מֶה יֵרַ֣ע לְבָבֵ֑⁠ךְ הֲ⁠ל֤וֹא אָֽנֹכִי֙ ט֣וֹב לָ֔⁠ךְ מֵ⁠עֲשָׂרָ֖ה בָּנִֽים	1	Elkanah is using the question form for emphasis. If a speaker of your language would not use the question form for that purpose, you could translate this as a statement or as an exclamation. Alternate translation: [Hannah, you should not weep. You should eat. Your heart should not be bad. I am better for you than ten sons!]
1:8	gh34		rc://*/ta/man/translate/figs-idiom	וְ⁠לָ֖⁠מֶה יֵרַ֣ע לְבָבֵ֑⁠ךְ	1	Elkanah is using a common expression of his culture to mean that Hannah feeling badly. He does not mean that she is entertaining any wrong thoughts. If it would be helpful in your language, you could state the meaning plainly. Alternate translation: [And why are you feeling badly]
1:9	gh56		rc://*/ta/man/translate/figs-explicit	וַ⁠תָּ֣קָם חַנָּ֔ה	1	While in this context the term **arose** could refer to getting up from sitting or reclining at a table for a meal, the author could be using it here to mean that Hannah took action to address her situation by going to the tent of meeting and praying to Yahweh. Alternate translation: [And Hannah took action]
1:9	gh78		rc://*/ta/man/translate/figs-explicit	אַחֲרֵ֛י אָכְלָ֥ה & וְ⁠אַחֲרֵ֣י שָׁתֹ֑ה	1	Elkanah assumes that readers will know that by **after eating and after drinking** he means after the others had finished eating and drinking. He said in verse 7 that Hannah herself did not eat. You could indicate this explicitly in your translation if that would be helpful to your readers. Alternate translation: [after the others had finished eating and drinking]
1:9	gh90		rc://*/ta/man/translate/writing-background	וְ⁠עֵלִ֣י הַ⁠כֹּהֵ֗ן יֹשֵׁב֙ עַל־הַ⁠כִּסֵּ֔א עַל־מְזוּזַ֖ת הֵיכַ֥ל יְהוָֽה	1	The author is providing background information to help readers understand what happens next in the story. In your translation, introduce this information in a way that would be natural in your own language and culture.
1:9	ij12		rc://*/ta/man/translate/translate-symaction	יֹשֵׁב֙ עַל־הַ⁠כִּסֵּ֔א עַל־מְזוּזַ֖ת הֵיכַ֥ל	1	Sitting by the doorpost was a symbolic action that indicated that Eli, as a priest, would listen to people’s concerns and try to address them. If it would be helpful to your readers, you could explain the significance of this action. Alternate translation: [was sitting on a seat by the doorpost of the temple to show that he was available to listen to people’s concerns]
1:9	s000		rc://*/ta/man/translate/figs-explicit	הֵיכַ֥ל	1	See the discussion in the Introduction to this chapter of why the author uses the term **temple** here. Alternate translation: [the tent of meeting]
1:10	ij34		rc://*/ta/man/translate/figs-idiom	וְ⁠הִ֖יא מָ֣רַת נָ֑פֶשׁ	1	The author is using a common expression of his culture to mean that Hannah was deeply distressed. He does not mean that she was harboring any feelings of bitterness or thoughts of revenge. If it would be helpful in your language, you could state the meaning plainly. Alternate translation: [And she was deeply distressed]
1:10	ij56		rc://*/ta/man/translate/figs-reduplication	וּ⁠בָכֹ֥ה תִבְכֶּֽה	1	The author is repeating the verb **wept** in order to intensify his expression of the idea that it conveys. If your language can repeat words for intensification, it would be appropriate to do that here in your translation. If not, your language may have another way of expressing the intensification. Alternate translation: [and she wept bitterly]
1:11	ij78		rc://*/ta/man/translate/figs-explicitinfo	וַ⁠תִּדֹּ֨ר נֶ֜דֶר	1	It might seem that this expression contains extra information that would not be natural to express in your language. If so, you can shorten it. Alternate translation: [And she made a vow]
1:11	ij90		rc://*/ta/man/translate/figs-reduplication	אִם־רָאֹ֥ה תִרְאֶ֣ה	1	Hannah is repeating the verb **look** in order to intensify her expression of the idea that it conveys. If your language can repeat words for intensification, it would be appropriate to do that here in your translation. If not, your language may have another way of expressing the intensification. Alternate translation: [if you will indeed look]
1:11	kl12		rc://*/ta/man/translate/figs-123person	אֲמָתֶ֗⁠ךָ & אֶת־אֲמָתֶ֔⁠ךָ	1	Hannah is speaking about herself humbly in the third person. If it would be helpful in your language, you could translate this in the first person. Alternate translation: [me, your maidservant, … me, your maidservant,]
1:11	kl34		rc://*/ta/man/translate/figs-doublet	וּ⁠זְכַרְתַּ֨⁠נִי֙ וְ⁠לֹֽא־תִשְׁכַּ֣ח אֶת־אֲמָתֶ֔⁠ךָ	1	The terms **remember** and **not forget** mean similar things. Hannah is using the two terms together for emphasis. If it would be clearer for your readers, you could express the emphasis with a single phrase. Alternate translation: [and surely remember me]
1:11	kl56		rc://*/ta/man/translate/figs-metaphor	וּ⁠זְכַרְתַּ֨⁠נִי֙ וְ⁠לֹֽא־תִשְׁכַּ֣ח אֶת־אֲמָתֶ֔⁠ךָ	1	Hannah is speaking as if Yahweh actually needs to be reminded of her. In contexts such as this, the term **remember** describes Yahweh thinking about a person or group and considering what action he can take on their behalf. It does not suggest that God ever forgets about people. Alternate translation: [and surely take action to help me]
1:11	op78		rc://*/ta/man/translate/figs-123person	לַֽ⁠יהוָה֙	1	Hannah is speaking to Yahweh, but she is respectfully using the third person. If it would be helpful in your language, you could translate this in the second person. Alternate translation: [to you, Yahweh,]
1:11	kl78		rc://*/ta/man/translate/figs-metonymy	כָּל־יְמֵ֣י חַיָּ֔י⁠ו	1	Hannah is using the term **days** by association to a specific time, Samuel’s lifetime. If it would be helpful in your language, you could use an equivalent expression or plain language. Alternate translation: [for his entire life]
1:11	kl90		rc://*/ta/man/translate/figs-idiom	וּ⁠מוֹרָ֖ה לֹא־יַעֲלֶ֥ה עַל־רֹאשֽׁ⁠וֹ	1	This is an expression that people of this culture commonly used to describe cutting the hair on a person’s head. Alternate translation: [No one will ever cut his hair]
1:11	mn12		rc://*/ta/man/translate/translate-symaction	וּ⁠מוֹרָ֖ה לֹא־יַעֲלֶ֥ה עַל־רֹאשֽׁ⁠וֹ	1	Not cutting one’s hair was a symbolic action that indicated a vow of dedication to Yahweh. If it would be helpful to your readers, you could explain the significance of this action. Alternate translation: [and to show that he has been dedicated to Yahweh, no one will ever cut his hair]
1:12	mn34		rc://*/ta/man/translate/writing-newevent	וְ⁠הָיָה֙	1	See the discussion of this phrase in the Introduction to 1 Samuel. The author is using this phrase to introduce a new event in the story. Here and in the other instances throughout the book, use a word, phrase, or other method in your language that is natural for introducing a new event.
1:12	mn56		rc://*/ta/man/translate/figs-hendiadys	הִרְבְּתָ֔ה לְ⁠הִתְפַּלֵּ֖ל	1	This phrase expresses a single idea by using two verbs together. The verb **made much** tells in what way Hannah prayed. Alternate translation: [she prayed extensively]
1:12	mn78		rc://*/ta/man/translate/figs-synecdoche	לִ⁠פְנֵ֣י יְהוָ֑ה	1	See the discussion of the phrase **to the face of** in the Introduction to 1 Samuel. Here, the author is using one part of Yahweh, his **face**, to mean all of him as someone who was present. If it would be helpful in your language, you could state the meaning plainly. Alternate translation: [to Yahweh]
1:13	mn90		rc://*/ta/man/translate/writing-background	וְ⁠חַנָּ֗ה הִ֚יא מְדַבֶּ֣רֶת עַל־לִבָּ֔⁠הּ	1	The author is providing background information to help readers understand what happens next in the story. In your translation, introduce this information in a way that would be natural in your own language and culture.
1:13	op12		rc://*/ta/man/translate/figs-metaphor	עַל־לִבָּ֔⁠הּ	1	Here, the **heart** represents the thoughts. If it would be clearer in your language, you could state the meaning plainly. Alternate translation: [in her thoughts] or [to herself]
1:13	op34		rc://*/ta/man/translate/figs-activepassive	וְ⁠קוֹלָ֖⁠הּ לֹ֣א יִשָּׁמֵ֑עַ	1	If your language does not use this passive form, you could express the idea in active form or in another way that is natural in your language. Alternate translation: [so no one heard her voice]
1:14	op56		rc://*/ta/man/translate/figs-rquestion	עַד־מָתַ֖י תִּשְׁתַּכָּרִ֑י⁠ן	1	Eli is using the question form for emphasis. If a speaker of your language would not use the question form for that purpose, you could translate this as a statement or as an exclamation. Alternate translation: [You must stop making yourself drunk!]
1:15	op90		rc://*/ta/man/translate/figs-hendiadys	וַ⁠תַּ֨עַן חַנָּ֤ה וַ⁠תֹּ֨אמֶר֙	1	This phrase expresses a single idea by using two verbs connected with **and**. The verb **answered** tells for what purpose Hannah **said** what she did. Alternate translation: [And Hannah replied]
1:15	qr12		rc://*/ta/man/translate/writing-politeness	אֲדֹנִ֔⁠י	1	Hannah is referring to Eli by a respectful title. Use a comparable title or expression for addressing someone respectfully in your language. Alternate translation, as in the UST: “sir]
1:15	qr34		rc://*/ta/man/translate/figs-metaphor	וָ⁠אֶשְׁפֹּ֥ךְ אֶת־נַפְשִׁ֖⁠י	1	Hannah is speaking as if her **soul** were a liquid that she could pour out. She means that she has been expressing her deepest feelings to Yahweh. If it would be clearer in your language, you could state the meaning plainly. Alternate translation: [but I have been expressing my deepest feelings]
1:15	qr56		rc://*/ta/man/translate/figs-synecdoche	וָ⁠אֶשְׁפֹּ֥ךְ אֶת־נַפְשִׁ֖⁠י	1	Hannah is using one part of herself, her **soul**, to mean all of herself in the act of praying. If it would be helpful in your language, you could state the meaning plainly. Alternate translation: [but I have been expressing myself completely]
1:16	qr78		rc://*/ta/man/translate/figs-metaphor	אַל־תִּתֵּן֙ אֶת־אֲמָ֣תְ⁠ךָ֔ לִ⁠פְנֵ֖י בַּת־בְּלִיָּ֑עַל	1	Hannah is speaking as if Eli might put her in front of a **daughter of wickedness**, meaning that he might make her a servant or slave of such a person. This represents Eli thinking that Hannah was such a person. If it would be clearer in your language, you could state the meaning plainly. Alternate translation: [Do not think that your maidservant is a daughter of wickedness]
1:16	qr90		rc://*/ta/man/translate/figs-123person	אֶת־אֲמָ֣תְ⁠ךָ֔	1	Hannah is speaking about herself humbly in the third person. If it would be helpful in your language, you could translate this in the first person. Alternate translation: [me, your maidservant]
1:16	st12		rc://*/ta/man/translate/figs-idiom	בַּת־בְּלִיָּ֑עַל	1	In certain contexts, the biblical text uses the expression **daughter of** to indicate that a person shares the qualities of something. That is the case here. If it would be helpful to your readers, you could use an equivalent expression from your language or state the meaning plainly. Alternate translation: [a wicked woman]
1:16	st34		rc://*/ta/man/translate/figs-events	מֵ⁠רֹ֥ב שִׂיחִ֛⁠י וְ⁠כַעְסִ֖⁠י דִּבַּ֥רְתִּי עַד־הֵֽנָּה	1	Hannah is describing one event before describing another event that preceded it. In your translation, you may wish to relate these events in the order in which they happened. Alternate translation: [I have been provoked greatly, and that is why I have been speaking so much until now to ask Yahweh to help me]
1:17	st56		rc://*/ta/man/translate/figs-hendiadys	וַ⁠יַּ֧עַן עֵלִ֛י וַ⁠יֹּ֖אמֶר	1	See how you translated the expression **answered and said** in [1:15](../01/15.md). Alternate translation: [And Eli replied]
1:17	st78		rc://*/ta/man/translate/figs-abstractnouns	לְכִ֣י לְ⁠שָׁל֑וֹם	1	If your language does not use an abstract noun for the idea of **peace**, you could express the same idea in another way. Alternate translation: [Go peacefully]
1:17	s001		rc://*/ta/man/translate/figs-metonymy	וֵ⁠אלֹהֵ֣י יִשְׂרָאֵ֗ל	1	As the Introduction to 1 Samuel discusses, Eli is using the name **Israel** by association to mean his descendants. If it would be helpful in your language, you could use an equivalent expression or plain language.  Alternate translation: [the God of us Israelites]
1:17	st90		rc://*/ta/man/translate/figs-explicitinfo	אֶת־שֵׁ֣לָתֵ֔⁠ךְ אֲשֶׁ֥ר שָׁאַ֖לְתְּ מֵ⁠עִמּֽ⁠וֹ	1	It might seem that this expression contains extra information that would not be natural to express in your language. If so, you can shorten it. Alternate translation: [what you requested from him]
1:18	uv12		rc://*/ta/man/translate/figs-metonymy	תִּמְצָ֧א שִׁפְחָתְ⁠ךָ֛ חֵ֖ן בְּ⁠עֵינֶ֑י⁠ךָ	1	See the discussion in the Introduction to 1 Samuel of this use of the term **eyes**. Hannah is using the term by association to mean Eli’s judgment or opinion. If it would be helpful in your language, you could use an equivalent expression or plain language. Alternate translation: [May your maidservant find favor in your judgment] or [May you think favorably of your maidservant]
1:18	uv34		rc://*/ta/man/translate/figs-123person	שִׁפְחָתְ⁠ךָ֛	1	Hannah is speaking about herself humbly in the third person. If it would be helpful in your language, you could translate this in the first person. Alternate translation: [me, your maidservant]
1:18	uv56		rc://*/ta/man/translate/translate-symaction	וַ⁠תֹּאכַ֔ל	1	Hannah **ate** as a symbolic action that showed she was no longer too distressed to eat. If it would be helpful to your readers, you could explain the significance of this action. Alternate translation: [and she began eating again, showing that she was no longer distressed]
1:18	uv78		rc://*/ta/man/translate/figs-ellipsis	וּ⁠פָנֶ֥י⁠הָ לֹא־הָיוּ־לָ֖⁠הּ עֽוֹד	1	The author is leaving out some of the words that in many languages a sentence would need in order to be complete. You can supply these words from the context if that would be clearer in your language. You could also express the meaning in plain language. Alternate translation: [And her sad face was no longer to her] or [And her face was no longer sad]
1:19	uv90		rc://*/ta/man/translate/figs-euphemism	וַ⁠יֵּ֤דַע אֶלְקָנָה֙ אֶת־חַנָּ֣ה	1	The author is speaking in a polite way about a private matter. Your language may have a similar discreet expression that you can use in your translation. Alternate translation: [And Elkanah slept with Hannah]
1:19	wx12		rc://*/ta/man/translate/figs-metaphor	וַ⁠יִּֽזְכְּרֶ֖⁠הָ יְהוָֽה	1	See how you translated the similar expression in [1:11](../01/11.md). Alternate translation: [and Yahweh helped her]
1:20	wx34		rc://*/ta/man/translate/figs-idiom	לִ⁠תְקֻפ֣וֹת הַ⁠יָּמִ֔ים וַ⁠תַּ֥הַר חַנָּ֖ה וַ⁠תֵּ֣לֶד בֵּ֑ן	1	The author is using a common expression of his culture to describe one period of time ending and another one beginning. This could mean: (1) that the author, as in [1:3](../01/03.md), is using the plural form **days** to mean a year. Alternate translation: [by that time the next year, that she had conceived and borne a son] (2) that the author is referring to Hannah’s pregnancy reaching full term and ending in childbirth. In that case, he would mean that she **conceived** to begin this period and that she **bore a son** at the end of it. Alternate translation: [that Hannah conceived and, when she had reached full term, she bore a son]
1:20	wx56		rc://*/ta/man/translate/figs-explicitinfo	וַ⁠תִּקְרָ֤א אֶת־שְׁמ⁠וֹ֙	1	It might seem that this expression contains extra information that would not be natural to express in your language. If so, you can shorten it. Alternate translation: [And she called him]
1:20	wx90		rc://*/ta/man/translate/figs-ellipsis	כִּ֥י מֵ⁠יְהוָ֖ה שְׁאִלְתִּֽי⁠ו	1	The author is leaving out some of the words that in many languages a sentence would need in order to be complete. You can supply these words from the context if that would be clearer in your language. Alternate translation: [for she said, ‘I requested him from Yahweh’]
1:20	wx78		rc://*/ta/man/translate/translate-names	שְׁמוּאֵ֔ל	1	The name Samuel sounds like the words in the Hebrew language that mean “heard by God.” If it would be helpful to your readers, you could explain this in the text of your translation or in a footnote.
1:20	yz12		rc://*/ta/man/translate/figs-quotations	כִּ֥י מֵ⁠יְהוָ֖ה שְׁאִלְתִּֽי⁠ו	1	It may be more natural in your language to have an indirect quotation here. Alternate translation: [since she had requested him from Yahweh]
1:21	yz34		rc://*/ta/man/translate/figs-metonymy	וְ⁠כָל־בֵּית֑⁠וֹ	1	The author is using the term **house** by association to mean Elkanah’s family. If it would be helpful in your language, you could use an equivalent expression or plain language. Alternate translation: [and all of his family]
1:21	yz56		rc://*/ta/man/translate/figs-hyperbole	וְ⁠כָל־בֵּית֑⁠וֹ	1	The author is making an overstatement for emphasis. He means that most of Elkanah’s family went with him. The next verse explains that Hannah did not go with him on this occasion. If it would be clearer in your language, you could express the emphasis in a different way. Alternate translation: [and most of his family]
1:21	yz78		rc://*/ta/man/translate/translate-plural	אֶת־זֶ֥בַח הַ⁠יָּמִ֖ים	1	As in [1:3](../01/03.md), the author is using the plural form **days** to mean a year. If it would be helpful in your language, you could state the meaning plainly. Alternate translation: [the yearly sacrifice]
1:21	yz90		rc://*/ta/man/translate/figs-explicit	וְ⁠אֶת־נִדְרֽ⁠וֹ	1	See the discussion of the term **vow** here in the Introduction to this chapter. Alternate translation: [and a sacrifice that he had promised to make]
1:22	ab23		rc://*/ta/man/translate/figs-ellipsis	עַ֣ד יִגָּמֵ֤ל הַ⁠נַּ֨עַר֙	1	Hannah is leaving out some of the words that in many languages a sentence would need in order to be complete. You can supply these words from the context if that would be clearer in your language. Alternate translation: [Let me wait until the boy is weaned]
1:22	ab45		rc://*/ta/man/translate/figs-activepassive	עַ֣ד יִגָּמֵ֤ל הַ⁠נַּ֨עַר֙	1	If your language does not use this passive form, you could express the idea in active form or in another way that is natural in your language. Alternate translation: [Until I have weaned the boy]
