Reference	ID	Tags	SupportReference	Quote	Occurrence	Note
1:8	k618		rc://*/ta/man/translate/figs-personification	תַּצְלִ֥יחַ אֶת־ דְּרָכֶ֖⁠ךָ	1	Yahweh is speaking of Joshua’s **ways** as if they were a living thing that Joshua could **make … prosperous**. Yahweh is speaking of Joshua’s actions as if they were **ways** or roads that he was walking on. If it would be helpful in your language, you could state the meaning plainly. Alternate translation: “you will prosper in what you do”
1:9	vt4l		rc://*/ta/man/translate/figs-rquestion	הֲ⁠ל֤וֹא צִוִּיתִ֨י⁠ךָ֙	1	Yahweh is using the question form for emphasis. If a speaker of your language would not use the question form for that purpose, you could translate this as a statement or as an exclamation. Alternate translation: “ “Surely I have commanded you!”
1:9	fnz8		rc://*/ta/man/translate/figs-parallelism	חֲזַ֣ק וֶ⁠אֱמָ֔ץ	1	See how you translated these same phrases in [1:6](../01/06.md). Alternate translation: “Be very courageous”
1:9	vwe1		rc://*/ta/man/translate/grammar-connect-logic-result	אַֽל־ תַּעֲרֹ֖ץ וְ⁠אַל־ תֵּחָ֑ת כִּ֤י עִמְּ⁠ךָ֙ יְהוָ֣ה אֱלֹהֶ֔י⁠ךָ בְּ⁠כֹ֖ל אֲשֶׁ֥ר תֵּלֵֽךְ	1	If it would be more natural in your language, you could reverse the order of these phrases, since the second phrase gives the reason for the result that the first phrase describes. Alternate translation: “Since Yahweh your God is with you in every place where you go, do not be terrified and do not be dismayed”
1:9	u820		rc://*/ta/man/translate/figs-parallelism	אַֽל־תַּעֲרֹ֖ץ וְ⁠אַל־תֵּחָ֑ת	1	The phrases **Do not be terrified** and **do not be dismayed** mean similar things. Yahweh combines them to emphasize that Joshua must not be afraid. If it would be clearer for your readers, you could express the emphasis with a single phrase. Alternate translation: “Make sure that you are not terrified” or “There is absolutely no reason for you to be terrified”
1:9	f8qm		rc://*/ta/man/translate/figs-123person	עִמְּ⁠ךָ֙ יְהוָ֣ה אֱלֹהֶ֔י⁠ךָ	1	Here Yahweh speaks about himself in the third person. If it would be helpful in your language, you could translate this with the first person. Alternate translation: “I, Yahweh your God, am with you”
1:11	f3rg		rc://*/ta/man/translate/figs-quotesinquotes	וְ⁠צַוּ֤וּ אֶת־ הָ⁠עָם֙ לֵ⁠אמֹ֔ר הָכִ֥ינוּ לָ⁠כֶ֖ם צֵידָ֑ה כִּ֞י בְּ⁠ע֣וֹד ׀ שְׁלֹ֣שֶׁת יָמִ֗ים אַתֶּם֙ עֹֽבְרִים֙ אֶת־ הַ⁠יַּרְדֵּ֣ן הַ⁠זֶּ֔ה לָ⁠בוֹא֙ לָ⁠רֶ֣שֶׁת אֶת־ הָ⁠אָ֔רֶץ אֲשֶׁר֙ יְהוָ֣ה אֱלֹֽהֵי⁠כֶ֔ם נֹתֵ֥ן לָ⁠כֶ֖ם לְ⁠רִשְׁתָּֽ⁠הּ	1	If it would be clearer in your language, you could translate this so that there is not a quotation within a quotation. Alternate translation: “command the people to prepare provisions for themselves because within three days they will be crossing over this Jordan to enter to possess the land that Yahweh their God is giving to them to possess it”   If it would be clearer in your language, you could translate this so that there is not a quotation within a quotation. Alternate translation: “command the people to pepare provisions for themselves because within three days they will be crossing over this Jordan to enter to possess the land that Yahweh their God is giving to them to possess it”
1:11	ck8h		rc://*/ta/man/translate/figs-explicit	בְּ⁠ע֣וֹד׀ שְׁלֹ֣שֶׁת יָמִ֗ים	1	Here Joshua was counting the current day as day one. This was the way that Jewish people counted days. If it would be helpful to your readers, you could indicate the meaning explicitly. Alternate translation: “in two days from now” or “on the day after tomorrow”
1:13	dgxd		rc://*/ta/man/translate/figs-explicit	זָכוֹר֙ אֶת־הַ⁠דָּבָ֔ר אֲשֶׁ֨ר	1	Joshua did not think that the people from these three tribes had forgotten what Moses had instructed them. Rather, he is using the word **Remember** to cause them to pay attention to what he is going to say next. If you would not use the word **Remember** for this purpose you could use an equivalent expression or indicate the meaning explicitly. Alternate translation: “You know the word that” or “You remember the word that” or “Keep in mind the word that”
1:13	ylv8		rc://*/ta/man/translate/figs-metonymy	אֶת־הַ⁠דָּבָ֔ר	1	Here, **word** represents what Moses had said to Joshua using words. If it would be helpful in your language, you could use an equivalent expression from your language or state the meaning plainly. Alternate translation: “the instructions” or “the words”
1:13	jquc		rc://*/ta/man/translate/figs-yousingular	אֶתְ⁠כֶ֛ם…אֱלֹהֵי⁠כֶם֙…לָ⁠כֶ֔ם…לָ⁠כֶ֖ם	1	Every occurrence of the words **your** and **you** in this verse are plural and refer to Joshua and the Israelites.
1:13	l5qn		rc://*/ta/man/translate/figs-idiom	מֵנִ֣יחַ לָ⁠כֶ֔ם	1	The phrase **give rest** is an idiom that refers to living peacefully and settling down in the land after Israel defeated its enemies. If your readers would not understand this, you could use an equivalent idiom or use plain language. Alternate translation: “cause you to live peacefully”
1:14	vefn		rc://*/ta/man/translate/figs-explicit	וּ⁠מִקְנֵי⁠כֶם֒	1	Here, the word translated as **livestock** refers to cows, sheep, and goats. If it would be helpful to your readers, you could indicate that explicitly. Alternate translation: “and your cows and sheep and goats”
1:14	ennq		rc://*/ta/man/translate/figs-explicit	בְּ⁠עֵ֣בֶר הַ⁠יַּרְדֵּ֑ן	1	Joshua is describing this **land** from the perspective of the land that Yahweh originally promised to the Israelites west of the Jordan. You could indicate this explicitly in your translation if that would be helpful to your readers. Alternate translation: “on the east side of the Jordan”
1:14	d575		rc://*/ta/man/translate/figs-explicit	אֲחֵי⁠כֶ֗ם	1	Here, the word **brothers** means “fellow Israelites” and refers to the Israelites from the other tribes of Israel. If it would be helpful to your readers, you could indicate that explicitly. Alternate translation: “your fellow Israelites”
1:14	rk3h		rc://*/ta/man/translate/figs-explicit	גִּבּוֹרֵ֣י הַ⁠חַ֔יִל	1	The phrase **the mighty men of valor** refers to the men who were fighting age, over 20 years old. If it would be helpful to your readers, you could indicate that explicitly. Alternate translation: “the men of fighting age”
1:14	u212		rc://*/ta/man/translate/figs-abstractnouns	גִּבּוֹרֵ֣י הַ⁠חַ֔יִל	1	If your language does not use an abstract noun for the idea of **valor**, you could express the same idea with an adjective or in some other way that is natural in your language. Alternate translation: “the mighty men who are valiant” 
1:15	b5yt		rc://*/ta/man/translate/figs-idiom	אֲשֶׁר־יָנִ֨יחַ & לַֽ⁠אֲחֵי⁠כֶם֮	1	The phrase **gives rest** refers to living peacefully and settling down in the land after Israel defeated its enemies. It has the same meaning as the phrase **give rest** in [1:13](../01/13.md). See how you translated that phrase there.
1:15	f85b		rc://*/ta/man/translate/figs-explicit	 לַֽ⁠אֲחֵי⁠כֶם֮ 	1	See how you translated the word **brothers** in the previous verse where it is used with the same meaning.
1:18	zhz1		rc://*/ta/man/translate/figs-gendernotations	כָּל־אִ֞ישׁ	1	Although the term **man** is masculine, the Reubenites, the Gadites, and the half-tribe of Manasseh are using the word in a generic sense that includes both men and women. If it would be helpful in your language, you could use a phrase that makes this clear. Alternate translation: “Every person”
1:18	rel4		rc://*/ta/man/translate/figs-parallelism	כָּל־אִ֞ישׁ אֲשֶׁר־יַמְרֶ֣ה אֶת־פִּ֗י⁠ךָ וְ⁠לֹֽא־יִשְׁמַ֧ע אֶת־דְּבָרֶ֛י⁠ךָ לְ⁠כֹ֥ל אֲשֶׁר־תְּצַוֶּ֖⁠נּוּ יוּמָ֑ת	1	These two phrases mean basically the same thing and emphasize that any form of disobedience will be punished. The phrase **rebels against your mouth** and the phrase **will not hear your words** mean basically the same thing. The Reubenites, the Gadites, and the half-tribe of Manasseh are the same thing twice, in slightly different ways, to emphasize that they will **put to death** anyone who rebels against what Joshua commands. If saying the same thing twice might be confusing for your readers, you can combine the phrases into one and show the emphasis in a way that is natural in your language. Alternate translation: “We will surely put to death every man who rebels against what you instruct us to do”
1:18	mxi0		rc://*/ta/man/translate/figs-metonymy	יַמְרֶ֣ה אֶת־פִּ֗י⁠ךָ וְ⁠לֹֽא־יִשְׁמַ֧ע אֶת־דְּבָרֶ֛י⁠ךָ	1	The speakers are using the words **mouth** and **words** and associating them with the instructions or commands that Joshua would speak with his **mouth** using **words**. If your readers would not understand this, you could use equivalent expressions or use plain language. Alternate translation: “rebels against your commands and will not hear your instructions”
1:18	lbc3		rc://*/ta/man/translate/figs-activepassive	יוּמָ֑ת	1	If your language does not use the passive form in this way, you can state this in active form or in another way that is natural in your language. If you must state who did the action, the context implies indicates that the Reubenites, the Gadites, and the half-tribe of Manasseh will do it. Alternate translation: “we will put to death”
1:18	m66s		rc://*/ta/man/translate/figs-abstractnouns	יוּמָ֑ת	1	If your language does not use an abstract noun for the idea of **death**, you could express the same idea with an active verb or in some other way that is natural in your language. Alternate translation: “we will kill”
1:18	zez7		rc://*/ta/man/translate/figs-doublet	חֲזַ֥ק וֶ⁠אֱמָֽץ	1	See how you translated the phrase **be strong and be courageous** in [1:6](../01/06.md).
2:intro	vg4m				0	# Joshua 2 General Notes\n\n## Structure and Formatting\n\nThis chapter begins the story of the conquest of the Promised Land. (See: [[rc://*/tw/dict/bible/kt/promisedland]])\n\n## Religious and Cultural Concepts in This Chapter\n\n### Rahab’s faith\n\nRahab expressed her faith in Yahweh. The statement “for Yahweh your God, he is God in heaven above and on the earth below” is a recognition of her faith. (See: [[rc://*/tw/dict/bible/kt/faith]] and [[rc://*/tw/dict/bible/kt/heaven]])\n\n### Crossing the Jordan River\n\nIn this chapter the words **crossing over** refer to going to the opposite bank of the Jordan River.\n\n## Translation Issues in This Chapter\n\n### Metaphor\n\nThe Israelites were to completely destroy the evil Canaanites. They are compared to melting snow: “ … melting away because of us.” (See: [[rc://*/ta/man/translate/figs-metaphor]] and [[rc://*/tw/dict/bible/kt/evil]])
2:1	w886		rc://*/ta/man/translate/translate-names	הַ⁠שִּׁטִּ֞ים	1	This is the name of a place on the east side of the Jordan River. It means “acacia trees.”
2:1	ig8n		rc://*/ta/man/translate/writing-participants	אִשָּׁ֥ה זוֹנָ֛ה וּ⁠שְׁמָ֥⁠הּ רָחָ֖ב	1	The author is using the phrase **a woman, a prostitute** to introduce **Rahab** as a new participant in the story. If your language has its own way of introducing new participants, you can use it here in your translation. Alternate translation: “a certain woman named Rahab, who was a prostitute”
2:1	z78b		rc://*/ta/man/translate/translate-names	רָחָ֖ב	1	**Rahab** is the name of a woman.
2:2	y177		rc://*/ta/man/translate/figs-activepassive	וַ⁠יֵּ֣אָמַ֔ר לְ⁠מֶ֥לֶךְ יְרִיח֖וֹ	1	If your language does not use the passive form in this way, you can state this in active form or in another way that is natural in your language. Alternate translation: “And someone told the king of Jericho”
2:2	axiw		rc://*/ta/man/translate/figs-metaphor	הִנֵּ֣ה	1	The person addressing **the king** is speaking as if he wants him to look at something, but he is actually using the term **Behold** to focus attention on what he is about to say. Your language may have a comparable expression that you could use in your translation.
2:3	xz7u		rc://*/ta/man/translate/grammar-connect-logic-result	ה֠וֹצִיאִי הָ⁠אֲנָשִׁ֨ים הַ⁠בָּאִ֤ים אֵלַ֨יִ⁠ךְ֙ אֲשֶׁר־ בָּ֣אוּ לְ⁠בֵיתֵ֔⁠ךְ כִּ֛י לַ⁠חְפֹּ֥ר אֶת־ כָּל־ הָ⁠אָ֖רֶץ בָּֽאוּ	1	If it would be more natural in your language, you could reverse the order of these phrases, since the second phrase gives the reason for the result that the first phrase describes. Alternate translation: “Since the men who came to you, who came to your house, have come to search out all the land, brint them out”
2:5	ty4v		rc://*/ta/man/translate/figs-activepassive	וַ⁠יְהִ֨י הַ⁠שַּׁ֜עַר לִ⁠סְגּ֗וֹר	1	If your language does not use the passive form in this way, you can state this in active form or in another way that is natural in your language. If you must state who did the action you can indicate that “men” did it. Alternate translation: “And men shut the gate”
2:5	o0r3		rc://*/ta/man/translate/grammar-connect-logic-result	רִדְפ֥וּ מַהֵ֛ר אַחֲרֵי⁠הֶ֖ם כִּ֥י תַשִּׂיגֽוּ⁠ם	1	If it would be more natural in your language, you could reverse the order of these phrases, since the second phrase gives the reason for the result that the first phrase describes. Alternate translation: “Since you might still overtake them, pursue quickly after them”
2:6	l5zb		rc://*/ta/man/translate/writing-background	וְ⁠הִ֖יא הֶעֱלָ֣תַ⁠ם הַ⁠גָּ֑גָ⁠ה וַֽ⁠תִּטְמְנֵ⁠ם֙ בְּ⁠פִשְׁתֵּ֣י הָ⁠עֵ֔ץ הָ⁠עֲרֻכ֥וֹת לָ֖⁠הּ עַל־הַ⁠גָּֽג	1	The author is providing this background information to explain how Rahab had hidden the men, as described in [2:4](../02/04.md). Use a natural way in your language for introducing background information.
2:6	st56		rc://*/ta/man/translate/figs-explicit	הַ⁠גָּ֑גָ⁠ה	1	The **roof** was flat and strong, so people could walk around on it. If it would be helpful to your readers, you could indicate explicitly that the roof was flat. The UST models one way to do this.
2:6	b99c		rc://*/ta/man/translate/translate-unknown	בְּ⁠פִשְׁתֵּ֣י הָ⁠עֵ֔ץ	1	The word **flax** refers to a plant that is grown for its fibers, which is used in making cloth. It has tall, slender stalks that can tied into bundles. If your readers would not be familiar with this type of plant, you could use the name of something similar in your area or you could use a more general term. Alternate translation: “in the long stalks of a plant”
2:6	j012		rc://*/ta/man/translate/figs-activepassive	הָ⁠עֲרֻכ֥וֹת לָ֖⁠הּ	1	If your language does not use this passive form, you could express the idea in active form or in another way that is natural in your language. Alternate translation: “that she had arranged”
2:7	p4sx		rc://*/ta/man/translate/translate-unknown	הַֽ⁠מַּעְבְּר֑וֹת	1	The word **fords** describes places where a river or other body of water is shallow enough for people to get to the other side by walking through it. If you do not have a term to describe this type of place, you could use a more general term. Alternate translation: “the crossings”
2:7	j013		rc://*/ta/man/translate/writing-pronouns	וְ⁠הַ⁠שַּׁ֣עַר סָגָ֔רוּ	1	Here, **they** is an indefinite pronoun that does not have a specific referent in the immediate context. If it would be helpful in your language, you could translate this with a different expression that does not use an indefinite pronoun. Alternate translation: “And the gate was shut”
2:8	ds5e		rc://*/ta/man/translate/figs-go	עָלְתָ֥ה	1	Your language might say “came up” rather than **went up** in a context such as this. Use whichever is more natural. Alternate translation: “came up”
2:9	t8zy		rc://*/ta/man/translate/figs-you	יָדַ֕עְתִּי כִּֽי־נָתַ֧ן יְהוָ֛ה לָ⁠כֶ֖ם אֶת־הָ⁠אָ֑רֶץ	1	Here, the word **you** is plural and refers to all the Israelite people. Alternate translation: “I know that Yahweh has given the land to you Israelites”
2:9	xr6a		rc://*/ta/man/translate/figs-metaphor	נָפְלָ֤ה אֵֽימַתְ⁠כֶם֙ עָלֵ֔י⁠נוּ	1	Rahab is speaking as if **dread** or fear of the Israelites had actually **fallen** on the people of Jericho and Canaan. If it would be clearer in your language, you could state the meaning plainly. Alternate translation: “we have become terrified of you”
2:9	u74z		rc://*/ta/man/translate/figs-metaphor	נָמֹ֛גוּ & מִ⁠פְּנֵי⁠כֶֽם	1	Rahab is speaking as if the people of Jericho and Canaan had actually **melted** in front of or in the presence of the Israelites. The implication is that they will not be able to resist them. If it would be clearer in your language, you could state the meaning plainly. Alternate translation: “will not be able to resist you”
2:10	c6i6		rc://*/ta/man/translate/figs-genericnoun	הָ⁠אֱמֹרִ֜י	1	Rahab is not referring to a specific **Amorite**. She means the Amorites in general. It may be more natural in your language to express this meaning by using a plural form. Alternate translation: “the Amorites”
2:10	x2n8		rc://*/ta/man/translate/figs-explicit	אֲשֶׁ֥ר הֶחֱרַמְתֶּ֖ם אוֹתָֽ⁠ם	1	See the discussion in the General Introduction to Joshua of the term that is translated as **devoted** here. In this context, the term refers to complete destruction. Alternate translation: “that you completely destroyed them”
2:11	sdem		rc://*/ta/man/translate/grammar-collectivenouns	וַ⁠יִּמַּ֣ס לְבָבֵ֔⁠נוּ	1	Since Rahab is referring to a group of people, it might be more natural in your language to use the plural form of **heart**. Alternate translation: “and our hearts have melted”
2:11	qx6v		rc://*/ta/man/translate/figs-metaphor	וַ⁠יִּמַּ֣ס לְבָבֵ֔⁠נוּ	1	See how you translated the similar expression in [2:9](../02/09.md). (Your language may use a different part of the body than the **heart** to represent a person’s thoughts and emotions. If so, you can use that in your translation.) Alternate translation: “and in our hearts, we have become very afraid”
2:11	j014		rc://*/ta/man/translate/figs-idiom	וְ⁠לֹא־ קָ֨מָה ע֥וֹד ר֛וּחַ בְּ⁠אִ֖ישׁ מִ⁠פְּנֵי⁠כֶ֑ם	1	See how you translated the similar expression in [1:5](../01/05.md). Alternate translation: “and the spirit in a man is no longer able to resist you”
2:11	j015		rc://*/ta/man/translate/figs-synecdoche	וְ⁠לֹא־ קָ֨מָה ע֥וֹד ר֛וּחַ בְּ⁠אִ֖ישׁ מִ⁠פְּנֵי⁠כֶ֑ם	1	Rahab is using one part of a person, his **spirit**, to mean all of him in the act of resisting or not. If it would be helpful in your language, you could state the meaning plainly. Alternate translation: “and no man is able to resist you any longer”
