Book	Chapter	Verse	ID	SupportReference	OrigQuote	Occurrence	GLQuote	OccurrenceNote
1PE	1	2	ba1h	figs-abstractnouns	πρόγνωσιν Θεοῦ Πατρός	1	the foreknowledge of God the Father	If your language does not use an abstract noun for the idea of **foreknowledge**, you could express the same idea with a verbal phrase. Alternate translation: “what God the Father foreknew” (See: [[rc://en/ta/man/translate/figs-abstractnouns]])
1PE	1	2	lcps	figs-explicit	πρόγνωσιν Θεοῦ Πατρός	1		This phrase could mean: (1) God had determined what would happen ahead of time. Alternate translation: “what God the Father planned previously” (2) God knew what would happen ahead of time. Alternate translation: “what God the Father knew beforehand” (See: [[rc://en/ta/man/translate/figs-explicit]])
1PE	1	2	z59t	guidelines-sonofgodprinciples	Πατρός	1		**Father** is an important title for God. (See: [[rc://en/ta/man/translate/guidelines-sonofgodprinciples]])
1PE	1	2	huw6	figs-abstractnouns	ἐν ἁγιασμῷ Πνεύματος	1		If your language does not use an abstract noun for the idea of **sanctification**, you could express the same idea with a verbal phrase. Alternate translation: “by the Spirit sanctifying you” (See: [[rc://en/ta/man/translate/figs-abstractnouns]])
1PE	1	2	sfrr	figs-possession	ἐν ἁγιασμῷ Πνεύματος	1		Peter is using the possessive form to describe **sanctification** that is produced by the Holy **Spirit**. If this is not clear in your language, you could state this explicitly. Alternate translation: “by the Spirit causing you to be sanctified” (See: [[rc://en/ta/man/translate/figs-possession]])
1PE	1	2	ukos	figs-explicit	εἰς ὑπακοὴν καὶ ῥαντισμὸν αἵματος Ἰησοῦ Χριστοῦ	1		Here, **obedience** could refer to: (1) obeying God. Alternate translation: “for obedience of God and the sprinkling of the blood of Jesus Christ” (2) obeying Jesus Christ. Alternate translation: “for obedience of Jesus Christ and the sprinkling of his blood” (See: [[rc://en/ta/man/translate/figs-explicit]])
1PE	1	2	oiuz	figs-abstractnouns	εἰς ὑπακοὴν	1		If your language does not use an abstract noun for the idea of **obedience**, you could express the same idea with a verbal phrase. Alternate translation: “for you to obey” (See: [[rc://en/ta/man/translate/figs-abstractnouns]])
1PE	1	2	j96u	grammar-connect-logic-goal	εἰς ὑπακοὴν	1		Here, **for** introduces a purpose clause. Peter is stating a purpose for which the Holy Spirit sanctifies believers. Use a natural way in your language for introducing a purpose clause. Alternate translation: “for the purpose of obedience” (See: [[rc://en/ta/man/translate/grammar-connect-logic-goal]])
1PE	1	2	rwkk	figs-metaphor	ῥαντισμὸν αἵματος Ἰησοῦ Χριστοῦ	1	the sprinkling of the blood of Jesus Christ	Peter uses **sprinkling** figuratively to refer to believers being in a covenant relationship with God. Just as Moses sprinkled blood on the people of Israel in [Exodus 24:1–11](../../exo/24/01.md) to symbolize them joining in a covenant relationship with God, believers are joined in a covenant relationship with God by means of Jesus’ death. Moses also sprinkled blood on the priests to set them apart to serve God as priests ([Leviticus 8:30](../../lev/08/30.md)). If your readers would not understand this, you could use a simile or state the meaning plainly. Alternate translation: “the covenant between believers and God established by the blood of Jesus Christ” (See: [[rc://en/ta/man/translate/figs-metaphor]])
1PE	1	2	i9kf	figs-metonymy	αἵματος Ἰησοῦ Χριστοῦ	1	of the blood of Jesus Christ	Here, **blood** refers figuratively to the death of Jesus. If your readers would not understand this, you could use an equivalent expression or plain language. Alternate translation: “of the death of Jesus Christ” (See: [[rc://en/ta/man/translate/figs-metonymy]])
1PE	1	2	k547	translate-blessing	χάρις ὑμῖν καὶ εἰρήνη πληθυνθείη	1		In this culture, letter writers would offer a good wish for the recipient before introducing the main business of the letter. Use a form in your language that makes it clear that this is a greeting and blessing. Alternate translation: “May God increase his kind acts to you and make you more peaceful” (See: [[rc://en/ta/man/translate/translate-blessing]])
1PE	1	2	iam1	figs-abstractnouns	χάρις ὑμῖν καὶ εἰρήνη πληθυνθείη	1		If your readers would misunderstand the abstract nouns **grace** and **peace**, you could express the ideas behind them with equivalent expressions. Alternate translation: “May God multiply his kind acts to you and give you a more peaceful spirit” (See: [[rc://en/ta/man/translate/figs-abstractnouns]])
1PE	1	2	z7df	figs-metaphor	χάρις ὑμῖν καὶ εἰρήνη πληθυνθείη	1	May grace be to you, and may your peace increase	Peter speaks of **grace** and **peace** as if they were objects that could increase in size or number. If this is confusing in your language, you can use a different metaphor that means that these things will increase, or use plain language. Alternate translation: “May grace and peace increase in your lives” (See: [[rc://en/ta/man/translate/figs-metaphor]])
1PE	1	2	gj71	figs-activepassive	χάρις ὑμῖν καὶ εἰρήνη πληθυνθείη	1		If your language does not use the passive form in this way, you can state this in active form or in another way that is natural in your language. Alternate translation: “May God multiply grace and peace to you” (See: [[rc://en/ta/man/translate/figs-activepassive]])
1PE	1	3	y6aq			0	General Information:	Peter begins to talk about the believers’ salvation and faith. Verses 3–5 are one sentence, but you may need to divide them into shorter sentences in your language.
1PE	1	3	l4vi	figs-declarative	εὐλογητὸς	1		Peter is using a statement to give an exhortation. If this is confusing in your language, you can use a more natural form for exhortation. Alternate translation: “Let us bless” or “Let us praise” (See: [[rc://en/ta/man/translate/figs-declarative]])
1PE	1	3	z6wk	guidelines-sonofgodprinciples	Πατὴρ	1		**Father** is an important title for God. (See: [[rc://en/ta/man/translate/guidelines-sonofgodprinciples]])
1PE	1	3	cyf6	figs-exclusive	ἡμῶν…ἡμᾶς	1	our … us	The words **our** and **us** are inclusive. They refer to Peter and those believers to whom he is writing. Your language may require you to mark these forms. (See: [[rc://en/ta/man/translate/figs-exclusive]])
1PE	1	3	ib1x	figs-possession	τοῦ Κυρίου ἡμῶν	1		Peter is using the possessive form to describe Jesus as the **Lord** who rules over those who believe in him. If this is not clear in your language, you could state the meaning explicitly. Alternate translation: “of the person who is lord over us” or “of the person who rules over us.” (See: [[rc://en/ta/man/translate/figs-possession]])
1PE	1	3	mdvi	figs-abstractnouns	ὁ κατὰ τὸ πολὺ αὐτοῦ ἔλεος	1		If your language does not use an abstract noun for the idea of **mercy**, you could express the same idea in another way. Alternate translation: “according to his great merciful character” (See: [[rc://en/ta/man/translate/figs-abstractnouns]])
1PE	1	3	c92y	figs-metaphor	ἀναγεννήσας ἡμᾶς	1	he has given us new birth	The phrase **born again** is a metaphor that refers to spiritual rebirth. Since this is an important metaphor in the Bible, you should keep it in your translation and include an explanation if necessary. Alternate translation: “has caused us to be spiritually reborn” (See: [[rc://en/ta/man/translate/figs-metaphor]])
1PE	1	3	cbxb	figs-infostructure	ἀναγεννήσας ἡμᾶς εἰς ἐλπίδα ζῶσαν, δι’ ἀναστάσεως Ἰησοῦ Χριστοῦ ἐκ νεκρῶν	1		The clause **into a living hope** is parallel to “into an imperishable and undefiled and unfading inheritance” in the next verse. If it would be more natural in your language, you could change the order of the phrases in this verse in order to show that parallel structure. Alternate translation: “who has caused us to be born again through the resurrection of Jesus Christ from dead ones into a living hope” (See: [[rc://en/ta/man/translate/figs-infostructure]])
1PE	1	3	qe1c	grammar-connect-logic-goal	εἰς ἐλπίδα ζῶσαν	1		Here, **into** introduces a purpose clause. Peter is stating a purpose for which God causes believers to be born again. Use a natural way in your language for introducing a purpose clause. Alternate translation: “for the purpose of giving us a living hope” (See: [[rc://en/ta/man/translate/grammar-connect-logic-goal]])
1PE	1	3	kngt	figs-metaphor	εἰς ἐλπίδα ζῶσαν	1		Peter uses **living** figuratively to describe **hope** that is certain and will not lead to disappointment. If this use of living might confuse your readers, you could state the meaning plainly. Alternate translation: “into a hope that will not disappoint you” (See: [[rc://en/ta/man/translate/figs-metaphor]])
1PE	1	3	lh0r	figs-abstractnouns	δι’ ἀναστάσεως Ἰησοῦ Χριστοῦ ἐκ νεκρῶν	1		If your language does not use an abstract noun for the idea of **resurrection**, you could express the same idea in another way. Alternate translation: “through Jesus Christ being resurrected from among dead ones” (See: [[rc://en/ta/man/translate/figs-abstractnouns]])
1PE	1	4	v9jq	grammar-connect-logic-goal	εἰς κληρονομίαν ἄφθαρτον, καὶ ἀμίαντον, καὶ ἀμάραντον	1		Here, **into** introduces a purpose clause. Peter is stating a second purpose for which God causes believers to be born again. This clause states what the “living hope” in the previous verse is. Use a natural way in your language for introducing a purpose clause. Alternate translation: “for the purpose of giving us an imperishable and undefiled and unfading inheritance” (See: [[rc://en/ta/man/translate/grammar-connect-logic-goal]])
1PE	1	4	b2zy	figs-abstractnouns	εἰς κληρονομίαν ἄφθαρτον, καὶ ἀμίαντον, καὶ ἀμάραντον	1	for an imperishable and undefiled and unfading inheritance	If it would be clearer in your language, you can translate **inheritance** using a verb. Alternate translation: “into what we will inherit that is imperishable and undefiled and unfading” (See: [[rc://en/ta/man/translate/figs-abstractnouns]])
1PE	1	4	cy1g	figs-metaphor	κληρονομίαν ἄφθαρτον, καὶ ἀμίαντον, καὶ ἀμάραντον	1	an … inheritance	Peter uses **inheritance** figuratively to refer to what we will receive in heaven. This could refer to: (1) salvation after this life. Alternate translation: “an imperishable and undefiled and unfading salvation” (2) future blessings in heaven after this life. Alternate translation: “imperishable and undefiled and unfading blessings” (See: [[rc://en/ta/man/translate/figs-metaphor]])
1PE	1	4	z6w4	figs-activepassive	τετηρημένην ἐν οὐρανοῖς εἰς ὑμᾶς	1	reserved in heaven for you	If your language does not use the passive form in this way, you can state this in active form or in another way that is natural in your language. Alternate translation: “which God has kept in heaven for you” (See: [[rc://en/ta/man/translate/figs-activepassive]])
1PE	1	5	r4es	figs-activepassive	τοὺς ἐν δυνάμει Θεοῦ φρουρουμένους	1	who are protected by the power of God	If your language does not use the passive form in this way, you can state this in active form or in another way that is natural in your language. Alternate translation: “the ones whom God is protecting with his power” (See: [[rc://en/ta/man/translate/figs-activepassive]])
1PE	1	5	a4ab	figs-abstractnouns	διὰ πίστεως	1	through faith	If your language does not use an abstract noun for the idea of **faith**, you could express the same idea in another way. Alternate translation: “by believing in Jesus” (See: [[rc://en/ta/man/translate/figs-abstractnouns]])
1PE	1	5	ymh2	grammar-connect-logic-goal	εἰς σωτηρίαν	1		Here, **for** introduces a purpose clause. Peter is stating a purpose for which God is protecting believers. Use a natural way in your language for introducing a purpose clause. Alternate translation: “for the purpose of giving us a salvation” (See: [[rc://en/ta/man/translate/grammar-connect-logic-goal]])
1PE	1	5	gj5s	figs-abstractnouns	εἰς σωτηρίαν ἑτοίμην ἀποκαλυφθῆναι	1		If your language does not use an abstract noun for the idea of **salvation**, you could express the same idea in another way. Alternate translation: “for the time when God saves you, which is ready to be revealed” (See: [[rc://en/ta/man/translate/figs-abstractnouns]])
1PE	1	5	g4rb	figs-activepassive	ἑτοίμην ἀποκαλυφθῆναι	1	that is ready to be revealed	If your language does not use the passive form in this way, you can state this in active form or in another way that is natural in your language. Alternate translation: “that God is ready to reveal” (See: [[rc://en/ta/man/translate/figs-activepassive]])
1PE	1	5	xsp2	figs-explicit	ἐν καιρῷ ἐσχάτῳ	1		Here, **the last time** refers to “the day of the Lord,” which is the time when Jesus returns to the world to judge everyone and vindicate those who believe in him. (See: [[rc://en/tw/dict/bible/kt/dayofthelord]]) If it would be helpful to your readers, you could say this explicitly. Alternate translation: “in the last time when Jesus returns and judges everyone” (See: [[rc://en/ta/man/translate/figs-explicit]])
1PE	1	6	p1ta	writing-pronouns	ἐν ᾧ	1		Here, **this** could refer to: (1) the “last time” referred to at the end of the last verse. Alternate translation: “in this last time” (2) everything described in [verses 3–5](../01/03.md). Alternate translation: “in all of this that I have said” (See: [[rc://en/ta/man/translate/writing-pronouns]])
1PE	1	6	hy8d	grammar-connect-logic-result	ἐν ᾧ ἀγαλλιᾶσθε	1	In this you greatly rejoice	**In** here introduces the reason why Peter’s readers rejoice. If your readers would misunderstand this, you could say the meaning explicitly. Alternate translation: “On account of this you greatly rejoice” (See: [[rc://en/ta/man/translate/grammar-connect-logic-result]])
1PE	1	6	dtvb	grammar-connect-condition-fact	ἄρτι, εἰ δέον λυπηθέντες	1		Peter is speaking as if this were a hypothetical possibility, but he means that it is actually true. If your language does not state something as a condition if it is certain or true, and if your readers might misunderstand and think that what Peter is saying is not certain, then you can translate his words as an affirmative statement. Alternate translation: “if now it is necessary to have been distressed, and it is” (See: [[rc://en/ta/man/translate/grammar-connect-condition-fact]])
1PE	1	6	a2bq	figs-activepassive	ὀλίγον ἄρτι, εἰ δέον λυπηθέντες ἐν ποικίλοις πειρασμοῖς	1		If your language does not use the passive form in this way, you can state this in active form or in another way that is natural in your language. Alternate translation: “if now it is necessary for various trials to distress you a little while” (See: [[rc://en/ta/man/translate/figs-activepassive]])
1PE	1	7	vvp1	figs-metaphor	ἵνα τὸ δοκίμιον ὑμῶν τῆς πίστεως	1	so that the proof of your faith	In the same way in which fire refines gold, hardships test how well believers trust in Christ. (See: [[rc://en/ta/man/translate/figs-metaphor]])
1PE	1	7	ct3n	figs-abstractnouns	τὸ δοκίμιον ὑμῶν τῆς πίστεως	1	the proof of your faith	If your language does not use abstract nouns for the ideas of **genuineness** and **faith**, you could express the same ideas in another way. Alternate translation: “the fact that you genuinely believe” (See: [[rc://en/ta/man/translate/figs-abstractnouns]])
1PE	1	7	g1oe	figs-infostructure	ἵνα τὸ δοκίμιον ὑμῶν τῆς πίστεως πολυτιμότερον χρυσίου τοῦ ἀπολλυμένου, διὰ πυρὸς δὲ δοκιμαζομένου, εὑρεθῇ εἰς ἔπαινον, καὶ δόξαν, καὶ τιμὴν, ἐν ἀποκαλύψει Ἰησοῦ Χριστοῦ	1		If it would be more natural in your language, you could change the order of these phrases. Alternate translation: “so that the genuineness of your faith might be found to result in praise and glory and honor at the revelation of Jesus Christ; that faith is more precious than the perishing gold, but being tested by fire” (See: [[rc://en/ta/man/translate/figs-infostructure]])
1PE	1	7	u63m	figs-explicit	ὑμῶν τῆς πίστεως πολυτιμότερον χρυσίου τοῦ ἀπολλυμένου, διὰ πυρὸς δὲ δοκιμαζομένου	1	of your faith, which is more precious than gold that perishes. But, being tested by fire	In this clause Peter means that **faith** is more valuable than **gold** because faith lasts forever but gold does not, even if it is refined by someone passing it through **fire**. If it would be helpful to your readers, you could indicate that explicitly. It may be helpful to make this a separate sentence. Alternate translation: “of your faith, which is more precious than gold because even gold that is tested by fire can perish, but your faith will not perish” (See: [[rc://en/ta/man/translate/figs-explicit]])
1PE	1	7	a6q4	figs-activepassive	εὑρεθῇ εἰς ἔπαινον, καὶ δόξαν, καὶ τιμὴν	1	it might be found to result in praise, and glory, and honor	If your language does not use the passive form in this way, you can state this in active form or in another way that is natural in your language. Alternate translation: “it might result in praise and glory and honor” (See: [[rc://en/ta/man/translate/figs-activepassive]])
1PE	1	7	lewt	figs-explicit	ἐν ἀποκαλύψει Ἰησοῦ Χριστοῦ	1		Peter assumes that his readers will know that he is referring to the future **revelation of Jesus Christ** when Jesus returns to earth. If it would be helpful to your readers, you could indicate that explicitly. Alternate translation: “at the future revelation of Jesus Christ” or “when Jesus Christ reveals himself again in the future” (See: [[rc://en/ta/man/translate/figs-explicit]])
1PE	1	7	bkr9	figs-abstractnouns	ἐν ἀποκαλύψει Ἰησοῦ Χριστοῦ	1	at the revealing of Jesus Christ	If your language does not use an abstract noun for the idea of **revelation**, you could express the same idea in another way. Alternate translation: “at the time when Jesus Christ is revealed” (See: [[rc://en/ta/man/translate/figs-abstractnouns]])
1PE	1	8	eka3	figs-doublet	χαρᾷ ἀνεκλαλήτῳ καὶ δεδοξασμένῃ	1	with joy that is inexpressible and filled with glory	Here, **inexpressible** and **filled with glory** mean basically the same thing. The repetition is used to emphasize that how great the joy is If your language does not use repetition to do this, you could use one phrase and provide emphasis in another way. Alternate translation: “with joy so great that words cannot describe it” (See: [[rc://en/ta/man/translate/figs-doublet]])
1PE	1	9	hw6y	figs-metaphor	κομιζόμενοι…σωτηρίαν	1	the salvation	Here Peter speaks figuratively of **salvation** as if it were an object that someone could receive. If this would confuse your readers, you could say the meaning plainly. Alternate translation: “experiencing … the salvation” (See: [[rc://en/ta/man/translate/figs-metaphor]])
1PE	1	9	jkcb	figs-abstractnouns	τῆς πίστεως ὑμῶν	1		If your language does not use an abstract noun for the idea of **faith**, you could express the same idea in another way. Alternate translation: “of you believing in Jesus” (See: [[rc://en/ta/man/translate/figs-abstractnouns]])
1PE	1	9	j2qe	figs-abstractnouns	σωτηρίαν ψυχῶν	1	the salvation of your souls	If your language does not use an abstract noun for the idea of **salvation**, you could express the same idea in another way. Alternate translation: “God saving your souls” (See: [[rc://en/ta/man/translate/figs-abstractnouns]])
1PE	1	9	uk4a	figs-synecdoche	σωτηρίαν ψυχῶν	1	the salvation of your souls	Here, **souls** refers to the individual Christians to whom Peter is writing this letter. If this might confuse your readers, you could use plain language. Alternate translation: “your salvation” (See: [[rc://en/ta/man/translate/figs-synecdoche]])
1PE	1	10	yyz4	figs-doublet	ἐξεζήτησαν καὶ ἐξηραύνησαν	1	searched and inquired carefully	The phrases **searched** and **inquired carefully** mean basically the same thing. The repetition is used to emphasize how hard the prophets tried to understand this salvation. If your language does not use repetition to do this, you could use one phrase and provide emphasis in another way. Alternate translation: “examined very carefully” (See: [[rc://en/ta/man/translate/figs-doublet]])
1PE	1	10	gmcy	figs-abstractnouns	ἧς σωτηρίας	1		If your language does not use an abstract noun for the idea of **salvation**, you could express the same idea in another way. Alternate translation: “God saving you” (See: [[rc://en/ta/man/translate/figs-abstractnouns]])
1PE	1	10	wx95	figs-abstractnouns	εἰς ὑμᾶς χάριτος	1		Here, **this grace** refers to **this salvation** mentioned earlier in this verse. If your language does not use an abstract noun for the idea of **grace**, you could express the same idea in another way. Alternate translation: “God being gracious to you by saving you” (See: [[rc://en/ta/man/translate/figs-abstractnouns]])
1PE	1	11	j917	figs-explicit	εἰς τίνα ἢ ποῖον καιρὸν	1		The word translated **whom** could also be translated “what.” In that case, “what” would refer to the time when salvation would take place and **what time** would then refer to the specific circumstances. However, most translations agree with the ULT’s use of **whom**. Alternate translation: “into what time or what circumstances” (See: [[rc://en/ta/man/translate/figs-explicit]])
1PE	1	11	w3n8	figs-possession	τὸ…Πνεῦμα Χριστοῦ	1	the Spirit of Christ	Peter is using the possessive form to describe the Holy Spirit as being **the Spirit* that is associated with **Christ**. If this is not clear in your language, you could say the meaning explicitly. Alternate translation: “the Holy Spirit associated with Christ” (See: [[rc://en/ta/man/translate/figs-possession]])
1PE	1	11	hjq5		προμαρτυρόμενον	1		This could indicate: (1) the time when **the Spirit of Christ was revealing** information to the prophets. Alternate translation: “when testifying beforehand” (2) the means by which **the Spirit of Christ was revealing** information to the prophets. Alternate translation: “by means of testifying beforehand”
1PE	1	11	x5x8	figs-abstractnouns	τὰ εἰς Χριστὸν παθήματα, καὶ τὰς μετὰ ταῦτα δόξας	1		If your language does not use abstract nouns for the ideas of **sufferings** and **glories**, you could express the same ideas in another way. Alternate translation: “about how Christ would suffer and glorious things would happen afterwards” (See: [[rc://en/ta/man/translate/figs-abstractnouns]])
1PE	1	12	x4b1	figs-activepassive	οἷς ἀπεκαλύφθη	1	It was revealed to them	If your language does not use the passive form in this way, you can state this in active form or in another way that is natural in your language. Alternate translation: “God revealed to them” (See: [[rc://en/ta/man/translate/figs-activepassive]])
1PE	1	12	hi9u	figs-activepassive	ἃ νῦν ἀνηγγέλη ὑμῖν, διὰ τῶν εὐαγγελισαμένων ὑμᾶς	1		If your language does not use the passive form in this way, you can state this in active form or in another way that is natural in your language. Alternate translation: “which those who proclaimed the gospel to you have now declared to you” (See: [[rc://en/ta/man/translate/figs-activepassive]])
1PE	1	12	c7jz	figs-explicit	Πνεύματι Ἁγίῳ ἀποσταλέντι ἀπ’ οὐρανοῦ	1		This phrase indicates the means by which the evangelists proclaimed the gospel to Peter’s readers. Peter uses **the Holy Spirit** here to refer specifically to the Holy Spirit’s work of giving those evangelists the ability or power to proclaim the gospel effectively. If this might confuse your readers, you could say the meaning explicitly. Alternate translation: “by means of the Holy Spirit sent from heaven enabling them to do so” (See: [[rc://en/ta/man/translate/figs-explicit]])
1PE	1	12	yzqk	figs-activepassive	ἀποσταλέντι ἀπ’ οὐρανοῦ	1		If your language does not use the passive form in this way, you can state this in active form or in another way that is natural in your language. See the UST. (See: [[rc://en/ta/man/translate/figs-activepassive]])
1PE	1	12	lyzl	figs-explicit	εἰς ἃ	1		Here, **things** refers to what God had revealed to the prophets and some evangelists had proclaimed to Peter’s readers. If this might confuse your readers, you could say the meaning explicitly. Alternate translation: “into which things God revealed to the prophets and which were declared to you” (See: [[rc://en/ta/man/translate/figs-explicit]])
1PE	1	12	xi4d	figs-metaphor	εἰς ἃ ἐπιθυμοῦσιν ἄγγελοι παρακύψαι	1	into which things angels long to look	Peter uses **look** figuratively to refer to getting a clearer understanding of what God has revealed about salvation. This does not mean that the angels do not understand salvation at all. If this might confuse your readers, you could say the meaning plainly. Alternate translation: “things which angels desire to understand more clearly” (See: [[rc://en/ta/man/translate/figs-metaphor]])
1PE	1	13	bjg9	grammar-connect-words-phrases	διὸ	1	So	**Therefore** here refers back to everything that Peter has written in [verses 1–12](../01/01.md). If it might be helpful to your readers, you could say this concisely. Alternate translation: “Since all these things I have just written are true” (See: [[rc://en/ta/man/translate/grammar-connect-words-phrases]])
