Reference	ID	Tags	SupportReference	Quote	Occurrence	Note
1:1	e5eu		rc://*/ta/man/translate/translate-textvariants	χάρις ὑμῖν καὶ εἰρήνη	1	Many ancient manuscripts read **Grace to you and peace**. The ULT follows that reading. Other ancient manuscripts read “Grace to you and peace from God our Father and the Lord Jesus Christ.” If a translation of the Bible exists in your region, you may wish to use the reading that it uses. If a translation of the Bible does not exist in your region, you may wish to use the reading of the ULT.
1:2	of3g		rc://*/ta/man/translate/figs-infostructure	εὐχαριστοῦμεν τῷ Θεῷ πάντοτε περὶ πάντων ὑμῶν, μνείαν ποιούμενοι ἐπὶ τῶν προσευχῶν ἡμῶν, ἀδιαλείπτως	1	Here Paul states what he, Silvanus, and Timothy do more specifically first (they **give thanks to God**) and then describes it more generally (they are **making mention** of the Thessalonians). If it would be clearer in your language, you could reverse the order of the clauses. Alternate translation: “We continually make mention of you in our prayers, always giving thanks to God for all of you”
1:2	o7cp		rc://*/ta/man/translate/figs-hyperbole	πάντοτε & ἀδιαλείπτως	1	Paul says **always** and **continually** here as generalizations for emphasis. If it would be helpful in your language, you could use a different way to express the emphasis. Alternate translation: “very regularly … extremely often”
1:2	ga1b		rc://*/ta/man/translate/figs-infostructure	μνείαν ποιούμενοι ἐπὶ τῶν προσευχῶν ἡμῶν, ἀδιαλείπτως	1	Here, the word **continually** could modify: (1) **making mention {of you}**. Alternate translation: “making mention of you continually in our prayers” (2) “remembering” in the following verse ([1:3](../01/03.md)). If you use the following alternate translation, you will need to omit the comma at the end of this verse. Alternate translation: “making mention of you in our prayers, continually”
1:3	ecw0		rc://*/ta/man/translate/figs-explicit	μνημονεύοντες ὑμῶν τοῦ ἔργου τῆς πίστεως, καὶ τοῦ κόπου τῆς ἀγάπης, καὶ τῆς ὑπομονῆς τῆς ἐλπίδος τοῦ Κυρίου ἡμῶν, Ἰησοῦ Χριστοῦ, ἔμπροσθεν τοῦ Θεοῦ καὶ Πατρὸς ἡμῶν;	1	Here, when Paul says that he and those with him are **remembering** things **before our God and Father**, he means that they are thanking God about specific things. If it would be helpful in your language, you could make this idea more explicit. Alternate translation: “gratefully mentioning to our God and Father your work of faith and labor of love and endurance of hope of our Lord Jesus Christ”
1:3	w769		rc://*/ta/man/translate/figs-abstractnouns	ὑμῶν τοῦ ἔργου τῆς πίστεως, καὶ τοῦ κόπου τῆς ἀγάπης, καὶ τῆς ὑπομονῆς τῆς ἐλπίδος τοῦ Κυρίου ἡμῶν, Ἰησοῦ Χριστοῦ	1	If your language does not use abstract nouns for the ideas of **faith**, **love**, **endurance**, and **hope**, you could express the same ideas in another way. Alternate translation: “how you work because you believe, and how you labor because you love, and how you endure because you hope in our Lord Jesus Christ”
1:3	s8as		rc://*/ta/man/translate/figs-possession	ὑμῶν τοῦ ἔργου τῆς πίστεως	1	Here, Paul could be using the possessive form to describe **work** that is: (1) a result of **faith**. Alternate translation: “your work produced by faith” (2) a proof of **faith**. Alternate translation: “your work that proves that you have faith”
1:3	tq4e		rc://*/ta/man/translate/figs-possession	τοῦ κόπου τῆς ἀγάπης	1	Here, Paul could be using the possessive form to describe **labor** that is: (1) a result of **love** for other believers. Alternate translation: “labor produced by love for others” (2) a result of **love** for God. Alternate translation: “labor produced by love for God” (3) a proof of **love**. Alternate translation: “labor that proves that you have love”
1:3	mshs		rc://*/ta/man/translate/figs-possession	τῆς ὑπομονῆς τῆς ἐλπίδος	1	Here, Paul could be using the possessive form to describe **endurance** that is: (1) a result of **hope**. Alternate translation: “endurance produced by hope” (2) a characteristic of **hope**. Alternate translation: “enduring hope”
1:3	kr8q		rc://*/ta/man/translate/figs-possession	τῆς ἐλπίδος τοῦ Κυρίου ἡμῶν, Ἰησοῦ Χριστοῦ	1	Here, Paul is using the possessive form to describe a **hope** that is about **our Lord Jesus Christ**. If it would be helpful in your language, you could express the idea in another way. Alternate translation: “of hope in our Lord Jesus Christ”
1:3	tvrg		rc://*/ta/man/translate/figs-hendiadys	τοῦ Θεοῦ καὶ Πατρὸς ἡμῶν	1	Here, **our God and Father** refers to the one divine person who is both God and Father. The word **God** and the word **Father** refer to the same person. If it would be helpful in your language, you could make this idea more explicit. Alternate translation: “God our Father” or “our Father God”
1:3	v01e		rc://*/ta/man/translate/figs-exclusive	ἡμῶν	1	Here, the word **our** includes Paul, Silvanus, Timothy, the Thessalonians, and all believers. Your language may require you to mark this form.
1:4	psc4		rc://*/ta/man/translate/grammar-connect-logic-result	εἰδότες	1	Here, the word **knowing** introduces a reason why Paul and those with him give thanks to God (see [1:2](../01/02.md)). If it would be helpful in your language, you could use a word or phrase that introduces a reason. Alternate translation: “that is because we know” or “since we know”
1:4	erb6		rc://*/ta/man/translate/figs-metaphor	ἀδελφοὶ	1	Paul is using the term **brothers** to mean people who share the same faith. If it would be helpful in your language, you could state the meaning plainly. Alternate translation: “believers”
1:4	egkq		rc://*/ta/man/translate/figs-gendernotations	ἀδελφοὶ	1	Although the term **brothers** is masculine, Paul is using the word in a generic sense that includes both men and women. If it would be helpful in your language, you could use a phrase that makes this clear. Alternate translation: “brothers and sisters”
1:4	j08t		rc://*/ta/man/translate/figs-activepassive	ἠγαπημένοι ὑπὸ τοῦ Θεοῦ	1	If your language does not use this passive form, you could express the idea in active form or in another way that is natural in your language. Alternate translation: “whom God is loving”
1:4	ohtl		rc://*/ta/man/translate/figs-abstractnouns	τὴν ἐκλογὴν ὑμῶν,	1	If your language does not use an abstract noun for the idea of **election**, you could express the same idea in another way. Alternate translation: “that you have been chosen” or “that God has selected you”
1:5	jxfs		rc://*/ta/man/translate/grammar-connect-logic-result	ὅτι	1	Here, **because** introduces a reason why Paul and those with him are sure about the Thessalonians’ “election” (see [1:4](../01/04.md)). If it would be helpful in your language, you could use a word or phrase that introduces a reason for a previous statement. Alternate translation: “which we are sure about because”
1:5	ude4		rc://*/ta/man/translate/figs-personification	τὸ εὐαγγέλιον ἡμῶν οὐκ ἐγενήθη εἰς ὑμᾶς	1	Here, Paul speaks of **our gospel** as if it were a person who could **come to you**. He means that the Thessalonians heard the gospel from Paul and his fellow workers. If it would be helpful in your language, you could state the meaning plainly. Alternate translation: “you did not receive our gospel”
1:5	sm4j		rc://*/ta/man/translate/figs-metonymy	ἐν λόγῳ	1	Paul is using the term **word** to refer to speaking words. If it would be helpful in your language, you could state the meaning plainly. Alternate translation: “in speech” or “in spoken words”
1:5	t1w3		rc://*/ta/man/translate/figs-abstractnouns	ἐν δυνάμει, καὶ ἐν Πνεύματι Ἁγίῳ, καὶ πληροφορίᾳ πολλῇ	1	If your language does not use abstract nouns for the ideas of **power** and **assurance**, you could express the same ideas in another way. Alternate translation: “in us acting powerfully and in the Holy Spirit working and in us being fully assured”
1:5	kjin		rc://*/ta/man/translate/figs-explicit	ἐν δυνάμει, καὶ ἐν Πνεύματι Ἁγίῳ, καὶ πληροφορίᾳ πολλῇ	1	Here Paul could mean that: (1) Paul and those with him preached the gospel with **power** and with the help of **the Holy Spirit** and with **much assurance** that what they preached was true. Alternate translation: “we preached with power and with the Holy Spirit and with much assurance that it is true” (2) the Thessalonians experienced **power** and **the Holy Spirit** and **much assurance** when they heard the gospel. Alternate translation: “you experienced its power and the presence of the Holy Spirit and much assurance that it is true”
1:5	wdr7		rc://*/ta/man/translate/figs-explicit	καθὼς οἴδατε οἷοι	1	Here, the phrase **just as you know** could introduce: (1) a basis for Paul’s claim about how the Thessalonians experienced the gospel. Alternate translation: “and you know that is true because you remember what kind of men” (2) a comparison between what Paul has said about how the Thessalonians experienced the gospel and what the Thessalonians know about Paul and his fellow workers. Alternate translation: “and that fits with what you know about what kind of men”
1:6	kgjr		rc://*/ta/man/translate/figs-rpronouns	ὑμεῖς & ἐγενήθητε	1	Here, the word translated **yourselves** emphasizes **you**. Consider using a natural way to emphasize **you** in your language. Alternate translation: “you indeed became” or “it is you who became”
1:6	cs49		rc://*/ta/man/translate/grammar-connect-time-simultaneous	δεξάμενοι	1	Here, the phrase **having received** could introduce: (1) the way in which the Thessalonians **became imitators**. Alternate translation: “that is, you received” (2) when the Thessalonians **became imitators**. Alternate translation: “which you did when you received”
1:6	c2hl		rc://*/ta/man/translate/figs-metonymy	τὸν λόγον	1	Here, **the word** represents a message that is made up of words, specifically the gospel. If it would be helpful in your language, you could express the idea in another way. Alternate translation: “the gospel message” or “the words of the gospel”
1:6	wura		rc://*/ta/man/translate/figs-abstractnouns	ἐν θλίψει πολλῇ	1	If your language does not use an abstract noun for the idea of **affliction**, you could express the idea in another way. Alternate translation: “while being afflicted” or “while people made you suffer”
1:6	r7o6		rc://*/ta/man/translate/figs-abstractnouns	μετὰ χαρᾶς Πνεύματος Ἁγίου	1	If your language does not use an abstract noun for the idea of **joy**, you could express the idea in another way. Alternate translation: “rejoicing because of the Holy Spirit”
1:6	ohen		rc://*/ta/man/translate/figs-possession	μετὰ χαρᾶς Πνεύματος Ἁγίου	1	Here, Paul is using the possessive form to describe **joy** that is given by **the Holy Spirit**. If this is not clear in your language, you could express the idea in another way. Alternate translation: “with joy from the Holy Spirit” or “with joy given by the Holy Spirit”
1:7	lwbm		rc://*/ta/man/translate/grammar-connect-logic-result	ὥστε	1	Here, the phrase **so that** introduces a result from how the Thessalonians became imitators of Paul, his fellow workers, and the Lord (see [1:6](../01/06.md)). If it would be helpful in your language, you could use a word or phrase that introduces a result. Alternate translation: “As a result” or “So”
1:7	et1h		rc://*/ta/man/translate/figs-abstractnouns	γενέσθαι ὑμᾶς τύπους πᾶσιν τοῖς πιστεύουσιν ἐν τῇ Μακεδονίᾳ καὶ ἐν τῇ Ἀχαΐᾳ	1	If your language would not use the abstract noun **examples**, you could express the idea in another way. Alternate translation: “you showed all the ones believing in Macedonia and in Achaia how to behave” or “all the believers in Macedonia and Achaia started to copy how you live”
1:7	xetp		rc://*/ta/man/translate/translate-names	ἐν τῇ Μακεδονίᾳ καὶ ἐν τῇ Ἀχαΐᾳ	1	The word **Achaia** is the name of a Roman province in the southern part of modern-day Greece. The word **Macedonia** is the same of a Roman province in the northern part of modern-day Greece. If it would be helpful in your language, you could clarify that these words are names of provinces or regions. Alternate translation: “in the regions of Macedonia and Achaia”
1:8	smjv		rc://*/ta/man/translate/grammar-connect-words-phrases	γὰρ	1	Here, the word **For** introduces an explanation of how the Thessalonians became examples throughout Macedonia and Achaia. If it would be helpful in your language, you could use a word or phrase that introduces an explanation. Alternate translation: “More specifically,” or “Indeed,”
1:8	da73		rc://*/ta/man/translate/figs-activepassive	ἀφ’ ὑμῶν & ἐξήχηται ὁ λόγος τοῦ Κυρίου	1	If your language does not use this passive form, you could express the idea in active form or in another way that is natural in your language. Alternate translation: “you have sounded out the word of the Lord”
1:8	qyk6		rc://*/ta/man/translate/figs-metonymy	ὁ λόγος τοῦ Κυρίου	1	Paul is using the term **word** to refer to the message about **the Lord**, which is the gospel. If it would be helpful in your language, you could state the meaning plainly. Alternate translation: “the good news about the Lord”
1:8	sht4		rc://*/ta/man/translate/figs-metaphor	ἐξήχηται	1	Here, Paul speaks as if the Thessalonians were playing an instrument that makes a sound that can be heard from far away. He means that people in many places hear **the word of the Lord** because of how the Thessalonians act. If it would be helpful in your language, you could use a comparable figure of speech or express the idea plainly. Alternate translation: “has shone forth” or “has been heard”
1:8	w8b3		rc://*/ta/man/translate/translate-names	ἐν τῇ Μακεδονίᾳ καὶ ἐν τῇ Ἀχαΐᾳ	1	See how you translated the similar phrases in [1:7](../01/07.md). Alternate translation: “in the regions of Macedonia and Achaia”
1:8	lxc3		rc://*/ta/man/translate/figs-personification	ἐν παντὶ τόπῳ ἡ πίστις ὑμῶν ἡ πρὸς τὸν Θεὸν ἐξελήλυθεν	1	Here Paul speaks as if the Thessalonians’ **faith** were a person who could travel to many places. He means that people in many places have heard about their **faith**. If it would be helpful in your language, you could state the meaning plainly. Alternate translation: “people have heard about your faith toward God in every place” or “news of your trust in God has been heard in every place”
1:8	esk9		rc://*/ta/man/translate/figs-metonymy	ἡ πίστις ὑμῶν	1	Here, the word **faith** represents knowledge about the Thessalonians’ **faith**. If it would be helpful in your language, you could use an equivalent expression from your language or state the meaning plainly. Alternate translation: “the news about your faith” or “knowledge concerning your faith”
1:8	bvkf		rc://*/ta/man/translate/figs-abstractnouns	ἡ πίστις ὑμῶν ἡ πρὸς	1	If your language does not use an abstract noun for the idea of **faith**, you could express the same idea in another way. Alternate translation: “the way that you believe in”
1:8	wtg5		rc://*/ta/man/translate/figs-hyperbole	ἐν παντὶ τόπῳ	1	Here Paul speaks as if people in **every place** know about Thessalonians’ faith. The Thessalonians would have understood him to mean that their faith is known in many places, or in every place that Paul and his fellow workers visit. If it would be helpful in your language, you could state the meaning plainly. Alternate translation: “into every place we go” or “throughout the world”
1:8	z9eu		rc://*/ta/man/translate/figs-explicit	λαλεῖν τι	1	Here Paul implies that he does not **need to say anything** about the Thessalonians’ **faith**. If it would be helpful in your language, you could express this idea more explicitly. Alternate translation: “to say anything about your faith”
1:9	nsws		rc://*/ta/man/translate/grammar-connect-words-phrases	γὰρ	1	Here, the word **For** introduces a reason why Paul and his fellow workers do not need to say anything about the Thessalonians (see [1:8](../01/08.md)). If it would be helpful in your language, you could use a word or phrase that introduces a reason. Alternate translation: “In fact,” or “That is because”
1:9	vfa3		rc://*/ta/man/translate/writing-pronouns	αὐτοὶ & ἀπαγγέλλουσιν	1	Here, the phrase **they themselves** refers to everyone who has heard about the Thessalonians’ faith. If it would be helpful in your language, you could make the pronouns more explicit. Alternate translation: “they themselves who have heard about your faith report”
1:9	rd2b		rc://*/ta/man/translate/figs-rpronouns	αὐτοὶ & ἀπαγγέλλουσιν	1	Here, the word translated **themselves** emphasizes **they**. Consider using a natural way to emphasize **they** in your language. Alternate translation: “they indeed report” or “it is they who report”
1:9	qraf		rc://*/ta/man/translate/figs-exclusive	ἡμῶν	1	Here, the word **us** could include: (1) just Paul and his fellow workers. Alternate translation: “us who preached the good news” (2) Paul, his fellow workers, and the Thessalonians. Alternate translation: “you and us”
1:9	xeff		rc://*/ta/man/translate/figs-explicit	ὁποίαν εἴσοδον ἔσχομεν πρὸς ὑμᾶς	1	Here Paul refers to his and his fellow workers’ visit to the Thessalonians as an **entrance**. He implies that the Thessalonians welcomed him and that it was a good visit. If it would be helpful in your language, you could express this idea more explicitly. Alternate translation: “what a good visit we had with you” or “the wonderful way in which we visited you”
1:9	ushe		rc://*/ta/man/translate/figs-exclusive	ἔσχομεν	1	Here, the word **we** refers only to Paul and his fellow workers. It does not include the Thessalonians.
1:9	u1um		rc://*/ta/man/translate/figs-metaphor	ἐπεστρέψατε πρὸς τὸν Θεὸν ἀπὸ τῶν εἰδώλων	1	Paul speaks of the Thessalonians as if they had been facing toward their **idols** and then **turned** around to face toward **God**. He means that they no longer worship idols, but now they worship God. If it would be helpful in your language, you could use a similar figure of speech or express the meaning plainly. Alternate translation: “you started worshiping God and left the idols behind” or “you abandoned the idols for God’s sake”
1:9	fa47		rc://*/ta/man/translate/grammar-connect-logic-goal	δουλεύειν	1	Here, the phrase **to serve** could introduce: (1) the purpose for which the Thessalonians **turned**. Alternate translation: “in order to serve” (2) a restatement of what it means for the Thessalonians to have **turned**. Alternate translation: “that is, you chose to serve” (3) the result the Thessalonians having **turned**. Alternate translation: “with the result that you serve”
1:9	ou5h		rc://*/ta/man/translate/figs-explicit	Θεῷ ζῶντι καὶ ἀληθινῷ	1	Here, the phrase **living and true God** identifies God as the one who lives and is truly God. The point is that God actually lives, unlike idols and other things that people may call gods, and that God really is God. If it would be helpful in your language, you could use a word or phrase that emphasizes that God really lives and is the true God. Alternate translation: “the real God who actually lives” or “the only true God”
1:10	wkt5		rc://*/ta/man/translate/grammar-connect-logic-goal	καὶ ἀναμένειν	1	The phrase **to wait** is parallel with the phrase “to serve” in the previous verse ([1:9](../01/09.md)). Introduce it the same way you introduced “to serve.” Alternate translation: “and in order to wait for” or “and with the result that you wait for”
1:10	og49		rc://*/ta/man/translate/guidelines-sonofgodprinciples	τὸν Υἱὸν αὐτοῦ	1	**Son** is an important title for Jesus that describes his relationship to God the Father.
1:10	wil8		rc://*/ta/man/translate/figs-explicit	ἐκ τῶν οὐρανῶν	1	Here Paul assumes that the Thessalonians know that Jesus ascended into **the heavens** and will someday come back to earth from there. If it would be helpful in your language, you could make this information more explicit. Alternate translation: “to return from his place in the heavens” or “to come back to earth after he ascended into the heavens”
