Book	Chapter	Verse	ID	SupportReference	OrigQuote	Occurrence	GLQuote	OccurrenceNote
NEH	1	2	l6cw		חֲנָ֜נִי אֶחָ֧ד	1	one of my brothers	The term **brother** is often used figuratively in this book, but here it most likely means that Hanani was Nehemiah’s biological brother.
NEH	1	2	abc7	figs-gendernotations	ה֥וּא וַ⁠אֲנָשִׁ֖ים	1	he and men	This was a delegation that had come from one Jewish community to visit another Jewish community in another part of the world. So it’s possible and even likely that it included women as well as men. Alternate translation: “along with some other people” (See: [[rc://en/ta/man/translate/figs-gendernotations]])
NEH	1	2	lg14	translate-names	מִֽ⁠יהוּדָ֑ה	1	from Judah	Judah was formerly the southern kingdom of the Israelites. It was now a Persian province. Alternate translation: “the province of Judah” (See: [[rc://en/ta/man/translate/translate-names]])
NEH	1	2	abc9	figs-parallelism	הַ⁠יְּהוּדִ֧ים הַ⁠פְּלֵיטָ֛ה אֲשֶֽׁר־נִשְׁאֲר֥וּ מִן־הַ⁠שֶּׁ֖בִי	1	the Jews who escaped, who were left behind from the captivity	These two phrases mean the same thing. Nehemiah uses them together for clarity to describe one particular group of people, and perhaps also to express his particular concern for them. You do not need to repeat both phrases in your translation if that would be confusing for your readers. Alternate translation: “the Jews who had escaped the exile” (See: [[rc://en/ta/man/translate/figs-parallelism]])
NEH	1	2	q7zi	figs-explicit	הַ⁠יְּהוּדִ֧ים הַ⁠פְּלֵיטָ֛ה אֲשֶֽׁר־נִשְׁאֲר֥וּ מִן־הַ⁠שֶּׁ֖בִי	1	the Jews who escaped, who were left behind from the captivity	These two phrases refer to the same group of people. Possible meanings are (1) the few Jews who were taken as exiles to Babylon but escaped and returned to live in Jerusalem or (2) the few Jews who had escaped from those who were trying to take them into exile in Babylon and so remained in Jerusalem. Since it is unclear from where they escaped, it may be best not to specify in the translation. Alternate translation: “the Jews who had escaped the exile and who remained in Jerusalem” (See: [[rc://en/ta/man/translate/figs-explicit]])
NEH	1	2	ab11	figs-abstractnouns	הַ⁠שֶּׁ֖בִי	1	the captivity	**Captivity** is an abstract noun that refers to the Jews being taken away from their homeland. Judah had been conquered by the Babylonians about 150 years before this. The Babylonians had taken many people away from Judah and relocated them to different parts of their empire. About 50 years later, the Persian Empire conquered Babylon and many Jews, like Nehemiah, came to live in Persia. But some also lived in their former homeland. You can translate this idea with a phrase such as “the time when the Jews were taken away” or “the time when soldiers forced many Jews to go to Babylon” (See: [[rc://en/ta/man/translate/figs-abstractnouns]])
NEH	1	2	ab13	figs-explicit	וְ⁠עַל־יְרוּשָׁלִָֽם	1	and about Jerusalem	Jerusalem had been the capital city of the kingdom of Judah. Nehemiah was asking specifically about the physical condition of the buildings and walls in the city, in addition to asking about the welfare of the Jewish community in Judah. Alternate translation: “about the condition of Jerusalem” (See: [[rc://en/ta/man/translate/figs-explicit]])
NEH	1	3	igf2	figs-parallelism	הַֽ⁠נִּשְׁאָרִ֞ים אֲשֶֽׁר־נִשְׁאֲר֤וּ מִן־הַ⁠שְּׁבִי֙	1	the ones left behind, who were left behind from the captivity	These two statements mean similar things. Nehemiah says the same thing twice, in slightly different ways, to show his concern for this group. You do not need to repeat both phrases in your translation if that would be confusing for your readers. Alternate translation: “the Jews who escaped the exile and remained” (See: [[rc://en/ta/man/translate/figs-parallelism]])
NEH	1	3	y1zg	figs-metonymy	בַּ⁠מְּדִינָ֔ה	1	in the province	Here **province** refers to Judah as an administrative district within the Persian Empire. Hanani is describing Judah by referring to something associated with it, its status as a province. Alternate translation: “in the province of Judah” or “in Judah” (See: [[rc://en/ta/man/translate/figs-metonymy]])
NEH	1	3	ab15	figs-doublet	בְּ⁠רָעָ֥ה גְדֹלָ֖ה וּ⁠בְ⁠חֶרְפָּ֑ה	1	in great evil and in reproach	**Evil** and **reproach** mean similar things. Hanani uses them together to emphasize what a desperate situation the people are in. You do not need to repeat both words in your translation if that would be confusing for your readers. Alternate translation: “in a desperate situation” (See: [[rc://en/ta/man/translate/figs-doublet]])
NEH	1	3	ab17	figs-abstractnouns	בְּ⁠רָעָ֥ה גְדֹלָ֖ה וּ⁠בְ⁠חֶרְפָּ֑ה	1	in great evil	The abstract noun **evil** in this case does not refer to something morally bad, but to a difficult situation. It describes the situation objectively, as bad for the people in it. You can translate this idea with an adjective such as “bad.” Alternate translation: “in a very bad situation” (See: [[rc://en/ta/man/translate/figs-abstractnouns]])
NEH	1	3	ab19	figs-abstractnouns	וּ⁠בְ⁠חֶרְפָּ֑ה	1	and in reproach	**Reproach** is an abstract noun that describes how other people would see the situation of the Jews. The situation would lead them to say bad things about them. You can translate this idea with a verb such as “mock.” Alternate translation: “people are mocking them.” (See: [[rc://en/ta/man/translate/figs-abstractnouns]])
NEH	1	3	pk3f	figs-activepassive	וְ⁠חוֹמַ֤ת יְרוּשָׁלִַ֨ם֙ מְפֹרָ֔צֶת וּ⁠שְׁעָרֶ֖י⁠הָ נִצְּת֥וּ בָ⁠אֵֽשׁ	1	the wall of Jerusalem is broken down, and its gates have been burned with fire	This can be stated in active form. You can say this with an active form, and you can say who did the action. Alternate translation: “armies have broken open the wall of Jerusalem and have set its gates on fire” (See: [[rc://en/ta/man/translate/figs-activepassive]])
NEH	1	3	ab21	figs-explicit	וְ⁠חוֹמַ֤ת יְרוּשָׁלִַ֨ם֙ מְפֹרָ֔צֶת וּ⁠שְׁעָרֶ֖י⁠הָ נִצְּת֥וּ בָ⁠אֵֽשׁ	1	the wall of Jerusalem is broken down, and its gates have been burned with fire	The implication is that the people are now defenseless. If it would make things clearer in your language, you could say this explicitly. Alternate translation: “The people living there are defenseless.” (See: [[rc://en/ta/man/translate/figs-explicit]])
NEH	1	3	ab23		נִצְּת֥וּ בָ⁠אֵֽשׁ	1	burned with fire	This is a more descriptive expression than just “burned.” It means completely burned. Alternate translation: “burned down”
NEH	1	4	ab25	writing-newevent	וַ⁠יְהִ֞י	1	And it happened that	Nehemiah uses this phrase to introduce the next episode in his story. You do not need to represent it in your translation unless your language has a similar expression that it characteristically uses.  Alternate translation: “So the next thing I did” (See: [[rc://en/ta/man/translate/writing-newevent]])
NEH	1	4	ab27	figs-metonymy	כְּ⁠שָׁמְעִ֣⁠י ׀ אֶת־הַ⁠דְּבָרִ֣ים הָ⁠אֵ֗לֶּה	1	as soon as I heard these words	Here **words** refers to the things that were described by the words. Alternate translation: “when I heard about these things” (See: [[rc://en/ta/man/translate/figs-metonymy]])
NEH	1	4	ab29	translate-symaction	יָשַׁ֨בְתִּי֙ וָֽ⁠אֶבְכֶּ֔ה	1	I sat down, and I wept	**Sitting down** likely means that Nehemiah stopped going about his usual business because he was so overcome by grief. Alternate translation: “I could do nothing else but grieve” (See: [[rc://en/ta/man/translate/translate-symaction]])
NEH	1	4	ab31		וָ⁠אֶתְאַבְּלָ֖⁠ה יָמִ֑ים	1	I mourned for days	This means that Nehemiah kept on grieving. He did not get over being upset. The term “days” here suggests “many days” and it is a figurative expression for “a long time.” Alternate translation: “I could not stop mourning for a long time.”
NEH	1	4	ab33		צָם֙ וּ⁠מִתְפַּלֵּ֔ל	1	fasting and praying	**Fasting** means going without food. This was something that Jews often did in connection with prayer. It allowed them to concentrate on their prayers, and it showed how important those prayers were. Alternate translation: “I went without food, and I prayed”
NEH	1	4	ab35	bita-hq	וּ⁠מִתְפַּלֵּ֔ל לִ⁠פְנֵ֖י	1	and praying before the face of	Here **face** is a metonym for the action of seeing, which is a figurative way of referring to a person’s notice or attention to something. Nehemiah is saying that he prayed in order to bring these matters to God’s notice or attention. Alternate translation: “and I prayed to” (See: [[rc://en/ta/man/translate/bita-hq]] and [[rc://en/ta/man/translate/figs-metonymy]])
NEH	1	4	ab37		אֱלֹהֵ֥י הַ⁠שָּׁמָֽיִם	1	the God of heaven	Alternate translation: “the God who is in heaven”
NEH	1	5	ab39		וָ⁠אֹמַ֗ר	1	Then I said	Here Nehemiah tells what he prayed. Alternate translation: “Then I prayed”
NEH	1	5	ab41	figs-exclamations	אָֽנָּ֤א	1	Ah!	Nehemiah uses this word to call on God with strong feeling. Alternate translation: “O” (See: [[rc://en/ta/man/translate/figs-exclamations]])
NEH	1	5	pf2l	translate-names	יְהוָה֙	1	Yahweh	This is the name of God that he revealed to his people in the Old Testament. (See: [[rc://en/ta/man/translate/translate-names]])
NEH	1	5	ab43	figs-you	אֱלֹהֵ֣י הַ⁠שָּׁמַ֔יִם	1	the God of heaven	Since Nehemiah is addressing God directly, you can use “you” forms in your translation. They should be singular but also respectful. Alternate translation: “you are the God who is in heaven” (See: [[rc://en/ta/man/translate/figs-you]])
NEH	1	5	ab45	figs-doublet	הָ⁠אֵ֥ל הַ⁠גָּד֖וֹל וְ⁠הַ⁠נּוֹרָ֑א	1	the great and fearsome God	**Great** and **fearsome** mean similar things. Nehemiah uses them together to emphasize how much respect God deserves. You do not need to repeat both phrases in your translation if that would be confusing for your readers. However, there is a slight difference in meaning, and you could also bring that out in your translation. “Great” refers to how powerful God is objectively. “Fearsome” reflects how people should respond to God’s greatness subjectively. They should “fear” God. This does not mean that they should be afraid of him, but that they should show him respect and reverence. Alternate translation: “the great and awesome God” or “the God who deserves total respect” (See: [[rc://en/ta/man/translate/figs-doublet]])
NEH	1	5	ab47	figs-parallelism	שֹׁמֵ֤ר הַ⁠בְּרִית֙ וָ⁠חֶ֔סֶד	1	who keeps the covenant and covenant faithfulness	**Covenant** and **covenant faithfulness** mean similar things. Nehemiah says the same thing twice, in slightly different ways, to emphasize how certain it is that God will keep his promises. You do not need to repeat both phrases in your translation if that would be confusing for your readers. However, there is a slight difference in meaning, and you could bring that out in your translation even if you combine the phrases. The “covenant” is God’s promise to Abraham, Isaac, and Jacob and their descendants. “Covenant faithfulness” is a character quality of God. He is inwardly disposed to keep all of his promises, and so he always does so faithfully. So you could say something like, “Because of who you are, you always keep your promises faithfully.” (See: [[rc://en/ta/man/translate/figs-parallelism]])
NEH	1	5	ab49	figs-parallelism	לְ⁠אֹהֲבָ֖י⁠ו וּ⁠לְ⁠שֹׁמְרֵ֥י מִצְוֺתָֽי⁠ו	1	to those who love him and to those who keep his commandments	Nehemiah is not describing two different groups. These phrases mean similar things. The repetition is used for clarity and emphasis. Nehemiah says the same thing twice, in slightly different ways, to express that those who love God show this by keeping his commandments. You can translate this so that it is clear that these words describe one group. Alternate translation: “those who love you and keep your commandments” (See: [[rc://en/ta/man/translate/figs-parallelism]])
NEH	1	5	zc64	figs-123person	לְ⁠אֹהֲבָ֖י⁠ו וּ⁠לְ⁠שֹׁמְרֵ֥י מִצְוֺתָֽי⁠ו	1	to those who love him and to those who keep his commandments	Since Nehemiah is speaking to Yahweh, the pronouns “him” and “his” can be translated as “you” and “your.” Alternate translation: “who love you and keep your commandments” (See: [[rc://en/ta/man/translate/figs-123person]])
NEH	1	6	ab51	figs-parallelism	תְּהִ֣י נָ֣א אָזְנְ⁠ךָֽ־קַשֶּׁ֣בֶת וְֽ⁠עֵינֶ֪י⁠ךָ פְתֻוּח֟וֹת	1	Please let your ear be attentive and your eyes opened	These two phrases mean similar things. Nehemiah says the same thing twice, in slightly different ways, to urge God to pay attention to him. If it would be clearer in your language, you could combine these phrases. Alternate translation: “pay attention to me,” otherwise “please listen to me and look at me.” (See: [[rc://en/ta/man/translate/figs-parallelism]])
NEH	1	6	ab53	figs-metonymy	אָזְנְ⁠ךָֽ־קַשֶּׁ֣בֶת	1	your ear be attentive	This request for God’s ear to be attentive refers figuratively to the action of listening. In this context, Nehemiah is asking God to listen to his prayer, with the intention that God would do something about the bad situation in Jerusalem. (See: [[rc://en/ta/man/translate/figs-metonymy]])
NEH	1	6	g947	figs-metonymy	וְֽ⁠עֵינֶ֪י⁠ךָ פְתֻוּח֟וֹת	1	and your eyes opened	This request for God’s eyes to be open refers figuratively to the action of seeing. Seeing is a metaphor meaning knowledge, perception, notice, attention, or judgment. In this case, is asking God to pay attention both to him and to the problem in Jerusalem. (See: [[rc://en/ta/man/translate/figs-metonymy]] and [[rc://en/ta/man/translate/figs-metaphor]])
NEH	1	6	qjf3	figs-123person	תְּפִלַּ֣ת עַבְדְּ⁠ךָ֡	1	the prayer of your servant	Nehemiah uses the word servant to refer to himself. This is how a person would address a superior in order to show humility and respect. Alternate translation: “my prayer” (See: [[rc://en/ta/man/translate/figs-123person]])
NEH	1	6	ab55	bita-hq	מִתְפַּלֵּ֨ל לְ⁠פָנֶ֤י⁠ךָ	1	am praying before your face	Here **face** is a metonym for the action of seeing, which is figurative way of referring to a person’s notice or attention to something. Nehemiah is repeating the fact that he is praying in order to bring these matters to God’s notice or attention. Alternate translation: “praying to you” (See: [[rc://en/ta/man/translate/bita-hq]] and [[rc://en/ta/man/translate/figs-metonymy]])
NEH	1	6	ab57	figs-idiom	הַ⁠יּוֹם֙	1	today	This does not necessarily mean on this particular day, but at this time. Alternate translation: “right now” (See: [[rc://en/ta/man/translate/figs-idiom]])
NEH	1	6	v8gx	figs-merism	הַ⁠יּוֹם֙ יוֹמָ֣ם וָ⁠לַ֔יְלָה	1	day and night	When Nehemiah says that he has prayed both during the day and during the night, he means that he has also prayed at all times in between, that is, constantly. However, he does not mean that he has prayed non-stop all day long and all night long, without doing any other activities such as sleeping or eating. Alternate translation: “constantly,” otherwise “during the day and at night” (See: [[rc://en/ta/man/translate/figs-merism]])
NEH	1	6	ab59	figs-gendernotations	בְּנֵ֥י יִשְׂרָאֵ֖ל	1	the sons of Israel	Here **sons** figuratively means “descendants.” Alternate translation: “on behalf of the people of Israel” (See: [[rc://en/ta/man/translate/figs-gendernotations]] and (See: [[rc://en/ta/man/translate/figs-metaphor]])
NEH	1	6	ab61	figs-metaphor	עֲבָדֶ֑י⁠ךָ	1	your servants	In this context, the word **servants** refers to the special role that the people of Israel had in the world as a model community of God’s followers. Alternate translation: “your chosen people” (See: [[rc://en/ta/man/translate/figs-metaphor]])
NEH	1	6	ab63	figs-gendernotations	וּ⁠מִתְוַדֶּ֗ה עַל־חַטֹּ֤אות בְּנֵֽי־יִשְׂרָאֵל֙ אֲשֶׁ֣ר חָטָ֣אנוּ לָ֔⁠ךְ	1	confessing on account of the sins of the sons of Israel that we have sinned against you	Here again **sons** means “descendants” and the phrase refers to the people of Israel Alternate translation: “I must confess the sins that we, the people of Israel, have committed against you.” (See: [[rc://en/ta/man/translate/figs-gendernotations]])
NEH	1	6	bxj6	bita-manmade	וַ⁠אֲנִ֥י וּ⁠בֵית־אָבִ֖⁠י חָטָֽאנוּ	1	Even I and the house of my father, we have sinned	Among the Israelites, the expression **father’s house** or **house of the father** originally described an extended-family group. It later came to be used more generally to refer to a larger clan within a tribe. In this expression, the word "house" figuratively describes all the people descended from a particular person. The term views all of those descendants as if they were one household living together. However, since Nehemiah is stressing his sense of personal responsibility here and identifying closely with the people in this group, he may be using the term in its original sense to refer to his nearest relatives. Alternate translation: “Both I and my family have also sinned” (See: [[rc://en/ta/man/translate/bita-hq]])
NEH	1	7	ab65	figs-abstractnouns	חֲבֹ֖ל חָבַ֣לְנוּ לָ֑⁠ךְ	1	With extreme corruption we have acted corruptly against you	The repetition here is used for emphasis. You can translate the idea of the abstract noun “corruption”’ with an adverb such as “wickedly.” Alternate translation: “We have acted very wickedly toward you” (See: [[rc://en/ta/man/translate/figs-abstractnouns]])
NEH	1	7	ab67	figs-doublet	אֶת־הַ⁠מִּצְוֺ֗ת וְ⁠אֶת־הַֽ⁠חֻקִּים֙ וְ⁠אֶת־הַ⁠מִּשְׁפָּטִ֔ים	1	the commandments, and the statutes, and the judgments	These three words mean basically the same thing. Nehemiah uses the repetition to emphasize how comprehensively the Israelites have disobeyed what God commanded them through Moses. If it would be clearer in your language, you could combine them into a single phrase. Alternate translation: “the Law of Moses,” otherwise “the commands and rules and laws” (Note: A doublet can involve the use of more than two words.) (See: [[rc://en/ta/man/translate/figs-doublet]])
NEH	1	7	brz7	figs-explicit	אֲשֶׁ֥ר צִוִּ֖יתָ אֶת־מֹשֶׁ֥ה עַבְדֶּֽ⁠ךָ	1	that you commanded Moses, your servant	Moses was the great leader who brought the Israelites out of slavery in Egypt centuries before and gave them God’s law. If it would make things clearer in your language, you could say this explicitly. Alternate translation: “that you gave us many years ago through your servant Moses.” (See: [[rc://en/ta/man/translate/figs-explicit]])
NEH	1	8	pv64	figs-idiom	זְכָר־נָא֙	1	Please remember	Here **remember** is an idiom that means to think about someone and consider what action you can take on their behalf. Nehemiah is not suggesting that God has forgotten the promise he made to Moses. Alternate translation: “Please call to mind” (See: [[rc://en/ta/man/translate/figs-idiom]])
NEH	1	8	y5jp	figs-yousingular	הַ⁠דָּבָ֔ר אֲשֶׁ֥ר צִוִּ֛יתָ אֶת־מֹשֶׁ֥ה עַבְדְּ⁠ךָ֖	1	the word that you commanded Moses, your servant	The pronouns **you** and **your** refer to God and so are singular. (See: [[rc://en/ta/man/translate/figs-yousingular]])
NEH	1	8	ab69		הַ⁠דָּבָ֔ר	1	the word	This refers to a promise that God made while giving the Law to the people of Israel through Moses. Alternate translation: “the promise”
NEH	1	8	b6qh	figs-you	אַתֶּ֣ם תִּמְעָ֔לוּ	1	If you yourselves act unfaithfully	The pronouns **you** and **yourselves** refer to the Israelite people, and so they are plural. Alternate translation:  “If you Israelites” (See: [[rc://en/ta/man/translate/figs-you]])
NEH	1	8	ab71	figs-metaphor	אַתֶּ֣ם תִּמְעָ֔לוּ	1	If you yourselves act unfaithfully	Here infidelity in marriage is used as a figurative description of the people of Israel not keeping God’s commandments. Alternate translation: “If you Israelites do not keep my commandments” (See: [[rc://en/ta/man/translate/figs-metaphor]])
NEH	1	8	ab73		אָפִ֥יץ אֶתְ⁠כֶ֖ם בָּ⁠עַמִּֽים	1	I myself will scatter you among the peoples	Alternate translation: “I will take you from your land and make you live among the other nations”
NEH	1	8	evf5	figs-explicit	אָפִ֥יץ אֶתְ⁠כֶ֖ם בָּ⁠עַמִּֽים	1	I myself will scatter you among the peoples	The implication is that God would do this to punish the Israelites for breaking his commandments. If it would make things clearer in your language, you could say this explicitly. Alternate translation: “as a punishment, I will take you from your land and make you live among the other nations” (See: [[rc://en/ta/man/translate/figs-explicit]])
NEH	1	9	dqn5	figs-you	וְ⁠שַׁבְתֶּ֣ם אֵלַ֔⁠י וּ⁠שְׁמַרְתֶּם֙ מִצְוֺתַ֔⁠י וַ⁠עֲשִׂיתֶ֖ם אֹתָ֑⁠ם אִם־יִהְיֶ֨ה נִֽדַּחֲ⁠כֶ֜ם	1	But if you return to me and keep my commandments and do them, although your banished ones are	The pronouns **you** and **your** refer to the Israelite people, so they are plural. (See: [[rc://en/ta/man/translate/figs-you]])
NEH	1	9	ab75	figs-metaphor	וְ⁠שַׁבְתֶּ֣ם אֵלַ֔⁠י וּ⁠שְׁמַרְתֶּם֙ מִצְוֺתַ֔⁠י וַ⁠עֲשִׂיתֶ֖ם אֹתָ֑⁠ם אִם־יִהְיֶ֨ה נִֽדַּחֲ⁠כֶ֜ם	1	But if you return to me	**Return** is a figurative way of saying “become loyal again.” Alternate translation: “If you become loyal to me again” (See: [[rc://en/ta/man/translate/figs-metaphor]])
NEH	1	9	ab77	figs-parallelism	וּ⁠שְׁמַרְתֶּם֙ מִצְוֺתַ֔⁠י וַ⁠עֲשִׂיתֶ֖ם	1	and keep my commandments and do them	These two statements mean similar things. They are used together for emphasis. You do not need to repeat both phrases in your translation if that would be confusing for your readers. Alternate translation: “start obeying my commandments once more” (See: [[rc://en/ta/man/translate/figs-parallelism]])
NEH	1	9	ab79		נִֽדַּחֲ⁠כֶ֜ם	1	your banished ones	This refers to the exile. Alternate translation: “all of you who were taken away”
NEH	1	9	f8jz	figs-hyperbole	בִּ⁠קְצֵ֤ה הַ⁠שָּׁמַ֨יִם֙	1	at the extremity of heaven	This means “the most distant point under the sky.” In this culture the sky was understood to be a solid dome with a flat earth beneath it. The phrase is describing a point beyond which no one could go any farther because they would have reached the edge of the dome of the sky. This is an overstatement, because even from the perspective of this culture, no one could really reach such a point. Alternate translation: “places very far away” (See: [[rc://en/ta/man/translate/figs-hyperbole]])
NEH	1	9	ab81	figs-123person	אֲקַבְּצֵ֔⁠ם וַהֲבִֽיאוֹתִים֙	1	I will gather them and bring them	Since God is actually addressing the Israelites here, you can say “you” in the plural. Alternate translation: “I will bring you back” (See: [[rc://en/ta/man/translate/figs-123person]])
NEH	1	9	ab83	figs-parallelism	אֲקַבְּצֵ֔⁠ם וַהֲבִֽיאוֹתִים֙	1	I will gather them and bring them	These two statements mean similar things. They are used together to emphasize that God will definitely keep this promise. If it would be clearer in your language, you could combine the phrases. Alternate translation: “I will bring you back” (See: [[rc://en/ta/man/translate/figs-parallelism]])
NEH	1	9	ab85	figs-personification	אֶל־הַ⁠מָּק֔וֹם אֲשֶׁ֣ר בָּחַ֔רְתִּי לְ⁠שַׁכֵּ֥ן אֶת־שְׁמִ֖⁠י שָֽׁם	1	to the place where I have chosen to cause my name to dwell there	Here God’s name is spoken of as if it were capable of living in a place. The phrase indicates the place from which God chose to start making himself famous throughout the world. You can say something like that as an alternate translation. (See: [[rc://en/ta/man/translate/figs-personification]])
NEH	1	9	lgh9	figs-explicit	אֶל־הַ⁠מָּק֔וֹם אֲשֶׁ֣ר בָּחַ֔רְתִּי לְ⁠שַׁכֵּ֥ן אֶת־שְׁמִ֖⁠י שָֽׁם	1	to the place where I have chosen to cause my name to dwell there	This phrase refers initially to Jerusalem, because that was where God chose to put his temple. You could say that explicitly. Alternate translation: “to Jerusalem, where I have chosen for my name to remain” (See: [[rc://en/ta/man/translate/figs-explicit]])
NEH	1	9	w4qw	figs-metonymy	אֶל־הַ⁠מָּק֔וֹם אֲשֶׁ֣ר בָּחַ֔רְתִּי לְ⁠שַׁכֵּ֥ן אֶת־שְׁמִ֖⁠י שָֽׁם	1	to the place where I have chosen to cause my name to dwell there	Nehemiah is actually using this phrase to refer to all of Judah. As the book explains later, when the Jews returned there, they each settled in their own former towns, though one in ten of them were recruited to live in Jerusalem. So Judah is being described by something associated with it, the capital city. Alternate translation: “to your homeland of Judah.” (See: [[rc://en/ta/man/translate/figs-metonymy]])
NEH	1	9	g88j	bita-hq	שְׁמִ֖⁠י	1	my name	Here **name** is a figurative way of referring to the fame or reputation of a person. Their fame is described by something associated with it, how well known their name is and how people react to hearing it. Alternate translation: “reputation” (See: [[rc://en/ta/man/translate/bita-hq]] and [[rc://en/ta/man/translate/figs-metonymy]])
