Book	Chapter	Verse	ID	SupportReference	OrigQuote	Occurrence	GLQuote	OccurrenceNote
RUT	1	6	ser2		יְהוָה֙	1	Yahweh	This is the name of God that he revealed to his people in the Old Testament. See the translationWord page about Yahweh concerning how to translate this.
RUT	1	6	v86z		פָקַ֤ד…אֶת־עַמּ֔⁠וֹ	1	had visited his people	God saw their need and provided good harvests for them. Alternate translation: ***had helped the Israelites***
RUT	1	7	w7ti	figs-idiom	וַ⁠תֵּלַ֣כְנָה בַ⁠דֶּ֔רֶךְ	1	and they walked down the road	***and they walked along the road***. To walk down a road is an expression for walking away. (See: [[rc://en/ta/man/translate/figs-idiom]])
RUT	1	8	fu39		לִ⁠שְׁתֵּ֣י כַלֹּתֶ֔י⁠הָ	1	her two daughters-in-law	***her two sons’ wives*** or ***the widows of her two sons
RUT	1	8	lxs2	figs-you	אִשָּׁ֖ה	1	each of you	Naomi was talking to two people, so languages that have a dual form of **you** would use that throughout her talk. (See: [[rc://en/ta/man/translate/figs-you]])
RUT	1	8	hsf7		לְ⁠בֵ֣ית אִמָּ֑⁠הּ	1	to the house of your mother	***to the home of each of your mothers***
RUT	1	8	i262		חֶ֔סֶד	1	in loving kindness	**loving kindness** includes the ideas of love, kindness, and faithfulness.
RUT	1	8	g4r8	figs-idiom	עִם־הַ⁠מֵּתִ֖ים	1	with the dead	***to your husbands, who died***. Naomi was referring to her two sons that had died. (See: [[rc://en/ta/man/translate/figs-idiom]])
RUT	1	8	acb4	figs-nominaladj	הַ⁠מֵּתִ֖ים	1	the dead	***your husbands, who died*** (See: [[rc://en/ta/man/translate/figs-nominaladj]])
RUT	1	9	pm6y		יִתֵּ֤ן יְהוָה֙ לָ⁠כֶ֔ם	1	May Yahweh grant to you	***May Yahweh give you*** or ***May Yahweh allow you to have***
RUT	1	9	c74v		וּ⁠מְצֶ֣אןָ מְנוּחָ֔ה	1	that you find rest	**Rest** here includes security in marriage.
RUT	1	9	v2vx	figs-metonymy	בֵּ֣ית אִישָׁ֑⁠הּ	1	in the house of her husband	This means with their new husbands, not with someone else’s husband. This refers to both a physical house that belongs to the husband, and to the protection from shame by being married. (See: [[rc://en/ta/man/translate/figs-metonymy]])
RUT	1	9	t69w	figs-idiom	וַ⁠תִּשֶּׂ֥אנָה קוֹלָ֖⁠ן וַ⁠תִּבְכֶּֽינָה	1	and they lifted up their voices and cried	To raise the voice is an idiom for speaking loudly. The daughters cried out loud or wept bitterly. (See: [[rc://en/ta/man/translate/figs-idiom]])
RUT	1	10	mag8	figs-exclusive	נָשׁ֖וּב	1	we will return	When Orpah and Ruth said **we,** they were referring to themselves and not Naomi. So languages that have inclusive and exclusive **we** would use the exclusive form here. (See: [[rc://en/ta/man/translate/figs-exclusive]])
RUT	1	10	bq4j	figs-you	אִתָּ֥⁠ךְ	1	with you	Here **you** is the singular form referring to Naomi. (See: [[rc://en/ta/man/translate/figs-you]])
RUT	1	11	ggi3	figs-rquestion	לָ֥⁠מָּה תֵלַ֖כְנָה עִמִּ֑⁠י	1	Why will you go with me?	This is a rhetorical question. Alternate translation: ***It does not make sense for you to go with me.*** or ***You should not go with me.*** (See: [[rc://en/ta/man/translate/figs-rquestion]])
RUT	1	11	q2hn	figs-rquestion	הַֽ⁠עֽוֹד־לִ֤⁠י בָנִים֙ בְּֽ⁠מֵעַ֔⁠י וְ⁠הָי֥וּ לָ⁠כֶ֖ם לַ⁠אֲנָשִֽׁים	1	Are there still sons in my womb, that they may become your husbands?	Naomi uses this question to say she cannot have other sons for them to marry. Alternate translation: ***Obviously it is not possible for me to have any more sons who could become your husbands.*** (See: [[rc://en/ta/man/translate/figs-rquestion]])
RUT	1	12	dyc4	figs-explicit	זָקַ֖נְתִּי מִ⁠הְי֣וֹת לְ⁠אִ֑ישׁ	1	I am too old to have a husband	The reason a husband would be important can be stated clearly. Alternate translation: ***I am too old to marry again and bear more children*** (See: [[rc://en/ta/man/translate/figs-explicit]])
RUT	1	12	abc1	figs-rquestion	כִּ֤י אָמַ֨רְתִּי֙ יֶשׁ־ לִ֣⁠י תִקְוָ֔ה גַּ֣ם הָיִ֤יתִי הַ⁠לַּ֨יְלָה֙ לְ⁠אִ֔ישׁ וְ⁠גַ֖ם יָלַ֥דְתִּי בָנִֽים	1	If I said I have hope, if I also had a husband tonight, and also would give birth to sons,	This rhetorical question begins here and continues into the next verse. Naomi uses this question to say she cannot have other sons for them to marry. Alternate translation: ***Even if it was possible that I would expect to marry right away and also give birth to sons,…*** (See: [[rc://en/ta/man/translate/figs-rquestion]])
RUT	1	12	kh9g		יָלַ֥דְתִּי בָנִֽים	1	would give birth to sons	***bear children*** or ***deliver baby boys***
RUT	1	13	gmc2	figs-rquestion	אֲשֶׁ֣ר יִגְדָּ֔לוּ הֲ⁠לָהֵן֙ תֵּֽעָגֵ֔נָה לְ⁠בִלְתִּ֖י הֱי֣וֹת לְ⁠אִ֑ישׁ	1	would you therefore wait until they were grown? Would you keep yourselves from having a husband?	Naomi completes the rhetorical question she began in the previous verse, and asks a second question which emphasizes the same meaning. Alternate translation: ***…you would not wait until they were grown up so that you could marry them. You would choose to marry a husband before then.*** (See: [[rc://en/ta/man/translate/figs-rquestion]])
RUT	1	13	gh99	figs-metaphor	מַר־לִ֤⁠י מְאֹד֙	1	It is exceedingly bitter to me	Bitterness is a metaphor for grief, and what grieves her can be stated clearly. Alternate translation: ***It greatly grieves me that you have no husbands*** (See: [[rc://en/ta/man/translate/figs-metaphor]] or [[rc://en/ta/man/translate/figs-explicit]])
RUT	1	13	z9u3	figs-metonymy	יָצְאָ֥ה בִ֖⁠י יַד־יְהוָֽה	1	the hand of Yahweh has gone out against me	The word **hand** refers to Yahweh’s power or influence. Alternate translation: ***Yahweh has caused terrible things to happen to me*** (See: [[rc://en/ta/man/translate/figs-metonymy]])
RUT	1	14	n47v	figs-idiom	וַ⁠תִּשֶּׂ֣נָה קוֹלָ֔⁠ן וַ⁠תִּבְכֶּ֖ינָה	1	Then they lifted up their voices and cried	This means that they cried out loud or wept bitterly. (See: [[rc://en/ta/man/translate/figs-idiom]])
RUT	1	14	t4sl	figs-explicit	וְ⁠ר֖וּת דָּ֥בְקָה בָּֽ⁠הּ	1	but Ruth held on to her	***Ruth clung to her***. Alternate translation: ***Ruth refused to leave her*** or ***Ruth would not leave her*** (See: [[rc://en/ta/man/translate/figs-explicit]])
RUT	1	15	ld6g		הִנֵּה֙	1	Listen	***Pay attention, because what I am about to say is both true and important***
RUT	1	15	nqm3		יְבִמְתֵּ֔⁠ךְ	1	your sister-in-law	***the wife of your husband’s brother*** or ***Orpah***
RUT	1	15	man4		אֱלֹהֶ֑י⁠הָ	1	her gods	Before Orpah and Ruth married Naomi’s sons, they worshiped the gods of Moab. During their marriage, they began to worship Yahweh. Now, Orpah was going to worship the gods of Moab again.
RUT	1	16	z5ug		וּ⁠בַ⁠אֲשֶׁ֤ר תָּלִ֨ינִי֙	1	where you stay	***where you live***
RUT	1	16	b518	figs-explicit	עַמֵּ֣⁠ךְ עַמִּ֔⁠י	1	your people will be my people	Ruth is referring to Naomi’s people, the Israelites. Alternate translation: ***I will consider the people of your country as being my own people*** or ***I will consider your relatives as my own relatives*** (See: [[rc://en/ta/man/translate/figs-explicit]])
RUT	1	17	lql7	figs-idiom	בַּ⁠אֲשֶׁ֤ר תָּמ֨וּתִי֙ אָמ֔וּת	1	Where you die, I will die	This refers to Ruth’s desire to spend the rest of her life living in the same place and town as Naomi. (See: [[rc://en/ta/man/translate/figs-idiom]])
RUT	1	17	sje3	figs-idiom	יַעֲשֶׂ֨ה יְהוָ֥ה לִ⁠י֙ וְ⁠כֹ֣ה יֹסִ֔יף כִּ֣י	1	May Yahweh do to me, and even more, if	This refers to Ruth asking God to punish her if she does not do what she said like the English idiom ***God forbid, if***. (See: [[rc://en/ta/man/translate/figs-idiom]])
RUT	1	17	abc2		כִּ֣י הַ⁠מָּ֔וֶת יַפְרִ֖יד בֵּינִ֥⁠י וּ⁠בֵינֵֽ⁠ךְ	1	except death separates between me and between you	***If anything other than death separates us from each other*** or ***if I leave you while you and I are both still alive***
RUT	1	18	rsq2		וַ⁠תֶּחְדַּ֖ל לְ⁠דַבֵּ֥ר אֵלֶֽי⁠הָ	1	she stopped arguing with her	***Naomi stopped arguing with Ruth***
RUT	1	19	j9wa	writing-newevent	וַתֵּלַ֣כְנָה שְׁתֵּיהֶ֔ם עַד־בֹּאָ֖נָה בֵּ֣ית לָ֑חֶם וַ⁠יְהִ֗י	1	It happened that when they came to Bethlehem,	This sentence introduces a new event in the story. (See: [[rc://en/ta/man/translate/writing-newevent]])
RUT	1	19	jdr1	writing-background	וַתֵּלַ֣כְנָה שְׁתֵּיהֶ֔ם עַד־בֹּאָ֖נָה בֵּ֣ית לָ֑חֶם	1	when they came to Bethlehem	This is a background clause, explaining that the new event took place after Naomi had returned to Bethlehem with Ruth. (See: [[rc://en/ta/man/translate/grammar-connect-time-background]])
RUT	1	19	y3us	figs-metonymy	כָּל־הָ⁠עִיר֙	1	the entire town	The ***town*** refer to the people who live there. Alternate translation: ***everyone in the town*** (See: [[rc://en/ta/man/translate/figs-metonymy]])
RUT	1	19	abc3	figs-hyperbole	כָּל־הָ⁠עִיר֙	1	the entire town	Here ***entire*** is as generalization. Some of the residents of the town may not have been excited by this news. (See: [[rc://en/ta/man/translate/figs-hyperbole]])
RUT	1	19	xnb3		הֲ⁠זֹ֥את נָעֳמִֽי	1	Is this Naomi?	Since it has been many years since Naomi lived in Bethlehem and no longer has her husband and two sons, it is likely the women were expressing doubt as to if this woman was actually Naomi. Treat as a real question, not rhetorical.
RUT	1	20	stw5		אַל־תִּקְרֶ֥אנָה לִ֖⁠י נָעֳמִ֑י	1	Do not call me Naomi	The name ***Naomi*** means ***my delight***. Since Naomi lost her husband and sons, she no longer feels her life matches her name.
RUT	1	20	swe9	translate-names	מָרָ֔א	1	Bitter	This is a translation of the meaning of the name. It is also often translated according to its sound as ***Mara***. (See: [[rc://en/ta/man/translate/translate-names]])
RUT	1	21	n9zc		אֲנִי֙ מְלֵאָ֣ה הָלַ֔כְתִּי וְ⁠רֵיקָ֖ם הֱשִׁיבַ֣⁠נִי יְהוָ֑ה	1	I went out full, but Yahweh has caused me to return empty	When Naomi left Bethlehem, her husband and two sons were living, and she was happy. Naomi blames Yahweh for the death of her husband and sons, saying that he has caused her to return to Bethlehem without them, and now she is bitter and unhappy.
RUT	1	21	jqx5		עָ֣נָה בִ֔⁠י	1	has testified against me	***has judged me guilty***
RUT	1	21	t1p8		הֵ֥רַֽע לִֽ⁠י	1	has afflicted me	***has brought calamity on me*** or ***has brought tragedy to me***
RUT	1	22	cx7g	writing-endofstory	וַ⁠תָּ֣שָׁב נָעֳמִ֗י וְ⁠ר֨וּת	1	So Naomi returned, with Ruth	This begins a summary statement. English marks this by the word **So**. Determine how your language marks concluding or summary statements and do the same. (See: [[rc://en/ta/man/translate/writing-endofstory]])
RUT	1	22	jdr2	writing-background	וְהֵ֗מָּה בָּ֚אוּ בֵּ֣ית לֶ֔חֶם בִּתְחִלַּ֖ת קְצִ֥יר שְׂעֹרִֽים׃	1	They came to Bethlehem at the beginning of the harvest of barley.	The sentence gives background information, explaining that Naomi and Ruth had arrived in Bethlehem around the time when the Israelites were starting to harvest their barley. (See: [[rc://en/ta/man/translate/writing-background]])
RUT	1	22	bgy3	figs-abstractnouns	בִּ⁠תְחִלַּ֖ת קְצִ֥יר שְׂעֹרִֽים	1	at the beginning of the harvest of barley	***the barley harvest***. The phrase **the harvest of barley** can be translated with a verbal phrase. Alternate translation: ***when the farmers were just beginning to harvest barley*** (See: [[rc://en/ta/man/translate/figs-abstractnouns]])
RUT	2	intro	ld2v			0		# Ruth 02 General Notes<br><br>## Other possible translation difficulties in this chapter<br><br>### **Do not go to glean in another field**<br><br>Boaz said this because he could not guarantee their safety in another person’s field. It is assumed that not everyone was as gracious and obedient to the law of Moses as Boaz. (See: [[rc://en/tw/dict/bible/kt/grace]] and [[rc://en/tw/dict/bible/kt/lawofmoses]] and [[rc://en/ta/man/translate/figs-explicit]])<br>
RUT	2	1	t2sn	writing-participants	וּֽ⁠לְ⁠נָעֳמִ֞י מידע לְ⁠אִישָׁ֗⁠הּ	1	Now Naomi had a relative of her husband	This sentence introduces the next part of the story, in which Ruth meets Boaz. Boaz is introduced here as a new participant in the story. Your language may also have a specific way to introduce new events or new characters in a story. (See: [[rc://en/ta/man/translate/writing-participants]])
RUT	2	1	b4q7		אִ֚ישׁ גִּבּ֣וֹר חַ֔יִל	1	a man of great wealth	***a prominent, wealthy man***. This means that Boaz was prosperous and well known in his community, with a good reputation.
RUT	2	2	am6a		ר֨וּת הַ⁠מּוֹאֲבִיָּ֜ה	1	Ruth, the Moabite woman	Here the story resumes. You need to see how your language restarts a story after a break.
RUT	2	2	c7rk		הַ⁠מּוֹאֲבִיָּ֜ה	1	the Moabite woman	This is another way of saying the woman was from the country or tribe of Moab.
RUT	2	2	qt4q		וַ⁠אֲלַקֳטָּ֣ה בַ⁠שִׁבֳּלִ֔ים	1	and glean heads of grain	***and gather kernels of grain left behind by the harvesters*** or ***and pick up kernels of grain left behind by the harvesters***
RUT	2	2	abc5	figs-metonymy	אֲשֶׁ֥ר…בְּ⁠עֵינָ֑י⁠ו	1	in whose eyes	The **eyes** are a metonym that represents seeing, and seeing is a metaphor for thoughts and judgement. Alternate translation: ***who will decide*** (See: [[rc://en/ta/man/translate/figs-metonymy]] and [[rc://en/ta/man/translate/figs-metaphor]])
RUT	2	2	j59b	figs-idiom	אֶמְצָא־ חֵ֖ן	1	I will find favor	The phrase **will find favor** is an idiom which means to be approved of by someone. Ruth speaks of gaining someone’s favor as gaining permission or approval. Alternate translation: ***to be kind to me*** (See: [[rc://en/ta/man/translate/figs-idiom]])
RUT	2	2	ed93		בִתִּֽ⁠י	1	my daughter	Ruth was caring for Naomi as if she were her own mother. Make sure it is possible in your language to use this word for someone who is not an actual daughter.
RUT	2	3	ht73		וַ⁠יִּ֣קֶר מִקְרֶ֔⁠הָ	1	She happened to come	Ruth was not aware that the field she picked to glean in belonged to Naomi’s relative Boaz.
RUT	2	4	vys2	figs-informremind	וְ⁠הִנֵּה	1	Behold,	The word ***Behold*** alerts us to the important event of Boaz arriving at the field and seeing Ruth for the first time. Your language may also have a specific way of alerting someone to pay careful attention to what happens next in the story. (See: [[rc://en/ta/man/translate/figs-informremind]])
RUT	2	4	q1lv		בָּ֚א מִ⁠בֵּ֣ית לֶ֔חֶם	1	came from Bethlehem	The fields were an unspecified distance outside of Bethlehem.
RUT	2	4	r4bl		יְבָרֶכְ⁠ךָ֥ יְהוָֽה	1	May Yahweh bless you	***May Yahweh give you good things*** or ***May Yahweh make you happy***
RUT	2	5	a5ht		לְ⁠מִ֖י הַ⁠נַּעֲרָ֥ה הַ⁠זֹּֽאת	1	Whose is this young woman?	Possible meanings are 1) Boaz was asking about Ruth’s husband or 2) Boaz was asking about Ruth’s parents or current guardians.
RUT	2	5	sdf9		הַ⁠נִּצָּ֖ב עַל	1	who was set over	***who was in charge of*** or ***who was managing***
RUT	2	7	kj7a		הַ⁠בַּ֖יִת	1	the house	***the hut*** or ***the shelter***. This was a temporary shelter or garden hut in the field that provided shade from the sun.
RUT	2	8	ltk3	figs-rquestion	הֲ⁠ל֧וֹא שָׁמַ֣עַתְּ בִּתִּ֗⁠י	1	Will you not listen to me, my daughter?	This can be stated as a command. Alternate translation: ***Listen to me, my daughter!*** or ***Note well what I am telling you, my daughter!*** (See: [[rc://en/ta/man/translate/figs-rquestion]])
RUT	2	8	ke9b	figs-idiom	בִּתִּ֗⁠י	1	my daughter	This was a kind way of addressing a younger woman. Ruth was not the actual daughter of Boaz, so make sure the translation of this does not make it sound like she was. (See: [[rc://en/ta/man/translate/figs-idiom]])
RUT	2	9	jq6n	figs-metonymy	עֵינַ֜יִ⁠ךְ בַּ⁠שָּׂדֶ֤ה	1	Keep your eyes on the field	The eyes represent watching something or paying attention to something. Alternate translation: ***Watch only the field*** or ***Pay attention only to the field*** (See: [[rc://en/ta/man/translate/figs-metonymy]])
RUT	2	9	xc6u	figs-rquestion	הֲ⁠ל֥וֹא צִוִּ֛יתִי אֶת־הַ⁠נְּעָרִ֖ים לְ⁠בִלְתִּ֣י נָגְעֵ֑⁠ךְ	1	Have I not instructed the young men not to touch you?	Boaz used this question to emphasize what he had already done to help Ruth. Alternate translation: ***I have given the men strict instructions not to harm you.*** (See: [[rc://en/ta/man/translate/figs-rquestion]])
RUT	2	9	ub62		אֶת־הַ⁠נְּעָרִ֖ים	1	the young men	***young male workers*** or ***servants***. The words ***young men*** are used three times to refer to the young men who are harvesting in the field.
RUT	2	9	v5e4		לְ⁠בִלְתִּ֣י נָגְעֵ֑⁠ךְ	1	not to touch you	Possible meanings are 1) the men were not to harm Ruth or 2) the men were not to stop her from gleaning in his field.
RUT	2	9	ahr7		מֵ⁠אֲשֶׁ֥ר יִשְׁאֲב֖וּ⁠ן הַ⁠נְּעָרִֽים	1	from what the young men have drawn	To draw water means to pull up water from a well or to take it out of a storage vessel.
RUT	2	10	az6y		וַ⁠תִּפֹּל֙ עַל־פָּנֶ֔י⁠הָ וַ⁠תִּשְׁתַּ֖חוּ אָ֑רְצָ⁠ה	1	Then she fell on her face and bowed down to the ground	These are acts of respect and reverence. She was showing honor to Boaz out of gratefulness for what he had done for her. It was also a posture of humility. (See: [[rc://en/ta/man/translate/translate-symaction]])
RUT	2	10	ug7p		מַדּוּעַ֩ מָצָ֨אתִי חֵ֤ן בְּ⁠עֵינֶ֨י⁠ךָ֙ לְ⁠הַכִּירֵ֔⁠נִי וְ⁠אָּנֹכִ֖י נָכְרִיָּֽה	1	Why have I found favor in your eyes that you should take notice of me, since I am a foreigner?	Ruth is asking a real question.
RUT	2	10	abc7	figs-idiom	מָצָ֨אתִי חֵ֤ן	1	have I found favor	The phrase **found favor** is an idiom which means to be approved of by someone. Ruth speaks of gaining someone’s favor as gaining permission or approval. Alternate translation: ***been kind to me*** (See: [[rc://en/ta/man/translate/figs-idiom]]) 
RUT	2	10	abc8	figs-metonymy	בְּ⁠עֵינֶ֨י⁠ךָ֙	1	in your eyes	The **eyes** are a metonym that represents seeing, and seeing is a metaphor for thoughts and judgement. Alternate translation: ***that you decided*** (See: [[rc://en/ta/man/translate/figs-metonymy]] and [[rc://en/ta/man/translate/figs-metaphor]]) 
RUT	2	10	x6f8		נָכְרִיָּֽה	1	foreigner	Ruth had pledged her loyalty to the God of Israel in private, but she was known publicly as ***the Moabitess***.
RUT	2	11	app6	figs-activepassive	הֻגֵּ֨ד הֻגַּ֜ד לִ֗⁠י	1	It has surely been reported to me	This can be stated in active form. Alternate translation: ***People have reported to me*** or ***People have told me*** (See: [[rc://en/ta/man/translate/figs-activepassive]])
RUT	2	11	abc9	figs-idiom	הֻגֵּ֨ד הֻגַּ֜ד	1	It has surely been reported	Here two specific forms of the word for **report** are repeated in the original Hebrew text to emphasize the certainty of the statement. (See: [[rc://en/ta/man/translate/figs-idiom]])
RUT	2	11	r44n	figs-metonymy	וַ⁠תֵּ֣לְכִ֔י אֶל־עַ֕ם	1	and have come to a people	Boaz is referring to Ruth coming to dwell with Naomi in a village and community, a country, and religion she did not know. (See: [[rc://en/ta/man/translate/figs-metonymy]])
RUT	2	12	x5ct		יְשַׁלֵּ֥ם יְהוָ֖ה פָּעֳלֵ֑⁠ךְ	1	May Yahweh reward your deed	***May Yahweh repay you*** or ***May Yahweh pay you back***
RUT	2	12	s2vm		פָּעֳלֵ֑⁠ךְ	1	your deed	This is an act of faith, choosing to leave her family and country and instead to live with Naomi in Bethlehem and trust Naomi’s God.
RUT	2	12	gnn5	figs-parallelism	וּ⁠תְהִ֨י מַשְׂכֻּרְתֵּ֜⁠ךְ שְׁלֵמָ֗ה מֵ⁠עִ֤ם יְהוָה֙	1	may full payment be given to you by Yahweh	This is a poetic expression that is very similar to the previous sentence. Alternate translation: ***May Yahweh give back to you even more than you have given*** (See: [[rc://en/ta/man/translate/figs-parallelism]])
RUT	2	12	eh86	figs-metaphor	אֲשֶׁר־בָּ֖את לַ⁠חֲס֥וֹת תַּֽחַת־כְּנָפָֽי⁠ו	1	under whose wings you have come for refuge	Boaz uses the picture of a mother bird gathering her chicks under her wings to protect them, in order to describe God’s protection for those who trust in him. Alternate translation: ***in whose safe care you have placed yourself*** (See: [[rc://en/ta/man/translate/figs-metaphor]])
RUT	2	13	abc6	figs-idiom	אֶמְצָא־ חֵ֨ן	1	Let me find favor	Here ***find favor*** is an idiom that means be approved of or that he is pleased with her. Alternate translation: ***Please be kind to me*** (See: [[rc://en/ta/man/translate/figs-idiom]])
