Book	Chapter	Verse	ID	SupportReference	OrigQuote	Occurrence	GLQuote	OccurrenceNote
2CO	1	3	blv4		ὁ Πατὴρ τῶν οἰκτιρμῶν καὶ Θεὸς πάσης παρακλήσεως	1	the Father of mercies and the God of all comfort	This could mean: (1) the words **mercies** and **all comfort** describe the character of **Father** and **God**. (2) the words **Father** and **God** refer to one who is the source of **mercies** and **all comfort**.
2CO	1	4	n2lc	figs-exclusive	παρακαλῶν ἡμᾶς ἐπὶ πάσῃ τῇ θλίψει ἡμῶν	1	comforts us in all our affliction	Here, **us** and **our** include the Corinthians. (See: [[rc://en/ta/man/translate/figs-exclusive]])
2CO	1	5	nn5a	figs-metaphor	ὅτι καθὼς περισσεύει τὰ παθήματα τοῦ Χριστοῦ εἰς ἡμᾶς	1	For just as the sufferings of Christ abound toward us	Paul speaks of the **sufferings of Christ** as if they were objects that could increase in number. Alternate translation: “For just as Christ suffered greatly for our sake” (See: [[rc://en/ta/man/translate/figs-metaphor]])
2CO	1	5	i254		τὰ παθήματα τοῦ Χριστοῦ	1	the sufferings of Christ	This could refer to: (1) the **sufferings** that Paul and Timothy experience because they preach the message about Christ. (2) the **sufferings** that Christ experienced on their behalf.
2CO	1	5	tg9w	figs-metaphor	περισσεύει…ἡ παράκλησις ἡμῶν	2	our comfort abounds	Paul speaks of **comfort** as if it were an object that could increase in size. (See: [[rc://en/ta/man/translate/figs-metaphor]])
2CO	1	6	y9bi	figs-exclusive	εἴτε δὲ θλιβόμεθα	1	But if we are afflicted	Here the word **we** refers to Paul and Timothy, but not to the Corinthians. (See: [[rc://en/ta/man/translate/figs-exclusive]])
2CO	1	6	ylw2	figs-activepassive	εἴτε δὲ θλιβόμεθα	1		If your language does not use the passive form in this way, you can state this in active form or in another way that is natural in your language. Alternate translation: “But if people afflict us” (See: [[rc://en/ta/man/translate/figs-activepassive]])
2CO	1	6	wyj4	figs-activepassive	εἴτε παρακαλούμεθα	1	if we are comforted	If your language does not use the passive form in this way, you can state this in active form or in another way that is natural in your language. Alternate translation: “if God comforts us” (See: [[rc://en/ta/man/translate/figs-activepassive]])
2CO	1	6	cfq7		τῆς ὑμῶν παρακλήσεως, τῆς ἐνεργουμένης	1	your comfort that results	Alternate translation: “you experience effective comfort”
2CO	1	8	jqn8	figs-doublenegatives	οὐ…θέλομεν ὑμᾶς ἀγνοεῖν	1	we do not want you to be uninformed	If your readers would misunderstand the double-negative **not … uninformed**, you could express it in positive form. Alternate translation: “we want you to know” (See: [[rc://en/ta/man/translate/figs-doublenegatives]])
2CO	1	8	pr8a	figs-metaphor	ὅτι καθ’ ὑπερβολὴν ὑπὲρ δύναμιν ἐβαρήθημεν	1	We were so completely crushed beyond our strength	Paul and Timothy refer to their emotions of despair being like a heavy weight they have to carry. (See: [[rc://en/ta/man/translate/figs-metaphor]])
2CO	1	8	gu5b	figs-activepassive	ὑπερβολὴν…ἐβαρήθημεν	1	We were so completely crushed	The word **burdened** refers to the feeling of despair. If your language does not use the passive form in this way, you can state this in active form or in another way that is natural in your language. Alternate translation: “We were in complete despair” (See: [[rc://en/ta/man/translate/figs-activepassive]])
2CO	1	9	lks3	figs-metaphor	αὐτοὶ ἐν ἑαυτοῖς τὸ ἀπόκριμα τοῦ θανάτου ἐσχήκαμεν	1	we had the sentence of death on us	Paul and Timothy are comparing their feeling of despair to that of someone condemned to die. Alternate translation: “we were in despair like someone who is condemned to die” (See: [[rc://en/ta/man/translate/figs-metaphor]])
2CO	1	9	i7up	figs-ellipsis	ἀλλ’ ἐπὶ τῷ Θεῷ	1	but in God	The words “be putting our trust” are left out of this phrase. Alternate translation: “but instead, be putting our trust in God” (See: [[rc://en/ta/man/translate/figs-ellipsis]])
2CO	1	9	bu2y	figs-idiom	τῷ ἐγείροντι τοὺς νεκρούς	1	who raises the dead	Here to raise is an idiom for causing someone who has died to become alive again. Alternate translation: “who causes the dead to live again” (See: [[rc://en/ta/man/translate/figs-idiom]])
2CO	1	10	x4kh	figs-metaphor	θανάτου	1	a deadly peril	Paul compares his feeling of despair as a result of the troubles that they experienced to a **deadly peril** or terrible danger. Alternate translation: “despair” (See: [[rc://en/ta/man/translate/figs-metaphor]])
2CO	1	10	mwn9		καὶ ἔτι ῥύσεται	1	he will continue to deliver us	Alternate translation: “he also will continue to rescue us”
2CO	1	11	q17d		συνυπουργούντων καὶ ὑμῶν ὑπὲρ ἡμῶν τῇ δεήσει	1	as you also join together … on our behalf	Alternate translation: “God will rescue us from danger as you, the people of the church of Corinth, also help us by praying with us”
2CO	1	11	k1fl	figs-activepassive	τὸ εἰς ἡμᾶς χάρισμα	1	the gracious favor given to us	If your language does not use the passive form in this way, you can state this in active form or in another way that is natural in your language. Alternate translation: “the gracious favor which God has given to us” (See: [[rc://en/ta/man/translate/figs-activepassive]])
2CO	1	12	kqv3	figs-exclusive	ἡμῶν…ἡμῶν…ἀνεστράφημεν	1	General Information:	In these verses Paul uses the words **our**, **we**, and **ourselves** to refer to himself and Timothy and possibly others who served with them. These words do not include the people he was writing to. (See: [[rc://en/ta/man/translate/figs-exclusive]])
2CO	1	12	r9p8		ἡ γὰρ καύχησις ἡμῶν αὕτη ἐστίν	1	For our proud confidence is this	The word **boasting** here is used in the positive sense of feeling great satisfaction and joy in something.
2CO	1	12	c7mu	figs-personification	τὸ μαρτύριον τῆς συνειδήσεως ἡμῶν	1	the testimony of our conscience	Paul speaks of not being guilty as if his **conscience** were a person that could testify. Alternate translation: “we know by our conscience” (See: [[rc://en/ta/man/translate/figs-personification]])
2CO	1	12	c1bd	figs-metonymy	οὐκ ἐν σοφίᾳ σαρκικῇ, ἀλλ’ ἐν χάριτι Θεοῦ	1	not relying on fleshly wisdom but on the grace of God.	Here, **fleshly** represents human. Alternate translation: “We have not relied on human wisdom but on the grace of God” (See: [[rc://en/ta/man/translate/figs-metonymy]])
2CO	1	13	h21j	figs-doublenegatives	οὐ γὰρ ἄλλα γράφομεν ὑμῖν, ἀλλ’ ἢ ἃ ἀναγινώσκετε ἢ καὶ ἐπιγινώσκετε	1	For we write no other things to you, but that which you read or also understand	If your readers would misunderstand the double-negative **no … but**, you could express it in positive form. Alternate translation: “you could read and understand everything we write to you” (See: [[rc://en/ta/man/translate/figs-doublenegatives]])
2CO	1	14	ma5m		καύχημα ὑμῶν	1	your reason for boasting	The word **boasting** here is used in the positive sense of feeling great satisfaction and joy in something.
2CO	1	15	k1u9			0	Connecting Statement:	Paul explains his sincere expectation with pure motives to come see the believers in Corinth after his first letter.
2CO	1	15	n5ex		ταύτῃ τῇ πεποιθήσει	1	with this confidence	The word **this** refers to Paul’s previous comments about the Corinthians.
2CO	1	15	y432		δευτέραν χάριν σχῆτε	1	you might have a second blessing	Alternate translation: “you might benefit from me visiting you twice”
2CO	1	16	mp6u		ὑφ’ ὑμῶν προπεμφθῆναι εἰς τὴν Ἰουδαίαν	1	to be sent on my way to Judea by you	Alternate translation: “to assist me to continue on to Judea”
2CO	1	17	zms7	figs-rquestion	μήτι ἄρα τῇ ἐλαφρίᾳ ἐχρησάμην?	1	I did not then take it lightly, did I?	Paul uses this question to emphasize he was sure about his decision to visit the Corinthians. The expected answer to the question is “no”. If your readers would misunderstand this question, you could express it as a statement. Alternate translation: “I was not hesitating.” or “I was confident in my decision.” (See: [[rc://en/ta/man/translate/figs-rquestion]])
2CO	1	17	chy9	figs-rquestion	ἢ ἃ βουλεύομαι, κατὰ σάρκα βουλεύομαι, ἵνα ᾖ παρ’ ἐμοὶ τὸ ναὶ, ναὶ, καὶ τὸ οὒ, οὔ?	1	Do I plan things according to human standards … at the same time?	Paul uses this question to emphasize that his plans to visit the Corinthians were sincere. If your readers would misunderstand this question, you could express it as a statement. Alternate translation: “I do not plan things according to human standards, so that I would say “Yes, yes” and “No, no” at the same time.” (See: [[rc://en/ta/man/translate/figs-rquestion]])
2CO	1	17	fq3t	figs-explicit	ἢ ἃ βουλεύομαι, κατὰ σάρκα βουλεύομαι, ἵνα ᾖ παρ’ ἐμοὶ τὸ ναὶ, ναὶ, καὶ τὸ οὒ, οὔ?	1		This means that Paul did not say both that he would visit and that he would not visit at the same time. Alternate translation: “I do not plan things according to fleshly planning, so that I say ‘Yes, I will certainly visit’ and ‘No, I will definitely not visit’ at the same time!” (See: [[rc://en/ta/man/translate/figs-explicit]])
2CO	1	17	y41z	figs-doublet	ἵνα ᾖ παρ’ ἐμοὶ τὸ ναὶ, ναὶ, καὶ τὸ οὒ, οὔ?	1	Do I plan things … so that I say “Yes, yes” and “No, no” at the same time?	The words **yes** and **no** are repeated for emphasis. (See: [[rc://en/ta/man/translate/figs-doublet]])
2CO	1	19	z4he	figs-explicit	ὁ τοῦ Θεοῦ γὰρ Υἱὸς, Ἰησοῦς Χριστός…οὐκ ἐγένετο ναὶ καὶ οὒ, ἀλλὰ ναὶ ἐν αὐτῷ γέγονεν.	1	For the Son of God … is not “Yes” and “No.” Instead, he is always “Yes.”	**Jesus** says “**Yes**” concerning the promises of God, which means that he guarantees that they are true. Alternate translation: “For the Son of God, Jesus Christ … does not say ‘Yes’ and ‘No’ concerning God’s promises. Instead, he always says ‘Yes.’” (See: [[rc://en/ta/man/translate/figs-explicit]])
2CO	1	19	hd2t	guidelines-sonofgodprinciples	ὁ τοῦ Θεοῦ…Υἱὸς	1	the Son of God	**Son of God** is an important title for Jesus that describes his relationship to God. (See: [[rc://en/ta/man/translate/guidelines-sonofgodprinciples]])
2CO	1	20	h2xc	figs-explicit	ὅσαι…ἐπαγγελίαι Θεοῦ, ἐν αὐτῷ τὸ ναί	1	all the promises of God are “Yes” in him	This means that Jesus guarantees all of the **promises of God**. Alternate translation: “all the promises of God are guaranteed in Jesus Christ” (See: [[rc://en/ta/man/translate/figs-explicit]])
2CO	1	20	h4uv		ἐν αὐτῷ τὸ ναί…δι’ αὐτοῦ	1	“Yes” in him … through him we say	Both occurrences of the word **him** refer to Jesus Christ.
2CO	1	21	d3s3		ὁ δὲ βεβαιῶν ἡμᾶς σὺν ὑμῖν εἰς Χριστὸν καὶ χρίσας ἡμᾶς Θεός	1	Now God is the one who establishes us with you	This could mean: (1) Paul is saying that **God** confirms the relationship of him and his team with each other because they are **in Christ**. (2) Paul is saying that **God** confirms the relationship of him and his team, and the Corinthians, with **Christ**.
2CO	1	21	tjc6		χρίσας ἡμᾶς	1	he anointed us	This could mean: (1) he sent us to preach the gospel. (2) he chose us to be his people.
2CO	1	22	z43l	figs-metaphor	ὁ καὶ σφραγισάμενος ἡμᾶς	1	the one who also sealed us	Paul speaks of God showing that we belong to him as if God had put a mark on us as a sign that we belong to him. Alternate translation: “he has put his mark of ownership on us” or “he has shown that we belong to him” (See: [[rc://en/ta/man/translate/figs-metaphor]])
2CO	1	22	xe98	figs-metonymy	δοὺς τὸν ἀρραβῶνα τοῦ Πνεύματος ἐν ταῖς καρδίαις ἡμῶν	1	he gave us the pledge of the Spirit in our hearts	Here the word **hearts** refers to the innermost part of a person. Alternate translation: “gave us the Spirit to live within each of us” (See: [[rc://en/ta/man/translate/figs-metonymy]])
2CO	1	22	jcv7	figs-metaphor	τὸν ἀρραβῶνα τοῦ Πνεύματος	1	the pledge of the Spirit	The **Spirit** is spoken of as if he was a partial downpayment toward eternal life. (See: [[rc://en/ta/man/translate/figs-metaphor]])
2CO	1	23	j8lc		ἐγὼ δὲ μάρτυρα τὸν Θεὸν ἐπικαλοῦμαι ἐπὶ τὴν ἐμὴν ψυχήν	1	Now I call God as a witness to my soul	Here, to be **a witness** refers to a person telling what they have seen or heard in order to settle an argument. Alternate translation: “I ask God to show what I say is true”
2CO	1	23	j15t		ὅτι φειδόμενος ὑμῶν	1	so that I might spare you	Alternate translation: “so that I might not cause you more suffering”
2CO	1	24	cyu4		συνεργοί ἐσμεν τῆς χαρᾶς ὑμῶν	1	we are fellow workers with you for your joy	Alternate translation: “we are working with you so that you may have joy”
2CO	1	24	cih8	figs-idiom	τῇ…πίστει ἑστήκατε	1	you stand firm in the faith	Here, **stand firm** can refer to something that does not change. Alternate translation: “remain firm in your faith” (See: [[rc://en/ta/man/translate/figs-idiom]])
2CO	2	intro	hy3h			0		# 2 Corinthians 2 General Notes\n\n## Structure and Formatting\n\n3. Interrupted travel plans (1:15–2:13)\n      * The interruption and the reason for it (1:15–2:4)\n      * The person who caused grief (2:5–11)\n      * Travel to Troas and Macedonia (2:12–13)\n4. Paul’s ministry (2:14–7:4)\n      * The fragrance of Christ (2:14–17)\n\n## Special Concepts in this Chapter\n\n### The previous letter\n\nIn [2:3–4](../02/03.md), [9](../02/09.md), Paul refers to a letter that he had already written and sent to the Corinthians. While a few scholars think this letter is 1 Corinthians, most likely we do not have this previous letter. Paul acknowledges that this previous letter might have “grieved” them, but he wants them to know that he wrote the letter because of his love for them. In your translation, make sure that these verses refer to a letter that Paul previously wrote, not to 2 Corinthians. \n\n### “Grieving” others\n\nPaul refers to “sorrow,” “grief,” and “grieving” others multiple times in [2:1–8](../02/01.md). These words refer to how people who are close friends can “grieve” or hurt each other by what they say and do. These words do not refer to physically hurting someone. Rather, they refer to hurting someone inside. Paul acknowledges that his letter might have “grieved” them, and he also indicates that one of the Corinthians has “grieved” fellow believers. Consider a natural way to refer to one person hurting or injuring another person inside. \n\n### The person who caused grief\n\nIn [2:5–11](../02/05.md), Paul refers to a person who has caused grief. Almost certainly, he has one specific person in mind. Paul is not clear about what this person did to cause the grief. He or she may have committed a sexual sin or stolen money from the church or opposed Paul’s authority. Whatever the person did, Paul chooses not to be specific about the person or what he or she did. Perhaps this is because he wants the Corinthians to forgive and show love to this person now that he or she has properly been disciplined by the church. In your translation, use general words for both the person and what the person did. \n\n## Important Figures of Speech in this Chapter\n\n### Aroma and fragrance\n\nIn [2:14–16](../02/14.md), Paul identifies himself and those who serve with him as an “aroma” or “fragrance.” Paul could be thinking in general of smells and odors, or he could be referring to the smell from incense and sacrifices offered during a “triumphal procession” (see [2:14](../02/14.md)), or he could be referring to the smell from sacrifices offered at the temple. Whatever exact smells Paul has in mind, he is clear that he and those with him are a smell that comes from Christ, and people react to it very differently: some think it is the smell of death, while others think it is the smell of life. Paul speaks in this way because smells spread throughout a whole area, and people have to react to them. Just like that, he and those with him spread the gospel throughout the world, and people have to respond to it. Further, just as some people like a smell and others hate it, so some people believe the gospel and receive life from God, while others reject the gospel and perish. If possible, preserve the “aroma” and “fragrance” language. If necessary, you could use a simile to express the idea. (See: [[rc://en/ta/man/translate/figs-metaphor]])\n\n## Other Possible Translation Difficulties in this Chapter\n\n### Paul’s use of pronouns\n\nIn [2:1–13](../02/01.md), Paul consistently uses the first person singular to refer to himself and the second person plural to refer to the Corinthians. The only exception is in [2:11](../02/11.md), where Paul uses “we” to refer to himself and the Corinthians. However, in [2:14–17](../02/14.md), Paul uses “we” to refer to himself and those preaching the gospel with him. In these verses, “we” does not include the Corinthians. It is unclear exactly whom Paul includes in “we”: it could be just he and Titus, or he and the group that works with him, or he and everyone else who preaches the gospel. Consider natural ways to represent these changes in reference throughout the chapter. (See: [[rc://en/ta/man/translate/figs-exclusive]])\n\n### Paul’s travel\n\nIn [2:12–13](../02/12.md), Paul describes some of his travels. Troas is a city on the west coast of what is now Turkey. Since Troas was a port city, most likely Paul sailed from there to Macedonia, which is the northern part of what is now Greece. Since Corinth is in southern Greece, Paul was not too far away from the Corinthians. Paul continues the description of what happened in Macedonia in [7:5–7](../07/05.md). Consider what information your readers need to know to understand Paul’s travels, and include what is necessary in your translation or in a footnote. (See: [[rc://en/tw/dict/bible/names/troas]] and [[rc://*/tw/dict/bible/names/macedonia]])
2CO	2	1	wh9c	grammar-connect-words-phrases	γὰρ	1	Connecting Statement:	Here, the word **For** introduces an explanation of what Paul said in [1:23](../01/23.md) about the reason why he did not visit Corinth, which was to “spare” them. If it would be helpful in your language, you could use a different word or phrase that introduces an explanation. Alternate translation: “Here is why I have not come to Corinth:” or “So” (See: [[rc://en/ta/man/translate/grammar-connect-words-phrases]])
2CO	2	1	wpd4	writing-pronouns	ἐμαυτῷ τοῦτο τὸ μὴ	1		Here, the word **this** refers ahead to what Paul is about to say: **not to come to you again in sorrow**. If it would be helpful in your language, you could make what **this** refers to explicit, or you could rephrase the sentence so that you do not use **this**. Alternate translation: “for myself what follows: not” or “for myself not” (See: [[rc://en/ta/man/translate/writing-pronouns]])
2CO	2	1	yz5q	figs-idiom	ἐμαυτῷ	1		Here the phrase **for myself** indicates that Paul made this choice because of reasons he thought about. In other words, he was not forced to make this choice. If it would be helpful in your language, you could use a form that indicates that someone made their own choice or decision. Alternate translation: “on my own” or “in my own mind” (See: [[rc://en/ta/man/translate/figs-idiom]])
2CO	2	1	yrbk	figs-go	τὸ μὴ…ἐλθεῖν	1		Here the word **come** refers to traveling from somewhere else to Corinth to visit the Corinthians. If it would be helpful in your language, you could use a word or phrase that identifies this kind of movement. Alternate translation: “not to travel” or “not to go” (See: [[rc://en/ta/man/translate/figs-go]])
2CO	2	1	ma6n	figs-explicit	πάλιν	1		Here, the word **again** implies that Paul has already visited the Corinthians **in sorrow**. He does not give many details about this visit. It cannot be the first time that he visited the Corinthians, so he must have visited them again **in sorrow** sometimes between when he first met them and when he wrote this letter. If it would be helpful in your language, you could make the implication more explicit. Alternate translation: “a second time” or “yet again” (See: [[rc://en/ta/man/translate/figs-explicit]])
2CO	2	1	hu8y	figs-explicit	ἐν λύπῃ	1		Here the ones who experience the **sorrow** could be: (1) Paul and the Corinthians. Alternate translation: “in sorrow for all of us” (2) just the Corinthians. Alternate translation: “in sorrow for you” (See: [[rc://en/ta/man/translate/figs-explicit]])
2CO	2	1	ij73	figs-abstractnouns	ἐν λύπῃ	1	in sorrow	If your language does not use an abstract noun for the idea behind **sorrow**, you could express the idea by using an adjective such as “sorrowful” or “sad.” Alternate translation: “in a sorrowful way” or “in a way that makes us sad” (See: [[rc://en/ta/man/translate/figs-abstractnouns]])
2CO	2	2	jb50	grammar-connect-logic-result	γὰρ	1		Here, the word **For** introduces a reason why Paul is avoiding the “sorrow” he mentioned in [2:1](../02/01.md). If it would be helpful in your language, you could use a word or phrase that introduces a reason. Alternate translation: “I decided that because” or “Indeed,” (See: [[rc://en/ta/man/translate/grammar-connect-logic-result]])
2CO	2	2	q4aq	grammar-connect-condition-hypothetical	εἰ…ἐγὼ λυπῶ ὑμᾶς	1		Here Paul refers to a situation that has not happened and which he intends to keep from happening. He refers to the situation using the conditional form to indicate what would result from the situation if it did happen. If it would be helpful in your language, you could use a form that refers to something that may not happen but that the author wishes to speak about. Alternate translation: “supposing that I myself grieved you” or “were I myself to grieve you” (See: [[rc://en/ta/man/translate/grammar-connect-condition-hypothetical]])
2CO	2	2	le34	figs-rpronouns	ἐγὼ λυπῶ	1		Here, the word **myself** emphasizes **I**. Consider using a natural way to emphasize **I** in your language. Alternate translation: “it is I myself who grieve” (See: [[rc://en/ta/man/translate/figs-rpronouns]])\n\n\n\n
2CO	2	2	nb6x	figs-rquestion	καὶ τίς ὁ εὐφραίνων με, εἰ μὴ ὁ λυπούμενος ἐξ ἐμοῦ?	1	If I caused you pain, who could cheer me up but the very one who was hurt by me?	Paul does not ask this question because he is looking for information. Rather, he asks it to involve the Corinthians in what he is arguing. The question implies that the answer is “there is no one else.” If it would be helpful in your language, you could express the idea by using a strong negation. Alternate translation: “then there is no one cheering me up, except the one being grieved by me.” (See: [[rc://en/ta/man/translate/figs-rquestion]])
