Book	Chapter	Verse	ID	SupportReference	OrigQuote	Occurrence	GLQuote	OccurrenceNote
LEV	2	16	dzz1		אֶת־ אַזְכָּרָתָ֗⁠הּ	1	as its memorial portion	The handful of the grain that is the **memorial offering** represents the whole grain offering. This means the whole offering belongs to Yahweh. See how you translated this in [Leviticus 2:2](../02/02.md).
LEV	3	intro	ur1s			0		# Leviticus 3 General Notes<br><br>## Structure and formatting<br><br>This chapter gives instructions about how to offer a fellowship offering.<br><br>## Special concepts in this chapter<br><br>### Fat<br><br>The fat of the animal was considered the best part of the animal to eat. Therefore, this belonged to Yahweh. This is why the Israelites were not allowed to consume it.
LEV	3	1	s18u			0	General Information:	Moses continues telling the people what Yahweh wants them to do.
LEV	3	1	i61a		לִ⁠פְנֵ֥י יְהוָֽה	1	before the face of Yahweh	Alternate translation: “in the presence of Yahweh” or “to Yahweh”
LEV	3	2	wq58	translate-symaction	וְ⁠סָמַ֤ךְ יָד⁠וֹ֙ עַל־ רֹ֣אשׁ	1	And he will lay his hand on the head of	This is a symbolic action that identifies the person with the animal he is offering. In this way the person is offering himself to Yahweh through the animal. See how you translated this in [Leviticus 1:4](../01/04.md). (See: [[rc://en/ta/man/translate/translate-symaction]])
LEV	3	2	tf9p	figs-explicit	וְ⁠זָרְק֡וּ בְּנֵי֩ אַהֲרֹ֨ן הַ⁠כֹּהֲנִ֧ים אֶת־ הַ⁠דָּ֛ם	1	And the sons of Aaron, the priests, will sprinkle the blood	It is implied that before they **sprinkle the blood**, they catch blood in a bowl as the it drains from the animal. (See: [[rc://en/ta/man/translate/figs-explicit]])
LEV	3	3	u5fg		אֶת־ הַ⁠קֶּ֔רֶב	1	the inner parts	Here, **the inner parts** refers to the stomach and intestines.
LEV	3	4	p1xl		הַ⁠כְּסָלִ֑ים	1	the loins	The **loins** is the part of the body on the sides of the backbone between the ribs and hipbone.
LEV	3	4	gs74		הַ⁠יֹּתֶ֨רֶת֙ עַל־ הַ⁠כָּבֵ֔ד	1	the lobe on the liver	The **lobe** is the curved or rounded part of the **liver**. This is considered the best part of the liver to eat. Alternate translation: “the best part of the liver”
LEV	3	5	yv72	figs-metaphor	רֵ֥יחַ נִיחֹ֖חַ לַֽ⁠יהוָֽה	1	a sweet aroma to Yahweh	**Yahweh** being pleased with the sincere worshiper who offered the sacrifice is spoken of as if God were pleased with the **aroma** of the burning sacrifice. See how you translated this in [Leviticus 1:9](../01/09.md). (See: [[rc://en/ta/man/translate/figs-metaphor]])
LEV	3	7	vda3		לִ⁠פְנֵ֥י יְהוָֽה	1	before the face of Yahweh	Alternate translation: “in the presence of Yahweh” or “to Yahweh”
LEV	3	8	j6nx	translate-symaction	וְ⁠סָמַ֤ךְ אֶת־ יָד⁠וֹ֙ עַל־ רֹ֣אשׁ	1	And he will lay his hand on the head of	This is a symbolic action that identifies the person with the animal he is offering. In this way the person is offering himself to Yahweh through the animal. (See: [[rc://en/ta/man/translate/translate-symaction]])
LEV	3	8	grd8	figs-explicit	וְ֠⁠זָרְקוּ בְּנֵ֨י אַהֲרֹ֧ן אֶת־ דָּמ֛⁠וֹ	1	And the sons of Aaron will sprinkle its blood	It is implied that before they **sprinkle** the **blood**, they catch the blood in a bowl as it drains from the animal. (See: [[rc://en/ta/man/translate/figs-explicit]])
LEV	3	9	e5hx		אֶת־ הַ⁠קֶּ֔רֶב	1	the inner parts	The **inner parts** are the stomach and intestines.
LEV	3	10	v2hz		שְׁתֵּ֣י הַ⁠כְּלָיֹ֔ת וְ⁠אֶת־ הַ⁠חֵ֨לֶב֙ אֲשֶׁ֣ר עֲלֵ⁠הֶ֔ן אֲשֶׁ֖ר עַל־ הַ⁠כְּסָלִ֑ים וְ⁠אֶת־ הַ⁠יֹּתֶ֨רֶת֙ עַל־ הַ⁠כָּבֵ֔ד עַל־ הַ⁠כְּלָיֹ֖ת יְסִירֶֽ⁠נָּה	1	the two kidneys and the fat that is on them, which is by the loins, and the lobe on the liver which he will remove with the kidneys	The words **he will remove** can be placed at the beginning of the sentence in verse 9. “he will remove the two kidneys and the fat that is on them, which is by the loins, and the lobe on the liver”
LEV	3	10	qp7h		וְ⁠אֵת֙ שְׁתֵּ֣י הַ⁠כְּלָיֹ֔ת	1	and the two kidneys	You can start a new sentence here. Alternate translation: “He must remove the kidneys”
LEV	3	10	l368		הַ⁠כְּסָלִ֑ים	1	the loins	The **loins** is the part of the body on the sides of the backbone between the ribs and hipbone.
LEV	3	10	vg1i		הַ⁠יֹּתֶ֨רֶת֙ עַל־ הַ⁠כָּבֵ֔ד	1	the lobe on the liver	The **lobe** is the curved or rounded part of the **liver**. This is considered the best part of the liver to eat. Alternate translation: “the best part of the liver”
LEV	3	11	w7se		וְ⁠הִקְטִיר֥⁠וֹ הַ⁠כֹּהֵ֖ן הַ⁠מִּזְבֵּ֑חָ⁠ה לֶ֥חֶם אִשֶּׁ֖ה לַ⁠יהוָֽה	1	And the priest will burn it on the altar as food, an offering made by fire to Yahweh	Translate this in a way that makes it clear that **Yahweh** does not actually eat the **food**. Alternate translation: “will burn those things on the altar as an offering to Yahweh. Those things will come from your food supplies”
LEV	3	12	blm6		לִ⁠פְנֵ֥י יְהוָֽה	1	before the face of Yahweh	Alternate translation: “in the presence of Yahweh” or “to Yahweh”
LEV	3	13	a245	translate-symaction	וְ⁠סָמַ֤ךְ אֶת־ יָד⁠וֹ֙ עַל־ רֹאשׁ֔⁠וֹ	1	And he must lay his hand on its head	This is a symbolic action that identifies the person with the animal he is offering. In this way the person is offering himself to Yahweh through the animal. See how you translated this in [Leviticus 1:4](../01/04.md). (See: [[rc://en/ta/man/translate/translate-symaction]])
LEV	3	13	shc1	figs-explicit	וְ֠⁠זָרְקוּ בְּנֵ֨י אַהֲרֹ֧ן אֶת־ דָּמ֛⁠וֹ	1	And the sons of Aaron will sprinkle its blood	It is implied that before they **sprinkle** the **blood**, they catch the blood in a bowl as it drains from the animal. (See: [[rc://en/ta/man/translate/figs-explicit]])
LEV	3	14	j58j		וְ⁠הִקְרִ֤יב	1	And he will offer	Here **he** refers to the person offering the sacrifice.
