Reference	ID	Tags	SupportReference	Quote	Occurrence	Note
1:2	tgts		rc://*/ta/man/translate/writing-pronouns	ὃς ἐμαρτύρησεν	1	The pronoun **who** refers to John, the author of this book. If it would be helpful in your language, you could say that explicitly. It may be helpful to begin a new sentence here. Alternate translation: “John testified” or “I, John, testified” (See: [[rc://*/ta/man/translate/writing-pronouns]])
1:2	va4c		rc://*/ta/man/translate/figs-metonymy	τὸν λόγον τοῦ Θεοῦ	1	Here, John uses **word** figuratively to refer to the message that God spoke by using words. If it would be helpful in your language, you could express this meaning plainly. Alternate translation: “the message that God spoke” (See: [[rc://*/ta/man/translate/figs-metonymy]])
1:2	wb7z		rc://*/ta/man/translate/figs-abstractnouns	τὴν μαρτυρίαν Ἰησοῦ Χριστοῦ	1	If your language does not use an abstract noun for the idea of **testimony**, you could express the same idea in another way. Alternate translation: “what Jesus Christ testified” (See: [[rc://*/ta/man/translate/figs-abstractnouns]])
1:2	b5se		rc://*/ta/man/translate/figs-possession	τὴν μαρτυρίαν Ἰησοῦ Χριστοῦ	1	John is using a possessive form to describe the **testimony** that **Jesus Christ** gave. If it would be helpful in your language, you could express the meaning explicitly. Alternate translation: “the testimony that Jesus Christ gave” (See: [[rc://*/ta/man/translate/figs-possession]])
1:3	le65		rc://*/ta/man/translate/figs-genericnoun	ὁ ἀναγινώσκων	1	Here, **the one who reads** does not refer to a specific person. It refers to anyone who reads the words of the prophecy **aloud**, that is, in public. Express this in the way that would be most natural in your language. Alternate translation: “anyone who reads aloud” (See: [[rc://*/ta/man/translate/figs-genericnoun]])
1:3	t0q3		rc://*/ta/man/translate/figs-explicit	τῆς προφητείας	1	Here, **this prophecy** refers to this whole book that John is writing. If it would be helpful in your language, you could express this meaning explicitly. Alternate translation: “of this book of prophecy” (See: [[rc://*/ta/man/translate/figs-explicit]])
1:3	h37b		rc://*/ta/man/translate/figs-activepassive	τηροῦντες τὰ ἐν αὐτῇ γεγραμμένα	1	If your language does not use this passive form, you can state this in active form. Alternate translation: “who keep what John has written in it” or “who obey what they read in it” (See: [[rc://*/ta/man/translate/figs-activepassive]])
1:3	dod2		rc://*/ta/man/translate/figs-idiom	τηροῦντες	1	See the discussion of the term “keep” in the General Introduction to Revelation. If it would be helpful in your language, you could state the meaning of this expression plainly here and elsewhere throughout the book. Alternate translation: “obeying” (See: [[rc://*/ta/man/translate/figs-idiom]])
1:3	dwt8		rc://*/ta/man/translate/figs-explicit	ὁ & καιρὸς ἐγγύς	1	Here, **the time** refers specifically to the appointed time when God will make the prophecies in this book come true. If it would be helpful in your language, you could express this meaning explicitly. Alternate translation: “the time for the fulfillment of what is written in this book is near” (See: [[rc://*/ta/man/translate/figs-explicit]])
1:3	myem		rc://*/ta/man/translate/figs-metaphor	ὁ & καιρὸς ἐγγύς	1	Here, John speaks figuratively of **time** as if it could be **near** something. If it would be helpful in your language, you could express this meaning plainly. Alternate translation: “the time will be soon” (See: [[rc://*/ta/man/translate/figs-metaphor]])
1:4	vw1t		rc://*/ta/man/translate/figs-123person	Ἰωάννης	1	In this culture, letter writers would give their own names first, and they would refer to themselves in the third person. If it would be helpful in your language, you could use the first person. If your language has a particular way of introducing the author of a letter, you could also use that. Alternate translation: “I, John, am writing this letter” or “From John” (See: [[rc://*/ta/man/translate/figs-123person]])
1:4	apl8		rc://*/ta/man/translate/figs-123person	ταῖς ἑπτὰ ἐκκλησίαις ταῖς ἐν τῇ Ἀσίᾳ	1	In this culture, after giving their own names, letter writers would then say to whom they were writing, naming those people in the third person. If it would be helpful in your language, you could use the second person. Alternate translation: “to you who are members of the seven churches in Asia” (See: [[rc://*/ta/man/translate/figs-123person]])
1:4	y9yh		rc://*/ta/man/translate/translate-blessing	χάρις ὑμῖν καὶ εἰρήνη, ἀπὸ ὁ ὢν, καὶ ὁ ἦν, καὶ ὁ ἐρχόμενος, καὶ ἀπὸ τῶν ἑπτὰ πνευμάτων, ἃ ἐνώπιον τοῦ θρόνου αὐτοῦ	1	In this culture, letter writers would offer a good wish for the recipient before introducing the main business of the letter. Use a form in your language that makes it clear that this is a greeting and blessing. Alternate translation: “May the one who is and who was and who is coming and the seven spirits who are before his throne give you grace and peace” (See: [[rc://*/ta/man/translate/translate-blessing]])
1:4	lsun		rc://*/ta/man/translate/figs-abstractnouns	χάρις ὑμῖν καὶ εἰρήνη, ἀπὸ ὁ ὢν, καὶ ὁ ἦν, καὶ ὁ ἐρχόμενος, καὶ ἀπὸ τῶν ἑπτὰ πνευμάτων, ἃ ἐνώπιον τοῦ θρόνου αὐτοῦ	1	If your language does not use an abstract noun for the ideas of **grace** and **peace**, you could express the same ideas in another way. Alternate translation: “May the one who is and who was and who is coming and the seven spirits who are before his throne treat you kindly and make you peaceful” (See: [[rc://*/ta/man/translate/figs-abstractnouns]])
1:4	unul		rc://*/ta/man/translate/figs-explicit	ὁ ὢν, καὶ ὁ ἦν, καὶ ὁ ἐρχόμενος	1	These three phrases all refer to God. If it would be helpful in your language, you could say this explicitly. Alternate translation: “God, who is and who was and who is coming” (See: [[rc://*/ta/man/translate/figs-explicit]])
1:4	qsu6		rc://*/ta/man/translate/figs-metaphor	ὁ ἐρχόμενος	1	Here, the phrase **who is coming** could refer to: (1) God’s future existence, to complete the idea that God exists in the past, present, and future. In other words, John may be using **is coming** figuratively to mean that God will exist in the future. Alternate translation: “who will be” or “who will still exist in the future” (2) the actual act of coming, when God will come to judge all of the people of the earth. Alternate translation: “who will come to judge” (See: [[rc://*/ta/man/translate/figs-metaphor]])
1:4	x38p		rc://*/ta/man/translate/writing-symlanguage	τῶν ἑπτὰ πνευμάτων	1	The number **seven** is often used in the Bible as a symbol for completeness and perfection. Here, the **seven spirits** could refer to: (1) the Spirit of God, that is, the Holy Spirit, who is described with seven attributes in [Isaiah 11:2](../isa/11/02.md). Alternate translation: “the sevenfold Holy Spirit” (2) seven individual spirits who serve God and who also might be the “seven angels” whom John describes in [8:2](../08/02.md). Alternate translation: “the seven spirit beings” or “the seven angelic spirits” (See: [[rc://*/ta/man/translate/writing-symlanguage]])
1:5	w24x			καὶ ἀπὸ Ἰησοῦ Χριστοῦ	1	The first half of this verse continues the sentence from the previous verse. It may be helpful to begin a new sentence here and to repeat some of the information from the previous verse. Alternate translation: “And may grace and peace also be to you from Jesus Christ”
1:5	gz2n		rc://*/ta/man/translate/writing-quotations	ὁ μάρτυς ὁ πιστός, ὁ πρωτότοκος τῶν νεκρῶν, καὶ ὁ ἄρχων τῶν βασιλέων τῆς γῆς	1	This phrase **the faithful witness** is a title that describes Jesus Christ. The phrase probably comes from [Psalm 89:37](../psa/089/037.md). The other titles that describe Jesus Christ in this verse also come from Psalm 89, **the firstborn from the dead** and **the ruler of the kings of the earth**. Psalm 89 itself refers to the promises that God gave to David in [2 Samuel 7](../2sa/07/01.md). So all of these titles describe Jesus Christ as the one who completes God’s promises to David. You may want to include some of this information in a footnote. You may also want to indicate that these titles are Old Testament quotations by putting them in quotation marks or by indenting them. (See: [[rc://*/ta/man/translate/writing-quotations]])
1:5	l3h8		rc://*/ta/man/translate/figs-metaphor	ὁ πρωτότοκος τῶν νεκρῶν	1	John is speaking as if Jesus was “born” when he became alive again after he died. Since Jesus was the first person to do this, John says that he is the **firstborn**. This phrase probably alludes to [Psalm 89:27](../psa/89/27.md). If it would be helpful in your language, you could express this meaning plainly. Alternate translation: “the first person to become alive again after dying” (See: [[rc://*/ta/man/translate/figs-metaphor]])
1:5	j1xp		rc://*/ta/man/translate/figs-nominaladj	τῶν νεκρῶν	1	John is using the adjective **dead** as a noun to mean a certain kind of person. Your language may use adjectives in the same way. If not, you can translate this word with an equivalent phrase. Alternate translation: “from among people who have died” (See: [[rc://*/ta/man/translate/figs-nominaladj]])
1:5	ttqn		rc://*/ta/man/translate/translate-versebridge		1	A new sentence begins here that continues through the rest of the next verse. This sentence praises Jesus. To make this clear for your readers, you could create a verse bridge for verses 5–6 and begin with John’s wish that Jesus receive glory and power. A verse bridge might say something like this: “May the glory and the power forever be to Jesus because he is the one who loves us and who has released us from our sins by his blood and who has made us a kingdom, priests for his God and Father. Amen.” (See: [[rc://*/ta/man/translate/translate-versebridge]])
1:5	tqfs		rc://*/ta/man/translate/writing-pronouns	τῷ ἀγαπῶντι ἡμᾶς	1	Here, **the one** refers to Jesus Christ. If this is not clear to your readers, you can say this explicitly. Alternate translation: “To Jesus Christ, who loves us” (See: [[rc://*/ta/man/translate/writing-pronouns]])
1:5	u6v7		rc://*/ta/man/translate/figs-metaphor	λύσαντι ἡμᾶς ἐκ τῶν ἁμαρτιῶν ἡμῶν	1	Here John uses the word **released** figuratively to mean forgiving people for their **sins**. If this would confuse your readers, you could express the meaning in a non-figurative way. Alternative translation: “having forgiven us for our sins” (See: [[rc://*/ta/man/translate/figs-metaphor]])
1:5	rvmr		rc://*/ta/man/translate/figs-exclusive	ἡμᾶς & ἡμῶν	1	The words **us** and **our** here include both John and his readers. (See: [[rc://*/ta/man/translate/figs-exclusive]])
1:5	jpnq		rc://*/ta/man/translate/figs-metonymy	ἐκ τῶν ἁμαρτιῶν ἡμῶν	1	John uses **sins** figuratively to refer to the punishment for **sins**. He means that Jesus causes people who believe in him to escape eternal punishment for their sins. If this would confuse your readers, you could express this meaning plainly. Alternate translation: “from the punishment for our sins” (See: [[rc://*/ta/man/translate/figs-metonymy]])
1:5	q64f		rc://*/ta/man/translate/figs-metonymy	τῷ αἵματι αὐτοῦ	1	Here, **blood** figuratively represents the death of Christ on the cross. If it would be helpful in your language, you could use a comparable word that stands for death or express the idea in non-figurative language. Alternate translation: “his death on the cross” (See: [[rc://*/ta/man/translate/figs-metonymy]])
1:6	nhfb		rc://*/ta/man/translate/figs-metaphor	βασιλείαν	1	Here, **a kingdom** functions as a metaphor for the unity that believers have as they belong to each other and to God. If it would be helpful to your readers, you could indicate the meaning of **kingdom** here explicitly. Alternate translation: “a group that belongs to God” (See: [[rc://*/ta/man/translate/figs-metaphor]])
1:6	iq7j		rc://*/ta/man/translate/figs-metaphor	ἱερεῖς	1	Here, the word **priests** functions as a metaphor for people who live to serve God. If it would be helpful to your readers, you could indicate this meaning explicitly. Alternate translation: “people who work” or “people who live” (See: [[rc://*/ta/man/translate/figs-metaphor]])
1:6	nesy		rc://*/ta/man/translate/figs-abstractnouns	αὐτῷ ἡ δόξα καὶ τὸ κράτος	1	If your language does not use abstract nouns for **glory** or **power**, you could express these ideas in other ways. Here, **power** refers to the authority that Jesus has to rule over his kingdom. Alternate translation: “may people glorify Jesus and may he rule over everyone” or “may people honor Jesus and may he reign” (See: [[rc://*/ta/man/translate/figs-abstractnouns]])
1:6	ne7x		rc://*/ta/man/translate/guidelines-sonofgodprinciples	τῷ Θεῷ καὶ Πατρί αὐτοῦ	1	Here, the words **God** and **Father** refer to one person, not two. This is God the Father who exists with the Son and the Holy Spirit as God. The name **Father** is an important title for God that describes the relationship between God and Jesus. Alternate translation: “for God, his Father” or “for God, who is the Father of Jesus” (See: [[rc://*/ta/man/translate/guidelines-sonofgodprinciples]])
1:6	r456		rc://*/ta/man/translate/translate-transliterate	ἀμήν	1	See the discussion in the General Introduction to Revelation about how to represent the word **Amen** in your translation, here and in its other occurrences throughout the book. (See: [[rc://*/ta/man/translate/translate-transliterate]])
1:7	ldv8		rc://*/ta/man/translate/figs-quotemarks	ἰδοὺ, ἔρχεται μετὰ τῶν νεφελῶν, καὶ ὄψεται αὐτὸν πᾶς ὀφθαλμὸς, καὶ οἵτινες αὐτὸν ἐξεκέντησαν, καὶ κόψονται ἐπ’ αὐτὸν πᾶσαι αἱ φυλαὶ τῆς γῆς	1	The clauses **Behold, he is coming with the clouds**, **every eye will see him, even those who pierced him**, and **will mourn because of him** are quotations from the Old Testament. It may be helpful to your readers to indicate this by setting off all of this material with quotation marks or with whatever other punctuation or convention your language uses to indicate a quotation. (See: [[rc://*/ta/man/translate/figs-quotemarks]])
1:7	mx1c		rc://*/ta/man/translate/figs-metaphor	ἰδοὺ	1	As the General Introduction to Revelation discusses, here John is using the term **Behold** to focus his listeners’ attention on what he is about to say. Your language may have a comparable expression that you can use in your translation, in this instance and throughout the book. Alternate translation: “Listen carefully!” (See: [[rc://*/ta/man/translate/figs-metaphor]])
1:7	bbqj		rc://*/ta/man/translate/writing-pronouns	ἔρχεται μετὰ τῶν νεφελῶν	1	The pronoun **he** here refers to Jesus Christ. If this is unclear to your readers, you could express the meaning explicitly. Alternate translation: “Jesus is coming with the clouds” (See: [[rc://*/ta/man/translate/writing-pronouns]])
1:7	isa6			ἔρχεται μετὰ τῶν νεφελῶν	1	This phrase probably refers to [Daniel 7:13](../dan/07/13.md). You may want to include this information in a footnote.
1:7	k0qo		rc://*/ta/man/translate/figs-explicit	ἔρχεται μετὰ τῶν νεφελῶν	1	Jesus went into **the clouds** when he went up to heaven after God raised him from the dead. When Jesus returns, he will also come **with the clouds**. It is not clear whether this means implicitly that he will be sitting or riding on clouds or coming in the clouds or **with the clouds** in some other way. Your translation should express this in a way that is natural in your language. Alternate translation: “he approaches on the clouds” (See: [[rc://*/ta/man/translate/figs-explicit]])
1:7	nxqe			ὄψεται αὐτὸν πᾶς ὀφθαλμὸς, καὶ οἵτινες αὐτὸν ἐξεκέντησαν, καὶ κόψονται ἐπ’ αὐτὸν πᾶσαι αἱ φυλαὶ τῆς γῆς	1	These phrases probably refer to [Zechariah 12:10](../zec/12/10.md). You may want to include this information in a footnote.
1:7	hb4i		rc://*/ta/man/translate/figs-synecdoche	πᾶς ὀφθαλμὸς	1	Since people see with their eyes, the word **eye** is used to refer to people. If this would not be natural in your language, you could express the meaning plainly. Alternate translation: “every person” or “everyone” (See: [[rc://*/ta/man/translate/figs-synecdoche]])
1:7	ndf6		rc://*/ta/man/translate/figs-metonymy	καὶ οἵτινες αὐτὸν ἐξεκέντησαν	1	Jesus’ hands and feet were **pierced** when he was nailed to the cross and a soldier **pierced** his side with a spear. Here **those who pierced him** refers to the people who killed him. If this would not be natural in your language, you could express the meaning plainly. Alternate translation: “even those who pierced and killed him” or “even those who stabbed him to death” (See: [[rc://*/ta/man/translate/figs-metonymy]])
1:7	ewtl		rc://*/ta/man/translate/figs-ellipsis	καὶ οἵτινες αὐτὸν ἐξεκέντησαν	1	John is leaving out some of the words that a clause would need in many languages to be complete. If this would not be natural in your language, you could supply these words from the previous clause. Alternate translation: “even those who pierced him will see him” (See: [[rc://*/ta/man/translate/figs-ellipsis]])
1:7	s0rd		rc://*/ta/man/translate/figs-doublet	ναί! ἀμήν!	1	Here, the phrase **Yes, Amen** has two words that mean basically the same thing. **Yes** affirms, emphasizes, and strengthens the following word, **Amen**. If your language does not use repetition to do this, you could use one phrase and provide emphasis in another way. Alternate translation: “Certainly it shall be thus!” or “Yes indeed, may this truly be so!” (See: [[rc://*/ta/man/translate/figs-doublet]])
1:8	c96p		rc://*/ta/man/translate/writing-quotations	ἐγώ εἰμι τὸ Ἄλφα καὶ τὸ Ὦ, λέγει Κύριος, ὁ Θεός, ὁ ὢν, καὶ ὁ ἦν, καὶ ὁ ἐρχόμενος, ὁ Παντοκράτωρ	1	Here, **says the Lord God** indicates that the clauses that come before and after this phrase are quotations. If it would be helpful in your language, you could move this phrase to the beginning or end of the verse. Alternate translation: “The Lord God says, ‘I am the alpha and the omega, the one who is, and who was, and who is coming, the Almighty.’” (See: [[rc://*/ta/man/translate/writing-quotations]])
1:8	ufix		rc://*/ta/man/translate/figs-metaphor	τὸ Ἄλφα καὶ τὸ Ὦ	1	The first and last letters of the Greek alphabet are **alpha** and **omega**. Comparing God to these letters means that he is the first and the last of all things. If it would be helpful in your language, you may consider using the first and last letters of your  alphabet, or use plain language. Alternate translation: “the A and the Z” or “the first and the last” or “the one who began and will end all things” (See: [[rc://*/ta/man/translate/figs-metaphor]])
1:8	l1ss		rc://*/ta/man/translate/figs-merism	τὸ Ἄλφα καὶ τὸ Ὦ	1	Here the phrase **the alpha and the omega** refers to the eternal nature of God the Father or that of Jesus Christ. The Greek alphabet represents time, and referring to the beginning and ending letters includes all of those in between. In other words, these letters represent all of time. Therefore, the idea here is that God always exists. The second part of the verse says this plainly. Alternate translation: “the one who always existed and will always exist” (See: [[rc://*/ta/man/translate/figs-merism]])
1:8	t0ga		rc://*/ta/man/translate/translate-textvariants	τὸ Ἄλφα καὶ τὸ Ὦ, λέγει Κύριος	1	Some versions add the phrase “the Beginning and the End” after this statement. If a translation of the Bible exists in your region, you may wish to use the phrase it uses. If a translation of the Bible does not exist in your region, you may wish to follow the example of the ULT. (See: [[rc://*/ta/man/translate/translate-textvariants]])
1:8	in5e		rc://*/ta/man/translate/figs-metaphor	ὁ ἐρχόμενος	1	See how you translated the phrase **who is coming** in [1:4](../01/04.md). (See: [[rc://*/ta/man/translate/figs-metaphor]])
1:9	mg1k		rc://*/ta/man/translate/figs-you	ὁ ἀδελφὸς ὑμῶν	1	Here, **your** is plural and refers to the believers assembled among the seven churches mentioned in chapters 1–3 of this book. If it would be clearer in your language, you could say this explicitly. Alternate translation: “the brother of you believers” (See: [[rc://*/ta/man/translate/figs-you]])
1:9	y5gy		rc://*/ta/man/translate/figs-metaphor	ὁ ἀδελφὸς	1	John is using the term **brother** to mean that he shares the same faith. If it would be helpful in your language, you could state the meaning plainly. Alternate translation: “your fellow believer” (See: [[rc://*/ta/man/translate/figs-metaphor]])
1:9	ikek		rc://*/ta/man/translate/figs-abstractnouns	βασιλείᾳ	1	If your language does not use abstract nouns for the ideas of **suffering**, **kingdom**, and **endurance**, you could express these ideas in another way. Alternate translation: “someone who is patiently enduring while suffering just as you are because we belong to Jesus” (See: [[rc://*/ta/man/translate/figs-abstractnouns]])
1:9	o6k9		rc://*/ta/man/translate/figs-metaphor	ἐν Ἰησοῦ	1	Here John pictures **Jesus** as containing the **suffering**, **kingdom**, and **patient endurance** that everyone who believes in him experiences. If it would be helpful in your language, you could express this idea plainly. Alternate translation: “that we all experience because we believe in Jesus” (See: [[rc://*/ta/man/translate/figs-metaphor]])
1:9	c1a9		rc://*/ta/man/translate/figs-metonymy	διὰ τὸν λόγον τοῦ Θεοῦ	1	John uses **word of God** figuratively to describe the gospel message that came from God and that John proclaimed by using words. If it would be helpful in your language, you could express the meaning plainly. Alternate translation: “because of the message from God” (See: [[rc://*/ta/man/translate/figs-metonymy]])
1:9	sim8		rc://*/ta/man/translate/figs-possession	τὴν μαρτυρίαν Ἰησοῦ	1	John is using a possessive form to describe the **testimony** about **Jesus** that John proclaimed. If it would be helpful in your language, you could express this meaning explicitly. Alternate translation: “the testimony that I proclaimed about Jesus” (See: [[rc://*/ta/man/translate/figs-possession]])
1:10	s2sw		rc://*/ta/man/translate/figs-idiom	ἐγενόμην ἐν Πνεύματι	1	Here, **in the Spirit** could mean: (1) God’s Spirit (the Holy Spirit) took control of John in order to influence John to receive divine revelation. Alternate translation: “I was influenced by the Spirit of God” or “God’s Spirit took control of me” (2) God caused John’s spirit to be in a state so that he could perceive revelation. Alternate translation: “God influenced my spirit” or “God took control of my spirit” (See: [[rc://*/ta/man/translate/figs-idiom]])
1:10	lnj2		rc://*/ta/man/translate/figs-explicit	τῇ Κυριακῇ ἡμέρᾳ	1	Here, **the Lord’s day** refers specifically to the first day of the week, which was the day when believers gathered to worship together in honor of the Lord’s resurrection. If this is unclear to your readers, you could express the meaning explicitly, using the term in your language for the first day of the week. Alternate translation: “Sunday, the Lord’s day” (See: [[rc://*/ta/man/translate/figs-explicit]])
1:10	fa68		rc://*/ta/man/translate/figs-simile	φωνὴν μεγάλην ὡς σάλπιγγος	1	The **voice** was very **loud** so that the noise sounded **like a trumpet**. If it would be helpful in your language, you could express the meaning plainly. Alternate translation: “a voice as loud as a trumpet being blown” (See: [[rc://*/ta/man/translate/figs-simile]])
1:10	ggph		rc://*/ta/man/translate/figs-metonymy	φωνὴν μεγάλην	1	Here, **a loud voice** refers to a person speaking loudly, who is later revealed to be Jesus Christ. If it would be helpful in your language, you could express the meaning plainly. Alternate translation: “a sound of someone speaking loudly” (See: [[rc://*/ta/man/translate/figs-metonymy]])
1:10	fu9q		rc://*/ta/man/translate/translate-unknown	ὡς σάλπιγγος	1	A **trumpet** was an instrument for making a loud sound that, in John’s time, was probably made of metal. If you do not have trumpets in your culture, use a word in your language for a loud instrument. (See: [[rc://*/ta/man/translate/translate-unknown]])
1:11	y4ab		rc://*/ta/man/translate/writing-quotations	λεγούσης	1	Here, **saying** introduces a quotation. What follows is what the voice of the previous verse said. Consider natural ways of introducing direct quotations in your language. You may want to start a new sentence here. Alternate translation: “That voice said” (See: [[rc://*/ta/man/translate/writing-quotations]])
1:11	kq6x		rc://*/ta/man/translate/translate-names	Ἔφεσον & Σμύρναν & Πέργαμον & Θυάτειρα & Σάρδεις & Φιλαδέλφιαν & Λαοδίκιαν	1	These are the names of cities in the Roman province of Asia. They would be found in the southwestern area of Turkey today. The list begins with Ephesus, the most important city at the time, and it moves clockwise around the cities, ending with Laodicea, the southernmost city. (See: [[rc://*/ta/man/translate/translate-names]])
1:12	r89l		rc://*/ta/man/translate/figs-metonymy	τὴν φωνὴν ἥτις	1	Here, **voice** refers figuratively to the person speaking. The context indicates that Jesus Christ is the one speaking here. If it would be helpful in your language, you could express the meaning plainly. Alternate translation: “who” (See: [[rc://*/ta/man/translate/figs-metonymy]])
1:12	flem		rc://*/ta/man/translate/writing-symlanguage	ἑπτὰ λυχνίας χρυσᾶς	1	Here, **seven golden lampstands** refers to seven poles that each hold one or more oil lamps at the top. These seven lamp holders are made of gold. Apparently these lamp holders represent the seven assemblies of believers in the seven cities mentioned in the previous verse. The number **seven** is often used in the Bible as a symbol for completeness and perfection, so it may be that these seven churches represent Christ’s church as a whole, that is, all believers. Alternate translation: “seven golden stands holding oil lamps” (See: [[rc://*/ta/man/translate/writing-symlanguage]])
1:13	xmx7		rc://*/ta/man/translate/figs-simile	ὅμοιον Υἱὸν Ἀνθρώπου	1	The expression **like a son of man** describes a human figure. It recalls the same phrase from [Daniel 7:13](../dan/07/13.md). The point of this comparison is that the figure John saw looked like a human. If it would be helpful in your language, you could express this meaning plainly. Alternate translation: “a being that looked like a man” or “a figure who resembled a human being” (See: [[rc://*/ta/man/translate/figs-simile]])
