Reference	ID	Tags	SupportReference	Quote	Occurrence	Note
1:3	j006		rc://*/ta/man/translate/figs-personification	וַ⁠יֹּ֣אמֶר יְהוּדָה֩ לְ⁠שִׁמְע֨וֹן & וַ⁠יֵּ֥לֶךְ אִתּ֖⁠וֹ שִׁמְעֽוֹן	1	The author is speaking of the tribes of Judah and Simeon as if they were individual people who could speak with each another. Alternate translation: “Then the people of Judah said to the people of Simeon … So the people of Simeon went with them” or “Then the commanders of the Judean army said to the commanders of the Simeonite army … So the Simeonite army went with the Judean army”
1:3	k7aq		rc://*/ta/man/translate/figs-metaphor	אָחִ֜י⁠ו	1	The author is using the term **brother** to describe people who are descended from the same ancestor. If it would be helpful in your language, you could state the meaning plainly. Alternate translation: “their kinsmen” or “their fellow Israelites”
1:3	j007		rc://*/ta/man/translate/figs-go	עֲלֵ֧ה אִתִּ֣⁠י	1	In a context such as this, your language might say “Come” instead of **Go**. Alternate translation: “Come with me”
1:3	j008		rc://*/ta/man/translate/figs-genericnoun	בַּֽ⁠כְּנַעֲנִ֔י	1	See how you translated this same expression in [1:1](../01/01.md). Alternate translation: “against the Canaanites who live there”
1:3	j009		rc://*/ta/man/translate/figs-explicit	וְ⁠הָלַכְתִּ֧י גַם־אֲנִ֛י אִתְּ⁠ךָ֖ בְּ⁠גוֹרָלֶ֑⁠ךָ	1	The Judeans are leaving some information implicit. You could state this information explicitly in your translation if that would be helpful to your readers. Alternate translation: “If you do, we will also go with you into your allotment and fight against the Canaanites who live there”
1:4	ku4h		rc://*/ta/man/translate/figs-synecdoche	וַ⁠יַּ֣עַל יְהוּדָ֔ה	1	The author is using the name of one of the tribes whose soldiers were in this army to mean the entire army, which included soldiers from both tribes. If it would be helpful in your language, you could state the meaning plainly. Alternate translation: “And the army of the tribe of Judah went up with the army of the tribe of Simeon”
1:4	j010		rc://*/ta/man/translate/figs-metonymy	וַ⁠יִּתֵּ֧ן יְהוָ֛ה אֶת־הַ⁠כְּנַעֲנִ֥י וְ⁠הַ⁠פְּרִזִּ֖י בְּ⁠יָדָ֑⁠ם	1	Here, **hand** represents the power or capability of a person. If it would be helpful in your language, you could use an equivalent expression or state the meaning plainly. Alternate translation: “and Yahweh gave them the power to conquer the Canaanites and the Perizzites”
1:4	j011		rc://*/ta/man/translate/figs-metonymy	וַ⁠יַּכּ֣וּ⁠ם	1	As the General Notes to this chapter discuss, when the author says that the armies of Judah and Simeon **struck** or hit the Canaanite and Perizzite soldiers who opposed them, he means that they killed them. Alternate translation: “And … they killed”
1:4	c9xq		rc://*/ta/man/translate/translate-names	בְּ⁠בֶ֔זֶק	1	**Bezek** is the name of a city in the territory in Canaan that was allotted to the tribe of Judah.
1:4	n19d		rc://*/ta/man/translate/translate-numbers	עֲשֶׂ֥רֶת אֲלָפִ֖ים	1	The author may be using the number **10,000** as an approximation or as a customary way of saying “very many.” Alternate translation: “a large number of”
1:5	j012		rc://*/ta/man/translate/figs-idiom	וַֽ֠⁠יִּמְצְאוּ	1	The word **found** does not mean that the armies of Judah and Simeon were intentionally searching for this man. It means that they encountered him when they reached the city of Bezek. Alternate translation: “and they encountered”
1:5	w88l		rc://*/ta/man/translate/translate-names	אֶת־אֲדֹנִ֥י בֶ֨זֶק֙	1	The word **Adoni-Bezek** is the name or title of a man. It means “the lord of Bezek,” and so it may be the title for the king who reigned in the city of Bezek.
1:5	i3pn		rc://*/ta/man/translate/figs-synecdoche	וַ⁠יִּֽלָּחֲמ֖וּ בּ֑⁠וֹ	1	The author is using Adoni-Bezek to represent both this king himself and his entire army. Alternate translation: “and they fought against him and his army”
1:5	j013		rc://*/ta/man/translate/figs-metaphor	וַ⁠יַּכּ֕וּ אֶת־הַֽ⁠כְּנַעֲנִ֖י וְ⁠אֶת־הַ⁠פְּרִזִּֽי	1	See how you translated the word **struck** in the previous verse. Alternate translation: “And they killed many Canaanite and Perizzite soldiers”
1:6	j014		rc://*/ta/man/translate/figs-explicitinfo	אֶת־בְּהֹנ֥וֹת יָדָ֖י⁠ו וְ⁠רַגְלָֽי⁠ו	1	Some languages use the same word for the largest finger and the largest toe, as the biblical text does here. If your language has different words for these, you can use both words in your translation. If the phrase might then seem to contain extra information that would be unnatural to express in your language, you could shorten it, as the UST does. Alternate translation: “the thumbs of his hands and the big toes of his feet” or “his thumbs and his big toes”
1:7	es2p		rc://*/ta/man/translate/translate-numbers	שִׁבְעִ֣ים ׀ מְלָכִ֡ים	1	This could be an approximate number, chosen for its symbolic significance. Alternate translation: “dozens of kings”
1:7	j015		rc://*/ta/man/translate/translate-unknown	מְלָכִ֡ים	1	In Canaan at this time, each city and town had a ruler who had the same title as someone who ruled over a large territory. So, for example, Pharaoh is called the “the king of Egypt” in Exodus 1:5, while the book of Joshua refers to the “king” of cities such as Libnah (Joshua 10:30) and Hebron (Joshua 10:37). If your language uses a different word for people who rule over one community than for people who rule over extensive areas, you could use that term here. Alternate translation: “chieftains”
1:7	t5fd		rc://*/ta/man/translate/figs-activepassive	בְּֽהֹנוֹת֩ יְדֵי⁠הֶ֨ם וְ⁠רַגְלֵי⁠הֶ֜ם מְקֻצָּצִ֗ים	1	If your language does not use this passive form, you could express the idea in active form or in another way that is natural in your language. See the General Notes to this chapter for an explanation of the practice described here. It is unlikely that Adoni-Bezek was the agent who did this personally. Alternate translation: “whose thumbs and big toes I ordered my soldiers to cut off”
1:7	g0oe		rc://*/ta/man/translate/figs-ellipsis	הָי֤וּ מְלַקְּטִים֙ תַּ֣חַת שֻׁלְחָנִ֔⁠י	1	Adoni-Bezek is leaving out some of the words that in many languages a sentence would need in order to be complete. You can supply these words from the context if that would be clearer in your language. Alternate translation: “were gathering scraps of food beneath my table”
1:7	p5cw		rc://*/ta/man/translate/figs-metaphor	הָי֤וּ מְלַקְּטִים֙ תַּ֣חַת שֻׁלְחָנִ֔⁠י	1	Dozens of **kings** would not have fit under the **table** where Adoni-Bezek ate his meals, so he probably does not mean this literally. Instead, he seems to be speaking of these defeated chieftains as if they were dogs that had to scrounge for food from the scraps that fell from his table. This indicates that he had reduced them to a state of servile dependence. If it would be helpful in your language, you could state the meaning plainly. Alternate translation: “had to survive on what little I gave them” or “were my helpless prisoners”
1:8	j016		rc://*/ta/man/translate/figs-metaphor	בְנֵֽי־יְהוּדָה֙	1	Here, **sons** means “descendants.” The author is describing the people of the tribe of Judah as descendants of their ancestor Judah. In context, the reference is specifically to the army of the tribe of Judah. Alternate translation: “the Judeans” or “the Judean army”
1:8	j017		rc://*/ta/man/translate/figs-synecdoche	בְנֵֽי־יְהוּדָה֙	1	As in [1:4](../01/04.md), the author is using the name **Judah** to represent the entire combined army. Alternate translation: “the armies of the tribes of Judah and Simeon”
1:8	hh58		rc://*/ta/man/translate/figs-metonymy	בִּ⁠יר֣וּשָׁלִַ֔ם וַ⁠יִּלְכְּד֣וּ אוֹתָ֔⁠הּ	1	Here, **Jerusalem** represents the people of that city. Alternate translation: “against the people who lived in Jerusalem and captured that city”
1:8	j018		rc://*/ta/man/translate/figs-metonymy	 וַ⁠יַּכּ֖וּ⁠הָ לְ⁠פִי־חָ֑רֶב	1	The author is speaking of the people who lived in the city of Jerusalem by association with the city itself, represented by the pronoun **it**. If it would be helpful in your language, you could use an equivalent expression or express the meaning plainly. Alternate translation: “And they struck the people who lived there with the mouth of the sword”
1:8	j019		rc://*/ta/man/translate/figs-personification	 וַ⁠יַּכּ֖וּ⁠הָ לְ⁠פִי־חָ֑רֶב	1	The author is speaking of **the sword** as if it were a living thing that had a **mouth** and could eat. This is probably a reference to the way a sword cuts into a person as if it were an animal biting him. (The **mouth** of a **sword** could be its point or its edge.) If it would be helpful in your language, you could state the meaning plainly. Alternate translation: “And with their swords they killed the people who lived there”
1:8	j020		rc://*/ta/man/translate/figs-synecdoche	 וַ⁠יַּכּ֖וּ⁠הָ לְ⁠פִי־חָ֑רֶב	1	The author is may be using one kind of weapon, the **sword**, to mean all of the weapons that the soliders used. If it would be helpful in your language, you could state the meaning plainly. Alternate translation: “And with their weapons they killed the people who lived there”
1:8	j021		rc://*/ta/man/translate/figs-metaphor	וְ⁠אֶת־הָ⁠עִ֖יר שִׁלְּח֥וּ בָ⁠אֵֽשׁ	1	The author is speaking as if the Israelites had literally **sent** or thrown the **city** of Jerusalem into a large **fire** that was burning nearby. (This same expression occurs in Judges 20:48.) If it would be clearer in your language, you could state the meaning plainly. Alternate translation: “and they set the city on fire”
1:9	cs3t		rc://*/ta/man/translate/figs-metaphor	בְּנֵ֣י יְהוּדָ֔ה	1	See how you translated this expression in the previous verse. Alternate translation: “the armies of the tribes of Judah and Simeon”
1:9	x4ew		rc://*/ta/man/translate/translate-names	וְ⁠הַ⁠שְּׁפֵלָֽה	1	The word **Shephelah** is the name of a region with the territory that was assigned to the tribe of Judah. It consists of hills that are lower than the central ridge where Jerusalem is located. Alternate translation: “and the foothills”
1:10	j022		rc://*/ta/man/translate/figs-synecdoche	יְהוּדָ֗ה	1	See how you translated the term “Judah” in [1:4](../01/04.md) and the expression “the sons of Judah” in [1:8](../01/08.md). Alternate translation: “the combined army”
1:10	ax37		rc://*/ta/man/translate/writing-background	וְ⁠שֵׁם־חֶבְר֥וֹן לְ⁠פָנִ֖ים קִרְיַ֣ת אַרְבַּ֑ע	1	Here the author is providing background information to help readers understand what is happening in the story. The author probably wrote this because his readers knew this city as **Hebron**. But at the time when Israel attacked it, it was called **Kiriath Arba**. In your translation, introduce this information in a way that would be natural in your own language and culture. You may also wish to mark it in some way as background information, such as by putting it in parentheses as the ULT does. Alternate translation: “Hebron used to be called Kiriath Arba”
1:10	j023		rc://*/ta/man/translate/translate-names	וַ⁠יַּכּ֛וּ אֶת־שֵׁשַׁ֥י וְ⁠אֶת־אֲחִימַ֖ן וְ⁠אֶת־תַּלְמָֽי	1	**Sheshai**, **Ahiman**, and **Talmai** are the names of three clans that lived in and around the city of Hebron.
1:10	edk7		rc://*/ta/man/translate/figs-personification	וַ⁠יַּכּ֛וּ אֶת־שֵׁשַׁ֥י וְ⁠אֶת־אֲחִימַ֖ן וְ⁠אֶת־תַּלְמָֽי	1	The author is using the names of these clans to refer by association to their armies. Alternate translation: “And they defeated the armies of the clans of Sheshai, Ahiman, and Talmai”
1:11	j024		rc://*/ta/man/translate/writing-pronouns	וַ⁠יֵּ֣לֶךְ	1	The pronoun **he** refers to “Judah” in the previous verse. That name represented the army of the tribe of Judah and implicitly the accompanying army of the tribe of Simeon. It may be helpful to clarify this for your readers. Alternate translation: “And these armies went”
1:11	lh59		rc://*/ta/man/translate/writing-background	וְ⁠שֵׁם־דְּבִ֥יר לְ⁠פָנִ֖ים קִרְיַת־סֵֽפֶר	1	See how you translated the similar sentence in the previous verse.
1:11	j025		rc://*/ta/man/translate/translate-names	דְּבִ֑יר	1	The word **Debir** is the name of a city in the territory that Joshua assigned to the tribe of Judah.
1:12	j026		rc://*/ta/man/translate/figs-explicit	וַ⁠יֹּ֣אמֶר כָּלֵ֔ב	1	The author assumes that readers will know that a man named **Caleb** was commanding the armies of Judah and Simeon at this point. (The full story is told in Joshua 15:13–19.) You could indicate this explicitly if that would be helpful to your readers. Alternate translation: “And Caleb, the man who was commanding these armies, said”
1:12	e7kf		rc://*/ta/man/translate/figs-metonymy	אֲשֶׁר־יַכֶּ֥ה אֶת־קִרְיַת־סֵ֖פֶר וּ⁠לְכָדָ֑⁠הּ	1	Caleb is using the name **Kiriath Sepher** to refer by association to the people who live in that city. Alternate translation: “Whoever defeats the people of Kiriath Sepher and captures their city”
1:12	n39v		rc://*/ta/man/translate/translate-names	אֶת־עַכְסָ֥ה	1	The word **Aksah** is the name of a woman.
1:13	xa4b		rc://*/ta/man/translate/translate-names	עָתְנִיאֵ֣ל בֶּן־קְנַ֔ז	1	The words **Othniel** and **Kenaz** are the names of men.
1:14	j027		rc://*/ta/man/translate/writing-background	וַ⁠יְהִ֣י	1	The author is using this phrase to introduce background information that is not part of the main narrative. In your translation, introduce this information in a way that would be natural in your own language and culture.
1:14	j028		rc://*/ta/man/translate/figs-explicit	בְּ⁠בוֹאָ֗⁠הּ	1	The author assumes that his readers will understand what he means by this phrase. This could mean: (1) that Aksah came to Kiriath Sepher in order to marry Othniel and that she made this **request** when she arrived and saw the land that Caleb had given to him. Alternate translation: “when Aksah arrived at Kiriath Sepher” (2) that the author is using this expression to describe Aksah entering Othniel’s household as his wife. Alternate translation: “once Aksah had married Othniel”
1:14	u3cc		rc://*/ta/man/translate/figs-explicit	וַ⁠תְּסִיתֵ֨⁠הוּ֙ לִ⁠שְׁא֤וֹל & הַ⁠שָּׂדֶ֔ה\n	1	The author is leaving implicit who was to make this request. The meaning does not seem to be that Aksah persuaded Othniel that he should **request** this **field** from Caleb, since he is not the one who asks; she is. In this culture, a young man such as Othniel may not have had the standing to make this kind of request from a leader such as Caleb. So the meaning seems to be that Aksah persuaded Othniel that she should ask for the field. In this culture, a daughter may have been able to make such a request of her father. Alternate translation: “that she persuaded him to allow her to request the field”
1:14	j029		rc://*/ta/man/translate/figs-explicit	מֵֽ⁠אֵת־אָבִ֨י⁠הָ֙ הַ⁠שָּׂדֶ֔ה	1	The author has a particular **field** in view. The narrative suggests implicitly that Caleb had given some land to Othniel but that it was arid territory. It suggests further that near this land, there was some ground that was suitable for cultivation because it was watered by springs. You could state this information explicitly in your translation if that would be helpful to your readers. Alternate translation: “from her father some land that was nearby the land that he had already given to Othniel and that was watered by springs and so could be cultivated”
1:14	j030		rc://*/ta/man/translate/figs-ellipsis	מַה־לָּֽ⁠ךְ	1	Caleb is leaving out some of the words that in many languages a sentence would need in order to be complete. You can supply these words from the context if that would be clearer in your language. Alternate translation: “What would you like me to do for you?”
1:15	j031		rc://*/ta/man/translate/figs-imperative	הָֽבָ⁠ה	1	This is an imperative, but it communicates a polite request rather than a command. Use a form in your language that communicates a polite request. It may be helpful to add an expression such as “please” to make this clear. Alternate translation: “Please give”
1:15	j032		rc://*/ta/man/translate/figs-abstractnouns	בְרָכָ֗ה	1	In this context, the word **blessing** is an abstract noun. It does not refer to something that someone would say to cause good and beneficial things to happen to a person. Instead, it refers to a good and beneficial thing itself. If your language does not use abstract nouns in this way, you could express the same idea in another way. Alternate translation: “something that will benefit me”
1:15	j033		rc://*/ta/man/translate/translate-tense	וְ⁠נָתַתָּ֥ה לִ֖⁠י	1	Aksah is using a verb form that could either indicate what a person ought to do or what a person is going to do. This could mean: (1) that since the land Caleb gave Aksah and Othniel was dry, he also ought to give them some land with springs of water. Alternate translation: “you should also give me” (2) that Aksah is answering Caleb’s question and this is implicitly her request. Alternate translation: “my request is that you will also give me”
1:15	j034		rc://*/ta/man/translate/figs-metonymy	גֻּלֹּ֣ת מָ֑יִם & אֵ֚ת גֻּלֹּ֣ת עִלִּ֔ית וְ⁠אֵ֖ת גֻּלֹּ֥ת תַּחְתִּֽית	1	Aksah and the author are using these expressions to mean by association the land on which these **springs** were located. Alternate translation: “some land that has springs of waters … some land in that area where there were upper springs and lower springs”
1:15	j035		rc://*/ta/man/translate/figs-explicitinfo	גֻּלֹּ֣ת מָ֑יִם	1	It might seem that this expression contains extra information that would be unnatural to express in your language. If so, you can shorten it. Alternate translation: “springs” or “land on which there are springs”
1:16	j036		rc://*/ta/man/translate/writing-background	 וּ⁠בְנֵ֣י קֵינִי֩	1	The author is introducing some further background information that is not part of the main narrative. In your translation, introduce this information in a way that would be natural in your own language and culture.
1:16	j037		rc://*/ta/man/translate/figs-metaphor	וּ⁠בְנֵ֣י	1	Since the actual sons of the man whom the author is describing here would have been in the same generation as Moses, the term **sons** could be intended literally. However, since those sons would have had three or even four generations of descendants by this time, the term may also be meant to include them. Alternate translation: “Now the descendants of”
1:16	fqe9		rc://*/ta/man/translate/translate-names	קֵינִי֩	1	The word **Kenite** is the name of a people group. Since the author has a specific **Kenite** in mind, your language might use a demonstrative pronoun here. Alternate translation: “that Kenite” or “that man from the Kenite people group”
1:16	x6ei		rc://*/ta/man/translate/translate-kinship	חֹתֵ֨ן מֹשֶׁ֜ה	1	Your language may have its own term or expression for this relationship. Alternate translation: “the father of Moses’ wife”
1:16	a29w		rc://*/ta/man/translate/translate-names	מֵ⁠עִ֤יר הַ⁠תְּמָרִים֙	1	The author is using the expression **the City of Palms** to refer to settlements in the area of the city of Jericho, which the Israelites had destroyed several years before this. If it would be helpful to your readers, you could use the name “Jericho” here. Alternate translation: “from Jericho” or “from Jericho, the city of palm trees”
1:16	j038		rc://*/ta/man/translate/figs-metaphor	אֶת־בְּנֵ֣י יְהוּדָ֔ה	1	Here, the term **sons** means “descendants.” The author is identifying the Judeans as descendants of their ancestor Judah. If it would be helpful in your language, you could state the meaning plainly. See how you translated the similar expression “the sons of Israel” in [1:1](../01/01.md). Alternate translation: “the people of Judah”
1:16	u7t8		rc://*/ta/man/translate/translate-names	עֲרָ֑ד	1	The word **Arad** is the name of a city.
1:16	j039		rc://*/ta/man/translate/writing-pronouns	וַ⁠יֵּ֖לֶךְ וַ⁠יֵּ֥שֶׁב	1	The pronoun **he** seems to refer to **the Kenite**, that is, the man who was the father-in-law of Moses. The author is using him to represent his descendants. It may be helpful to clarify this for your readers. Alternate translation: “And they went and they dwelled”
1:16	j040		rc://*/ta/man/translate/figs-explicit	אֶת־הָ⁠עָֽם	1	The author implicitly means **the people** from the tribe of Judah who also settled in this region. You could state this information explicitly in your translation if that would be helpful to your readers. Alternate translation: “among the people of Judah who also settled there”
1:17	e48a		rc://*/ta/man/translate/figs-personification	וַ⁠יֵּ֤לֶךְ יְהוּדָה֙ אֶת־שִׁמְע֣וֹן אָחִ֔י⁠ו	1	See how you translated the terms **Judah**, **Simeon**, and **brother** in 1:3. Alternate translation: “Then the soldiers of the tribe of Judah went with their kinsmen, the soldiers of the tribe of Simeon,”
1:17	nd84		rc://*/ta/man/translate/translate-names	צְפַ֑ת	1	The word **Zephath** is the name of a city.
1:17	j041		rc://*/ta/man/translate/figs-explicitinfo	וַ⁠יִּקְרָ֥א אֶת־שֵׁם־הָ⁠עִ֖יר	1	It might seem that the expression **called the name** contains extra information that would be unnatural to express in your language. If so, you can shorten it. Alternate translation: “and they called the city” or “and they named the city”
1:17	iy2d		rc://*/ta/man/translate/translate-names	חָרְמָֽה	1	The word **Hormah** is the name of a city. The Israelites changed the name of Zephath to Hormah, which means “destruction,” after they destroyed it completely. See the General Notes to this chapter for a further discussion.
1:18	j042		rc://*/ta/man/translate/figs-synecdoche	יְהוּדָה֙	1	The author is using the name of one of the tribes whose soldiers were in this army to mean the entire army. Alternate translation: “the combined army of Judah and Simeon”
1:18	j043		rc://*/ta/man/translate/translate-names	אֶת־עַזָּ֣ה & וְ⁠אֶֽת־אַשְׁקְל֖וֹן & וְ⁠אֶת־עֶקְר֖וֹן	1	The words **Gaza**, **Ashkelon**, and **Ekron** are the names of cities.
1:19	j044		rc://*/ta/man/translate/writing-background	וַ⁠יְהִ֤י	1	The author is using this expression to introduce information about what was happening behind the scenes in this story and also to introduce an overall theme for [1:19–36](../01/19.md). In a way that was not visible, Yahweh was helping the Israelites to defeat the Canaanites. Nevertheless, the Israelite tribes did not drive the Canaanite nations completely out of their assigned territories. In your translation, introduce this information in a way that would be natural in your own language and culture.
1:19	vtq2		rc://*/ta/man/translate/figs-metaphor	יְהוָה֙ אֶתּ־יְהוּדָ֔ה	1	The author is speaking as if Yahweh had literally been present **with** the army of Judah as it fought to conquer its assigned territory. If it would be clearer in your language, you could state the meaning plainly. Alternate translation: “Yahweh helped Judah”
1:19	j045		rc://*/ta/man/translate/figs-metonymy	אֶתּ־יְהוּדָ֔ה וַ⁠יֹּ֖רֶשׁ	1	The author is using the name **Judah** by association to mean the army that belonged to the tribe of Judah. See how you translated the same expression in [1:2](../01/02.md). Alternate translation: “the army of the tribe of Judah and it possessed”
1:19	j046		rc://*/ta/man/translate/figs-metonymy	רֶ֥כֶב בַּרְזֶ֖ל	1	The metal **iron** was barely used during this time period, so this is not a reference to chariots entirely made of **iron**. Those would have been too heavy for any practical use in warfare anyway. It is probably a reference by association to chariots whose wheels or floor were strengthened with iron or that had iron studs or points to make them more destructive when used in ramming. Alternate translation: “chariots fitted out with iron”
1:20	ys79		rc://*/ta/man/translate/writing-pronouns	וַ⁠יִּתְּנ֤וּ	1	The pronoun **they** refers to the people of the tribe of Judah and most likely to their leaders. While Moses had originally promised **Hebron** to **Caleb** in [Numbers 14:24](../num/14/24.md) and Joshua had confirmed this in [Joshua 14:6–15](../jos/14/06.md), the leaders of Judah confirmed this again when they conquered their assigned territory. Alternate translation: “But the leaders of the tribe of Judah gave”
